gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
FO704657.1,0.4937,2.538,1.9131,1.3266,0.18463,,CD8,UC_vs_HC
SLC35E2B,10.72,-0.1709,0.43983,-0.38857,0.6976,0.92959,CD8,UC_vs_HC
CDK11A,37.738,-0.67929,0.22435,-3.0278,0.0024638,0.071155,CD8,UC_vs_HC
SLC35E2A,5.3068,0.23688,0.54766,0.43252,0.66536,0.92047,CD8,UC_vs_HC
NADK,6.6525,-0.64977,0.42244,-1.5381,0.12401,0.54674,CD8,UC_vs_HC
GNB1,59.229,0.1073,0.19489,0.55055,0.58194,0.89099,CD8,UC_vs_HC
AL109917.1,0.42495,1.399,3.4112,0.41013,0.68171,,CD8,UC_vs_HC
TMEM52,0.17144,-0.38823,3.994,-0.097204,0.92256,,CD8,UC_vs_HC
CFAP74,0.12969,0.31667,3.1466,0.10064,0.91984,,CD8,UC_vs_HC
AL391845.2,0.015566,0.6769,4.1362,0.16365,0.87,,CD8,UC_vs_HC
GABRD,0.040035,0.71417,4.1335,0.17278,0.86283,,CD8,UC_vs_HC
AL391845.1,0.018335,0.21405,4.0706,0.052585,0.95806,,CD8,UC_vs_HC
PRKCZ,3.3068,-0.42231,0.7213,-0.58548,0.55823,0.88,CD8,UC_vs_HC
AL590822.2,1.3019,-1.4744,1.143,-1.29,0.19707,,CD8,UC_vs_HC
PRKCZ-AS1,0.11152,1.1473,2.7143,0.4227,0.67252,,CD8,UC_vs_HC
FAAP20,27.464,0.53438,0.7557,0.70714,0.47948,0.8472,CD8,UC_vs_HC
SKI,22.1,-0.47142,0.33616,-1.4024,0.16081,0.6009,CD8,UC_vs_HC
MORN1,0.5616,0.4529,1.6767,0.27012,0.78707,,CD8,UC_vs_HC
RER1,51.329,0.66727,0.46287,1.4416,0.14942,0.58377,CD8,UC_vs_HC
PEX10,0.92981,-0.87796,1.3256,-0.6623,0.50778,,CD8,UC_vs_HC
PLCH2,2.8933,-0.55808,0.98901,-0.56428,0.57256,0.8869,CD8,UC_vs_HC
PANK4,3.8198,-0.43515,0.5672,-0.76719,0.44297,0.83249,CD8,UC_vs_HC
AL139246.5,12.031,-0.28573,0.9153,-0.31218,0.75491,0.94814,CD8,UC_vs_HC
TNFRSF14-AS1,7.2385,0.268,0.49264,0.54401,0.58643,0.89277,CD8,UC_vs_HC
TNFRSF14,53,0.26057,0.39825,0.65428,0.51293,0.86198,CD8,UC_vs_HC
AL139246.3,1.1931,1.8136,1.1713,1.5483,0.12155,,CD8,UC_vs_HC
FAM213B,3.1686,-0.34735,0.68718,-0.50547,0.61323,0.90206,CD8,UC_vs_HC
MMEL1,0.034718,0.30505,4.0647,0.075049,0.94018,,CD8,UC_vs_HC
TTC34,0.23962,0.60406,2.53,0.23875,0.8113,,CD8,UC_vs_HC
PRDM16,0.078063,0.23078,4.0638,0.056789,0.95471,,CD8,UC_vs_HC
ARHGEF16,0.13888,-0.59712,2.5295,-0.23606,0.81339,,CD8,UC_vs_HC
MEGF6,0.52604,-1.1833,1.7422,-0.67923,0.49699,,CD8,UC_vs_HC
AL513320.1,0.38407,-0.016678,2.1447,-0.0077765,0.9938,,CD8,UC_vs_HC
TPRG1L,5.9739,0.21266,0.48408,0.43932,0.66043,0.91976,CD8,UC_vs_HC
WRAP73,13.896,-0.047904,0.44237,-0.10829,0.91377,0.9869,CD8,UC_vs_HC
TP73,0.82583,1.8946,1.4257,1.3289,0.18389,,CD8,UC_vs_HC
SMIM1,0.92685,-0.86257,1.5622,-0.55215,0.58085,,CD8,UC_vs_HC
LRRC47,7.7478,0.099218,0.46168,0.2149,0.82984,0.96645,CD8,UC_vs_HC
CEP104,7.9798,-0.81693,0.50344,-1.6227,0.10465,0.51501,CD8,UC_vs_HC
DFFB,3.39,-0.068437,0.59072,-0.11585,0.90777,0.98564,CD8,UC_vs_HC
C1orf174,17.076,-0.11703,0.31817,-0.36781,0.71301,0.93403,CD8,UC_vs_HC
LINC01134,0.15961,-0.0086554,4.0589,-0.0021325,0.9983,,CD8,UC_vs_HC
AL805961.2,0.053053,-0.1845,4.0179,-0.04592,0.96337,,CD8,UC_vs_HC
AJAP1,0.33135,1.3299,3.4369,0.38694,0.6988,,CD8,UC_vs_HC
AL365255.1,0.06075,1.2917,4.0672,0.31759,0.7508,,CD8,UC_vs_HC
NPHP4,1.3251,0.75841,0.86177,0.88005,0.37883,,CD8,UC_vs_HC
KCNAB2,29.298,-0.020651,0.2924,-0.070627,0.94369,0.99231,CD8,UC_vs_HC
CHD5,0.04012,1.0538,4.0728,0.25874,0.79583,,CD8,UC_vs_HC
RPL22,1030.7,0.0038062,0.17792,0.021393,0.98293,0.99764,CD8,UC_vs_HC
RNF207,1.5256,0.83336,1.0582,0.78756,0.43095,,CD8,UC_vs_HC
ICMT,6.9892,-0.42237,0.52995,-0.79699,0.42546,0.82401,CD8,UC_vs_HC
LINC00337,0.10194,-0.31703,4.0179,-0.078905,0.93711,,CD8,UC_vs_HC
GPR153,0.22165,1.3134,2.1356,0.615,0.53855,,CD8,UC_vs_HC
ACOT7,13.103,0.19426,0.32464,0.5984,0.54958,0.87855,CD8,UC_vs_HC
AL031848.2,0.49655,2.0192,1.679,1.2026,0.22913,,CD8,UC_vs_HC
HES2,0.26924,-0.028502,2.076,-0.013729,0.98905,,CD8,UC_vs_HC
ESPN,0.40914,1.4208,2.2141,0.6417,0.52106,,CD8,UC_vs_HC
TNFRSF25,19.195,1.267,0.73396,1.7263,0.08429,0.47114,CD8,UC_vs_HC
PLEKHG5,0.35665,-0.75602,1.794,-0.42142,0.67345,,CD8,UC_vs_HC
NOL9,7.3817,-0.13975,0.41329,-0.33813,0.73527,0.93946,CD8,UC_vs_HC
ZBTB48,7.3775,-0.071682,0.36854,-0.1945,0.84578,0.97084,CD8,UC_vs_HC
KLHL21,7.5041,-0.58008,0.41976,-1.3819,0.167,0.60644,CD8,UC_vs_HC
PHF13,3.454,1.2808,0.69758,1.8361,0.06634,0.42319,CD8,UC_vs_HC
THAP3,9.9718,0.17549,0.35695,0.49163,0.62298,0.90527,CD8,UC_vs_HC
DNAJC11,5.9357,-0.00019253,0.42922,-0.00044856,0.99964,0.99974,CD8,UC_vs_HC
LINC01672,0.10482,0.75395,3.374,0.22346,0.82318,,CD8,UC_vs_HC
AL591163.1,0.26086,1.6418,2.4539,0.66904,0.50347,,CD8,UC_vs_HC
CAMTA1,41.645,0.16477,0.23772,0.69312,0.48823,0.85171,CD8,UC_vs_HC
VAMP3,17.095,-0.44159,0.34458,-1.2815,0.2,0.63903,CD8,UC_vs_HC
PER3,1.9245,-0.39509,0.82141,-0.48099,0.63052,,CD8,UC_vs_HC
Z98884.1,0.38781,1.3762,2.5169,0.54676,0.58454,,CD8,UC_vs_HC
UTS2,1.9948,3.0974,1.134,2.7315,0.0063051,,CD8,UC_vs_HC
TNFRSF9,75.304,-0.29641,0.3393,-0.87361,0.38233,0.79537,CD8,UC_vs_HC
PARK7,288.12,0.34899,0.16437,2.1232,0.033734,0.3097,CD8,UC_vs_HC
AL034417.4,1.239,0.9744,0.84928,1.1473,0.25124,,CD8,UC_vs_HC
AL034417.3,0.58014,-2.1052,1.6406,-1.2832,0.19942,,CD8,UC_vs_HC
ERRFI1,3.5051,-1.211,0.67897,-1.7835,0.074503,0.44377,CD8,UC_vs_HC
SLC45A1,0.30983,1.2672,1.8836,0.67276,0.5011,,CD8,UC_vs_HC
RERE,11.018,0.70625,0.45301,1.559,0.11899,0.53791,CD8,UC_vs_HC
AL096855.1,0.28328,-0.5477,2.2137,-0.24742,0.80459,,CD8,UC_vs_HC
ENO1,220.21,0.011869,0.18846,0.062979,0.94978,0.99269,CD8,UC_vs_HC
ENO1-AS1,0.56076,0.40583,1.2633,0.32124,0.74803,,CD8,UC_vs_HC
CA6,0.015566,0.6769,4.1362,0.16365,0.87,,CD8,UC_vs_HC
SLC2A5,0.064504,0.73732,4.1324,0.17842,0.85839,,CD8,UC_vs_HC
GPR157,1.0295,-0.45321,1.0896,-0.41596,0.67744,,CD8,UC_vs_HC
MIR34AHG,0.16203,1.217,3.1623,0.38484,0.70035,,CD8,UC_vs_HC
LINC01759,0.079085,0.77265,3.9858,0.19385,0.84629,,CD8,UC_vs_HC
H6PD,7.919,-0.13511,0.38783,-0.34837,0.72756,0.93785,CD8,UC_vs_HC
SPSB1,2.5623,0.58721,0.85354,0.68797,0.49147,0.85251,CD8,UC_vs_HC
AL928921.2,0.015566,0.6769,4.1362,0.16365,0.87,,CD8,UC_vs_HC
SLC25A33,4.4957,-0.50353,0.72141,-0.69799,0.48519,0.84975,CD8,UC_vs_HC
TMEM201,1.253,-0.22431,0.82615,-0.27151,0.786,,CD8,UC_vs_HC
PIK3CD,36.066,0.21527,0.24228,0.88851,0.37426,0.79005,CD8,UC_vs_HC
PIK3CD-AS1,0.083447,0.20867,4.0631,0.051358,0.95904,,CD8,UC_vs_HC
PIK3CD-AS2,0.56398,-0.073033,1.3535,-0.053959,0.95697,,CD8,UC_vs_HC
CLSTN1,18.57,-0.027354,0.29316,-0.093306,0.92566,0.99055,CD8,UC_vs_HC
CTNNBIP1,5.2193,0.71867,0.74262,0.96775,0.33317,0.76347,CD8,UC_vs_HC
LZIC,21.642,0.12366,0.28639,0.4318,0.66589,0.92047,CD8,UC_vs_HC
NMNAT1,2.4734,0.27925,0.78139,0.35737,0.72081,0.93578,CD8,UC_vs_HC
RBP7,0.018335,0.21405,4.0706,0.052585,0.95806,,CD8,UC_vs_HC
UBE4B,12.896,-0.43323,0.37424,-1.1576,0.24701,0.69452,CD8,UC_vs_HC
KIF1B,8.207,-0.13082,0.43354,-0.30174,0.76285,0.95047,CD8,UC_vs_HC
AL139424.3,0.26815,0.85409,2.172,0.39323,0.69415,,CD8,UC_vs_HC
AL139424.2,0.015566,0.6769,4.1362,0.16365,0.87,,CD8,UC_vs_HC
PGD,7.6863,-0.063585,0.3898,-0.16312,0.87042,0.9762,CD8,UC_vs_HC
CENPS-CORT,0.097215,-0.12967,4.0118,-0.032323,0.97421,,CD8,UC_vs_HC
CENPS,1.9801,0.38036,0.70199,0.54182,0.58794,,CD8,UC_vs_HC
CORT,0.17453,1.2917,4.0672,0.31759,0.7508,,CD8,UC_vs_HC
DFFA,19.146,-0.053169,0.25093,-0.21189,0.83219,0.96698,CD8,UC_vs_HC
AL354956.1,0.067273,0.23776,4.063,0.058519,0.95334,,CD8,UC_vs_HC
PEX14,5.6262,0.051694,0.56209,0.091967,0.92672,0.99075,CD8,UC_vs_HC
CASZ1,6.906,1.2787,0.50542,2.5299,0.011408,0.18131,CD8,UC_vs_HC
AL139423.1,0.30754,1.2401,2.0558,0.60322,0.54636,,CD8,UC_vs_HC
TARDBP,29.829,-0.40667,0.26172,-1.5538,0.12023,0.53968,CD8,UC_vs_HC
AL109811.4,0.042889,0.60848,4.0095,0.15176,0.87938,,CD8,UC_vs_HC
AL109811.3,0.33435,-0.13708,1.8072,-0.07585,0.93954,,CD8,UC_vs_HC
SRM,13.173,0.096705,0.50444,0.19171,0.84797,0.97194,CD8,UC_vs_HC
EXOSC10,13.916,-0.22382,0.33348,-0.67115,0.50212,0.85806,CD8,UC_vs_HC
AL109811.1,0.43224,-0.018344,1.3941,-0.013159,0.9895,,CD8,UC_vs_HC
AL109811.2,0.059187,0.34053,4.0647,0.083776,0.93323,,CD8,UC_vs_HC
MTOR,8.2896,0.2679,0.41568,0.64448,0.51926,0.86502,CD8,UC_vs_HC
UBIAD1,8.1569,-0.087537,0.40683,-0.21517,0.82964,0.96645,CD8,UC_vs_HC
DISP3,0.13578,1.3213,4.005,0.32991,0.74147,,CD8,UC_vs_HC
LINC01647,0.16995,1.231,3.1621,0.38929,0.69706,,CD8,UC_vs_HC
AL031731.1,0.12728,0.34859,4.0649,0.085756,0.93166,,CD8,UC_vs_HC
FBXO2,5.9006,-0.2083,0.69942,-0.29782,0.76584,0.9506,CD8,UC_vs_HC
FBXO44,9.3744,-0.28171,0.40128,-0.70204,0.48266,0.84856,CD8,UC_vs_HC
FBXO6,12.365,0.32775,0.4399,0.74506,0.45624,0.83824,CD8,UC_vs_HC
MAD2L2,22.048,0.53321,0.37386,1.4262,0.1538,0.58952,CD8,UC_vs_HC
DRAXIN,2.0483,-2.6201,1.1515,-2.2755,0.022878,0.25835,CD8,UC_vs_HC
AGTRAP,24.653,0.45518,0.24436,1.8627,0.062501,0.4157,CD8,UC_vs_HC
C1orf167,0.031132,0.64671,4.137,0.15632,0.87578,,CD8,UC_vs_HC
AL953897.1,0.064781,0.78987,4.1344,0.19105,0.84849,,CD8,UC_vs_HC
MTHFR,7.3788,-0.43317,0.40325,-1.0742,0.28274,0.72439,CD8,UC_vs_HC
CLCN6,2.3787,-0.57476,0.63099,-0.91089,0.36235,0.78052,CD8,UC_vs_HC
NPPA-AS1,0.11131,1.2917,4.0672,0.31759,0.7508,,CD8,UC_vs_HC
KIAA2013,12.371,0.48675,0.3458,1.4076,0.15924,0.59838,CD8,UC_vs_HC
PLOD1,1.8181,0.42655,0.70078,0.60869,0.54273,,CD8,UC_vs_HC
MFN2,8.2359,-0.36444,0.39829,-0.91501,0.36019,0.77912,CD8,UC_vs_HC
MIIP,13.892,0.035668,0.455,0.07839,0.93752,0.99231,CD8,UC_vs_HC
TNFRSF8,0.067065,0.19308,4.0778,0.047349,0.96223,,CD8,UC_vs_HC
TNFRSF1B,147.3,-0.092117,0.19491,-0.47261,0.63649,0.91123,CD8,UC_vs_HC
VPS13D,11.351,0.029129,0.3871,0.075249,0.94002,0.99231,CD8,UC_vs_HC
DHRS3,15.13,0.66074,0.38643,1.7099,0.087291,0.4793,CD8,UC_vs_HC
AC254633.1,0.14647,1.2517,4.0556,0.30864,0.7576,,CD8,UC_vs_HC
C1orf158,0.015566,0.6769,4.1362,0.16365,0.87,,CD8,UC_vs_HC
PDPN,0.064295,0.63307,4.1372,0.15302,0.87838,,CD8,UC_vs_HC
PRDM2,84.036,-0.53069,0.23292,-2.2784,0.022705,0.25804,CD8,UC_vs_HC
KAZN,0.077522,-0.15567,3.6023,-0.043215,0.96553,,CD8,UC_vs_HC
TMEM51,0.12026,1.2607,3.3203,0.37968,0.70418,,CD8,UC_vs_HC
FHAD1,0.015566,0.6769,4.1362,0.16365,0.87,,CD8,UC_vs_HC
AL031283.1,0.079834,0.56795,3.5987,0.15782,0.8746,,CD8,UC_vs_HC
EFHD2,50.887,1.1633,0.35992,3.2321,0.0012287,0.045662,CD8,UC_vs_HC
CTRC,0.2497,0.13333,2.4726,0.053923,0.957,,CD8,UC_vs_HC
CELA2B,0.11131,1.2917,4.0672,0.31759,0.7508,,CD8,UC_vs_HC
CASP9,6.1095,-0.2043,0.52431,-0.38966,0.69679,0.92958,CD8,UC_vs_HC
DNAJC16,5.333,0.29071,0.50009,0.58133,0.56102,0.88076,CD8,UC_vs_HC
AL121992.3,0.064781,0.78987,4.1344,0.19105,0.84849,,CD8,UC_vs_HC
AGMAT,2.4481,2.3539,1.029,2.2876,0.022161,0.25459,CD8,UC_vs_HC
AL121992.1,0.16879,0.20113,2.6875,0.074837,0.94034,,CD8,UC_vs_HC
DDI2,10.469,0.17897,0.37025,0.48337,0.62883,0.9072,CD8,UC_vs_HC
PLEKHM2,7.9561,-0.296,0.43384,-0.68228,0.49506,0.85439,CD8,UC_vs_HC
AL450998.3,0.031132,0.64671,4.137,0.15632,0.87578,,CD8,UC_vs_HC
SLC25A34,0.024554,1.1355,4.0689,0.27907,0.78019,,CD8,UC_vs_HC
TMEM82,0.10107,-0.18656,4.0059,-0.04657,0.96286,,CD8,UC_vs_HC
FBLIM1,3.0769,-1.5338,0.82297,-1.8637,0.062366,0.4157,CD8,UC_vs_HC
UQCRHL,1.1103,0.18405,0.91883,0.20031,0.84124,,CD8,UC_vs_HC
AL450998.2,6.207,-0.36869,0.54708,-0.67393,0.50036,0.85656,CD8,UC_vs_HC
SPEN,37.772,-0.13162,0.197,-0.66812,0.50406,0.85876,CD8,UC_vs_HC
ZBTB17,7.244,0.022408,0.48966,0.045763,0.9635,0.99462,CD8,UC_vs_HC
EPHA2,0.16389,0.26645,2.6326,0.10121,0.91938,,CD8,UC_vs_HC
ARHGEF19,5.1271,-0.59264,0.53271,-1.1125,0.26592,0.71016,CD8,UC_vs_HC
CPLANE2,0.48196,-0.13212,1.602,-0.082472,0.93427,,CD8,UC_vs_HC
FBXO42,12.889,-0.71183,0.32934,-2.1614,0.030664,0.29863,CD8,UC_vs_HC
SZRD1,41.883,0.37525,0.18924,1.9829,0.047378,0.36697,CD8,UC_vs_HC
SPATA21,0.63605,0.28537,1.679,0.16997,0.86504,,CD8,UC_vs_HC
NECAP2,54.001,-0.13676,0.22197,-0.61614,0.5378,0.87444,CD8,UC_vs_HC
LINC01772,1.5459,0.82302,0.90126,0.91319,0.36114,,CD8,UC_vs_HC
AL137802.2,0.31082,0.88574,2.0506,0.43195,0.66578,,CD8,UC_vs_HC
NBPF1,1.2451,-0.7565,1.0418,-0.72614,0.46775,,CD8,UC_vs_HC
AL137798.1,0.024469,0.78353,4.1344,0.18951,0.84969,,CD8,UC_vs_HC
CROCC,3.1219,0.079175,0.91575,0.086459,0.9311,0.99163,CD8,UC_vs_HC
BX284668.5,2.7192,-1.0378,0.91945,-1.1287,0.25903,0.70537,CD8,UC_vs_HC
BX284668.6,1.8393,0.27931,0.80599,0.34655,0.72893,,CD8,UC_vs_HC
ATP13A2,5.0585,-0.046414,0.48656,-0.095391,0.924,0.99012,CD8,UC_vs_HC
SDHB,35.342,0.024314,0.21658,0.11226,0.91061,0.98564,CD8,UC_vs_HC
PADI2,0.10221,-0.18656,4.0059,-0.04657,0.96286,,CD8,UC_vs_HC
PADI4,0.95542,1.97,1.5472,1.2733,0.20293,,CD8,UC_vs_HC
RCC2,17.203,0.26697,0.36055,0.74046,0.45902,0.83824,CD8,UC_vs_HC
ARHGEF10L,0.19643,-0.78132,2.5202,-0.31002,0.75655,,CD8,UC_vs_HC
ALDH4A1,0.86684,1.1462,1.1317,1.0128,0.31115,,CD8,UC_vs_HC
IFFO2,10.38,-0.58316,0.4475,-1.3032,0.19252,0.63279,CD8,UC_vs_HC
UBR4,28.271,0.0089248,0.26825,0.03327,0.97346,0.99596,CD8,UC_vs_HC
AL035413.1,1.2971,-0.5122,0.98667,-0.51912,0.60367,,CD8,UC_vs_HC
EMC1,6.0783,-0.34335,0.46543,-0.7377,0.46069,0.83824,CD8,UC_vs_HC
MRTO4,14.962,0.32062,0.29375,1.0915,0.27506,0.71895,CD8,UC_vs_HC
AKR7A3,0.16417,-0.48864,2.2014,-0.22197,0.82434,,CD8,UC_vs_HC
AKR7A2,14.507,0.32757,0.76447,0.42849,0.66829,0.9206,CD8,UC_vs_HC
PQLC2,0.86327,-0.10261,1.4219,-0.072164,0.94247,,CD8,UC_vs_HC
CAPZB,174.12,0.057466,0.26045,0.22064,0.82537,0.96639,CD8,UC_vs_HC
AL031727.2,0.018335,0.21405,4.0706,0.052585,0.95806,,CD8,UC_vs_HC
MINOS1,102.24,0.46292,0.25315,1.8287,0.06745,0.42319,CD8,UC_vs_HC
NBL1,14.739,-1.3018,0.44717,-2.9112,0.0036009,0.094024,CD8,UC_vs_HC
TMCO4,7.0064,0.35525,0.43563,0.8155,0.41479,0.81788,CD8,UC_vs_HC
RNF186,0.17486,0.25779,3.243,0.079491,0.93664,,CD8,UC_vs_HC
AL391883.1,0.018335,0.21405,4.0706,0.052585,0.95806,,CD8,UC_vs_HC
OTUD3,3.6758,-0.28189,0.56866,-0.49572,0.6201,0.9045,CD8,UC_vs_HC
PLA2G2A,0.93051,-0.67595,1.6952,-0.39874,0.69008,,CD8,UC_vs_HC
PLA2G2C,0.25978,1.9194,2.864,0.67019,0.50274,,CD8,UC_vs_HC
UBXN10-AS1,1.9015,4.0517,1.4723,2.7519,0.0059257,,CD8,UC_vs_HC
UBXN10,0.32226,2.1254,1.8409,1.1546,0.24827,,CD8,UC_vs_HC
AL020998.1,0.024469,0.78353,4.1344,0.18951,0.84969,,CD8,UC_vs_HC
CAMK2N1,4.6202,0.036123,0.78814,0.045834,0.96344,0.99462,CD8,UC_vs_HC
MUL1,6.2215,-0.23148,0.40562,-0.57067,0.56822,0.88363,CD8,UC_vs_HC
CDA,0.34461,0.40644,1.7972,0.22615,0.82108,,CD8,UC_vs_HC
PINK1,3.6957,-0.12321,0.60231,-0.20456,0.83792,0.96841,CD8,UC_vs_HC
PINK1-AS,0.35949,1.6998,1.6769,1.0137,0.31073,,CD8,UC_vs_HC
DDOST,58.412,-0.17678,0.25183,-0.70199,0.48268,0.84856,CD8,UC_vs_HC
HP1BP3,107.39,0.35709,0.22686,1.574,0.11548,0.5353,CD8,UC_vs_HC
EIF4G3,19.312,-0.0014101,0.34461,-0.0040919,0.99674,0.99921,CD8,UC_vs_HC
ECE1,10.914,0.62001,0.33792,1.8348,0.066538,0.42319,CD8,UC_vs_HC
AL031728.1,0.23722,-0.43827,2.1132,-0.2074,0.8357,,CD8,UC_vs_HC
NBPF3,1.3436,-0.052525,1.1095,-0.047342,0.96224,,CD8,UC_vs_HC
ALPL,0.21353,0.72048,2.5843,0.2788,0.7804,,CD8,UC_vs_HC
RAP1GAP,0.042804,0.22914,4.0656,0.056361,0.95505,,CD8,UC_vs_HC
USP48,25.853,0.18463,0.30548,0.6044,0.54558,0.8771,CD8,UC_vs_HC
LDLRAD2,0.16283,0.73576,2.0895,0.35212,0.72475,,CD8,UC_vs_HC
HSPG2,0.062501,0.7275,4.1328,0.17603,0.86027,,CD8,UC_vs_HC
LINC01635,0.14104,-0.81393,3.9356,-0.20681,0.83616,,CD8,UC_vs_HC
CDC42,364.56,0.39468,0.27847,1.4173,0.15638,0.59407,CD8,UC_vs_HC
AL031281.2,0.27161,0.29634,2.438,0.12155,0.90325,,CD8,UC_vs_HC
ZBTB40,9.2794,-0.79604,0.42504,-1.8729,0.061087,0.41302,CD8,UC_vs_HC
C1QA,1.946,0.70735,1.3987,0.50573,0.61305,,CD8,UC_vs_HC
C1QC,0.7356,-0.072647,1.6077,-0.045186,0.96396,,CD8,UC_vs_HC
C1QB,1.0375,1.4863,1.6173,0.91901,0.35809,,CD8,UC_vs_HC
EPHB2,0.21762,0.044266,2.3987,0.018454,0.98528,,CD8,UC_vs_HC
KDM1A,7.6876,0.037795,0.46923,0.080546,0.9358,0.99231,CD8,UC_vs_HC
LUZP1,43.925,0.50617,0.23292,2.1732,0.029769,0.29463,CD8,UC_vs_HC
LINC01355,1.3472,1.3068,0.98352,1.3287,0.18395,,CD8,UC_vs_HC
