gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
AL513327.1,0.017619,-1.5276,4.1063,-0.37201,0.70989,,Monocyte (subtipo indeterminado),CD_vs_HC
PHC2,11.85,-1.0714,0.36474,-2.9376,0.0033078,0.054802,Monocyte (subtipo indeterminado),CD_vs_HC
ZSCAN20,0.20113,-0.41716,1.9443,-0.21455,0.83011,,Monocyte (subtipo indeterminado),CD_vs_HC
SMIM12,12.976,-0.22764,0.32024,-0.71085,0.47718,0.75924,Monocyte (subtipo indeterminado),CD_vs_HC
GJB3,0.089675,-2.1731,4.0184,-0.54078,0.58866,,Monocyte (subtipo indeterminado),CD_vs_HC
GJA4,0.022647,-1.5124,4.1041,-0.36851,0.71249,,Monocyte (subtipo indeterminado),CD_vs_HC
DLGAP3,1.2757,-1.1545,0.84792,-1.3616,0.17334,,Monocyte (subtipo indeterminado),CD_vs_HC
AC114490.3,0.1852,-0.1466,2.0143,-0.072781,0.94198,,Monocyte (subtipo indeterminado),CD_vs_HC
AC114490.2,0.19602,-0.85243,2.2503,-0.3788,0.70484,,Monocyte (subtipo indeterminado),CD_vs_HC
TMEM35B,0.064706,-1.4508,4.0927,-0.35448,0.72298,,Monocyte (subtipo indeterminado),CD_vs_HC
ZMYM6,3.7268,-0.31689,0.62585,-0.50634,0.61262,,Monocyte (subtipo indeterminado),CD_vs_HC
ZMYM1,0.97882,-0.58819,1.2454,-0.47229,0.63672,,Monocyte (subtipo indeterminado),CD_vs_HC
AL590434.1,0.35816,-1.7129,1.9077,-0.89786,0.36926,,Monocyte (subtipo indeterminado),CD_vs_HC
SFPQ,81.969,-0.025358,0.25811,-0.098248,0.92174,0.97408,Monocyte (subtipo indeterminado),CD_vs_HC
ZMYM4,5.2209,0.042658,0.46331,0.092073,0.92664,0.97635,Monocyte (subtipo indeterminado),CD_vs_HC
KIAA0319L,6.4715,-0.57096,0.55458,-1.0295,0.30323,0.62446,Monocyte (subtipo indeterminado),CD_vs_HC
NCDN,0.39986,0.61973,1.6451,0.37672,0.70638,,Monocyte (subtipo indeterminado),CD_vs_HC
AC004865.2,0.25111,-0.58964,2.2788,-0.25874,0.79583,,Monocyte (subtipo indeterminado),CD_vs_HC
TFAP2E,0.12943,-0.94573,3.4576,-0.27352,0.78445,,Monocyte (subtipo indeterminado),CD_vs_HC
PSMB2,37.243,0.10259,0.23743,0.43207,0.66569,0.86601,Monocyte (subtipo indeterminado),CD_vs_HC
C1orf216,1.2521,0.009077,0.83806,0.010831,0.99136,,Monocyte (subtipo indeterminado),CD_vs_HC
CLSPN,0.88241,0.54995,1.2196,0.45091,0.65205,,Monocyte (subtipo indeterminado),CD_vs_HC
AGO4,5.876,-0.45863,0.46092,-0.99503,0.31972,0.63901,Monocyte (subtipo indeterminado),CD_vs_HC
AGO1,5.7565,0.07454,0.54861,0.13587,0.89192,0.96581,Monocyte (subtipo indeterminado),CD_vs_HC
AGO3,11.479,-0.074915,0.39449,-0.1899,0.84938,0.95259,Monocyte (subtipo indeterminado),CD_vs_HC
AL138787.2,0.011331,-0.99223,4.0325,-0.24606,0.80564,,Monocyte (subtipo indeterminado),CD_vs_HC
ADPRHL2,6.1253,1.1127,0.61388,1.8127,0.069885,0.30509,Monocyte (subtipo indeterminado),CD_vs_HC
COL8A2,1.5916,-0.39861,0.85532,-0.46603,0.64119,,Monocyte (subtipo indeterminado),CD_vs_HC
TRAPPC3,15.165,0.40376,0.35821,1.1272,0.25968,0.58398,Monocyte (subtipo indeterminado),CD_vs_HC
MAP7D1,17.089,-0.16048,0.34863,-0.46032,0.64528,0.8559,Monocyte (subtipo indeterminado),CD_vs_HC
THRAP3,28.761,-0.29281,0.21364,-1.3706,0.1705,0.48184,Monocyte (subtipo indeterminado),CD_vs_HC
SH3D21,3.3783,-1.0717,0.52395,-2.0454,0.040812,,Monocyte (subtipo indeterminado),CD_vs_HC
EVA1B,10.71,0.30628,0.7574,0.40438,0.68593,0.87592,Monocyte (subtipo indeterminado),CD_vs_HC
AL591845.1,0.55985,0.8559,1.4867,0.57572,0.5648,,Monocyte (subtipo indeterminado),CD_vs_HC
STK40,15.778,-0.028882,0.40089,-0.072045,0.94257,0.98116,Monocyte (subtipo indeterminado),CD_vs_HC
LSM10,23.369,-0.0044551,0.30702,-0.01451,0.98842,0.99734,Monocyte (subtipo indeterminado),CD_vs_HC
OSCP1,0.047145,-1.5337,4.1076,-0.37337,0.70887,,Monocyte (subtipo indeterminado),CD_vs_HC
MRPS15,15.171,0.47221,0.36957,1.2777,0.20134,0.52509,Monocyte (subtipo indeterminado),CD_vs_HC
CSF3R,21.171,0.46193,0.49888,0.92592,0.35449,0.66776,Monocyte (subtipo indeterminado),CD_vs_HC
LINC01137,0.50615,0.16591,1.5786,0.1051,0.91629,,Monocyte (subtipo indeterminado),CD_vs_HC
ZC3H12A,29.852,0.10013,0.51141,0.19579,0.84478,0.95159,Monocyte (subtipo indeterminado),CD_vs_HC
