gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
C1QTNF12,0.98649,-0.94001,1.9408,-0.48435,0.62813,,Goblet,UC_vs_CD
UBE2J2,3.5878,-1.1549,1.1035,-1.0466,0.2953,,Goblet,UC_vs_CD
SCNN1D,0.034481,1.4008,4.7997,0.29185,0.7704,,Goblet,UC_vs_CD
ACAP3,5.1644,-3.2729,1.2948,-2.5277,0.011481,,Goblet,UC_vs_CD
PUSL1,3.5291,-0.35423,1.0426,-0.33974,0.73405,,Goblet,UC_vs_CD
INTS11,16.607,0.32603,0.50842,0.64125,0.52136,0.91494,Goblet,UC_vs_CD
CPTP,4.3764,-1.803,1.1372,-1.5854,0.11287,,Goblet,UC_vs_CD
TAS1R3,0.10429,0.86322,4.7503,0.18172,0.8558,,Goblet,UC_vs_CD
DVL1,6.9599,0.44259,0.63811,0.69359,0.48794,0.90472,Goblet,UC_vs_CD
MXRA8,0.017241,1.6362,4.8283,0.33889,0.7347,,Goblet,UC_vs_CD
AURKAIP1,63.52,-1.0086,0.44187,-2.2825,0.02246,0.4451,Goblet,UC_vs_CD
CCNL2,28.735,-0.10523,0.42544,-0.24733,0.80465,0.97825,Goblet,UC_vs_CD
MRPL20,20.83,0.20838,0.42496,0.49035,0.62388,0.94832,Goblet,UC_vs_CD
AL391244.3,0.19374,0.40184,2.6799,0.14995,0.88081,,Goblet,UC_vs_CD
LINC01770,0.068885,0.86494,4.7429,0.18237,0.8553,,Goblet,UC_vs_CD
VWA1,3.4801,-0.82333,0.85806,-0.95952,0.33729,,Goblet,UC_vs_CD
ATAD3C,0.65935,-0.11988,2.0298,-0.059059,0.9529,,Goblet,UC_vs_CD
ATAD3B,7.9879,-0.5217,0.8701,-0.59958,0.54878,0.92459,Goblet,UC_vs_CD
ATAD3A,5.1226,-0.89281,0.85749,-1.0412,0.29779,,Goblet,UC_vs_CD
TMEM240,0.12295,1.0572,3.2676,0.32355,0.74628,,Goblet,UC_vs_CD
SSU72,15.302,0.36561,0.4204,0.86967,0.38448,0.87823,Goblet,UC_vs_CD
AL645728.1,6.4593,0.18517,0.69031,0.26824,0.78851,0.97577,Goblet,UC_vs_CD
FNDC10,0.49913,2.9647,2.4286,1.2208,0.22218,,Goblet,UC_vs_CD
AL691432.2,1.4762,-1.9994,1.8129,-1.1029,0.27009,,Goblet,UC_vs_CD
MIB2,8.7293,-2.0295,1.1778,-1.7231,0.084876,0.64925,Goblet,UC_vs_CD
MMP23B,0.88368,0.69678,1.8262,0.38154,0.7028,,Goblet,UC_vs_CD
CDK11B,19.47,-0.65758,0.52288,-1.2576,0.20853,0.77679,Goblet,UC_vs_CD
FO704657.1,0.17714,0.91972,2.8365,0.32424,0.74575,,Goblet,UC_vs_CD
SLC35E2B,4.1961,0.079488,0.73779,0.10774,0.9142,,Goblet,UC_vs_CD
CDK11A,24.571,0.53239,0.39325,1.3538,0.1758,0.75877,Goblet,UC_vs_CD
SLC35E2A,2.0578,-1.0621,1.4617,-0.72661,0.46747,,Goblet,UC_vs_CD
NADK,8.8488,0.23084,0.58247,0.39632,0.69187,0.95998,Goblet,UC_vs_CD
GNB1,17.674,0.51099,0.49701,1.0281,0.30389,0.84153,Goblet,UC_vs_CD
AL109917.1,0.054286,1.4236,4.8027,0.29643,0.7669,,Goblet,UC_vs_CD
CALML6,0.097351,1.0577,4.0872,0.25879,0.7958,,Goblet,UC_vs_CD
TMEM52,1.4249,-1.2875,1.8561,-0.69368,0.48789,,Goblet,UC_vs_CD
CFAP74,0.054286,1.4236,4.8027,0.29643,0.7669,,Goblet,UC_vs_CD
AL391845.1,0.061754,1.6905,4.8305,0.34996,0.72637,,Goblet,UC_vs_CD
PRKCZ,4.1745,0.42527,0.87898,0.48382,0.62851,,Goblet,UC_vs_CD
AL590822.2,0.35217,1.632,3.0866,0.52873,0.59699,,Goblet,UC_vs_CD
PRKCZ-AS1,0.091029,2.0483,4.6331,0.4421,0.65842,,Goblet,UC_vs_CD
FAAP20,15.168,-1.4993,0.71617,-2.0934,0.03631,0.53381,Goblet,UC_vs_CD
SKI,3.5015,-1.1895,1.1325,-1.0504,0.29355,,Goblet,UC_vs_CD
MORN1,0.51622,-0.97142,2.1562,-0.45052,0.65233,,Goblet,UC_vs_CD
RER1,17.425,-0.43346,0.61325,-0.70682,0.47968,0.90355,Goblet,UC_vs_CD
PEX10,1.1175,-0.26587,1.4776,-0.17993,0.8572,,Goblet,UC_vs_CD
PLCH2,0.28605,0.98401,2.7754,0.35454,0.72293,,Goblet,UC_vs_CD
PANK4,1.894,-1.6792,1.8386,-0.9133,0.36109,,Goblet,UC_vs_CD
HES5,1.1387,2.8958,1.4909,1.9423,0.052101,,Goblet,UC_vs_CD
AL139246.5,5.7964,-1.5105,1.3095,-1.1535,0.24871,0.79956,Goblet,UC_vs_CD
TNFRSF14-AS1,17.393,-1.2971,0.616,-2.1056,0.035236,0.53361,Goblet,UC_vs_CD
TNFRSF14,22.682,-1.1859,0.46178,-2.5681,0.010226,0.38085,Goblet,UC_vs_CD
AL139246.3,1.3769,-0.74583,1.9443,-0.3836,0.70128,,Goblet,UC_vs_CD
FAM213B,4.593,-0.58834,0.86412,-0.68085,0.49597,,Goblet,UC_vs_CD
MMEL1,1.6177,-1.6317,1.8623,-0.8762,0.38092,,Goblet,UC_vs_CD
TTC34,0.054286,1.4236,4.8027,0.29643,0.7669,,Goblet,UC_vs_CD
LINC00982,0.16538,2.1638,2.9571,0.73174,0.46433,,Goblet,UC_vs_CD
PRDM16,0.22229,0.17119,3.309,0.051733,0.95874,,Goblet,UC_vs_CD
AL590438.1,0.15333,0.87318,4.7423,0.18413,0.85391,,Goblet,UC_vs_CD
ARHGEF16,23.987,0.20429,0.4394,0.46493,0.64198,0.94832,Goblet,UC_vs_CD
AL512413.1,0.038723,1.4236,4.8027,0.29643,0.7669,,Goblet,UC_vs_CD
MEGF6,0.52789,-0.50442,2.0665,-0.2441,0.80715,,Goblet,UC_vs_CD
AL513320.1,0.10408,1.3441,3.315,0.40547,0.68513,,Goblet,UC_vs_CD
TPRG1L,3.7822,0.42521,0.75415,0.56383,0.57287,,Goblet,UC_vs_CD
WRAP73,3.277,-0.59796,1.0858,-0.55069,0.58185,,Goblet,UC_vs_CD
CCDC27,0.061719,1.9331,4.856,0.39809,0.69057,,Goblet,UC_vs_CD
SMIM1,0.83583,-1.2335,1.9019,-0.64856,0.51662,,Goblet,UC_vs_CD
LRRC47,4.0286,0.32722,0.75458,0.43364,0.66455,,Goblet,UC_vs_CD
AL365330.1,0.022962,1.3994,4.7945,0.29187,0.77038,,Goblet,UC_vs_CD
CEP104,4.4443,0.89636,0.68224,1.3139,0.1889,,Goblet,UC_vs_CD
DFFB,1.3193,-0.40663,1.5047,-0.27025,0.78697,,Goblet,UC_vs_CD
C1orf174,2.9858,-0.3781,0.92242,-0.4099,0.68188,,Goblet,UC_vs_CD
LINC01134,1.3166,1.4819,1.3144,1.1274,0.25957,,Goblet,UC_vs_CD
LINC01346,0.043585,1.4187,4.7922,0.29606,0.76719,,Goblet,UC_vs_CD
