gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
PKN2,2.5113,1.2808,0.92377,1.3865,0.16558,0.99553,N1,UC_vs_CD
GTF2B,3.2251,-1.8708,0.92616,-2.0199,0.043393,0.99553,N1,UC_vs_CD
KYAT3,0.60333,0.19552,3.8276,0.051082,0.95926,0.99553,N1,UC_vs_CD
RBMXL1,1.0691,-1.4008,1.3851,-1.0114,0.31183,0.99553,N1,UC_vs_CD
GBP3,2.9779,-3.5558,2.0825,-1.7074,0.087741,0.99553,N1,UC_vs_CD
GBP1,56.009,-2.1892,1.0064,-2.1753,0.02961,0.99553,N1,UC_vs_CD
GBP2,19.876,-0.6722,0.83578,-0.80428,0.42123,0.99553,N1,UC_vs_CD
GBP7,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
GBP4,6.1922,-4.048,1.8759,-2.1579,0.030935,0.99553,N1,UC_vs_CD
GBP5,34.907,-1.8968,1.3964,-1.3584,0.17433,0.99553,N1,UC_vs_CD
GBP6,0.0738,0.29634,4.1055,0.072182,0.94246,0.99553,N1,UC_vs_CD
LRRC8B,0.38912,1.0711,1.8878,0.56736,0.57047,0.99553,N1,UC_vs_CD
LRRC8C,0.61118,-0.98484,2.7957,-0.35227,0.72464,0.99553,N1,UC_vs_CD
ZNF326,0.49213,0.041735,2.5253,0.016527,0.98681,0.99556,N1,UC_vs_CD
ZNF644,1.6677,1.4149,1.15,1.2304,0.21854,0.99553,N1,UC_vs_CD
TGFBR3,0.11463,0.076876,4.1956,0.018323,0.98538,0.99553,N1,UC_vs_CD
GLMN,0.32528,2.1316,3.0535,0.69809,0.48512,0.99553,N1,UC_vs_CD
RPAP2,0.12821,2.147,4.3394,0.49477,0.62076,0.99553,N1,UC_vs_CD
GFI1,0.32003,2.1244,4.2058,0.50511,0.61349,0.99553,N1,UC_vs_CD
EVI5,0.91641,1.6353,1.4325,1.1416,0.25364,0.99553,N1,UC_vs_CD
RPL5,26.959,0.64,0.95607,0.66941,0.50323,0.99553,N1,UC_vs_CD
