gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
HSPB7,0.017525,-0.41743,4.1056,-0.10167,0.91901,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
EPHA2,0.93246,0.33778,1.2151,0.27798,0.78103,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ARHGEF19,0.52944,-0.53327,1.1798,-0.45201,0.65126,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
CPLANE2,0.067832,-0.91088,3.8086,-0.23916,0.81098,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
FBXO42,5.6366,-0.21284,0.39842,-0.53422,0.59319,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
SZRD1,17.107,-0.1486,0.2298,-0.64663,0.51787,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
SPATA21,0.040857,0.037131,4.051,0.0091659,0.99269,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
NECAP2,23.166,-0.083664,0.26901,-0.31101,0.7558,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
LINC01772,0.38897,0.76321,1.3478,0.56628,0.5712,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL137802.2,0.094867,-0.17773,3.5493,-0.050074,0.96006,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
NBPF1,2.8018,-0.79057,0.97644,-0.80965,0.41814,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
CROCC,0.99816,-0.36315,1.0377,-0.34996,0.72637,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
BX284668.5,5.6946,-0.1237,0.66465,-0.18611,0.85236,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
BX284668.6,0.28479,-0.24529,2.7927,-0.087831,0.93001,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ATP13A2,4.7139,-0.47892,0.53768,-0.89072,0.37308,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
SDHB,26.051,-0.38405,0.38173,-1.0061,0.31437,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
PADI2,1.3189,-0.10016,1.0006,-0.1001,0.92026,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
PADI4,0.8622,1.2592,1.127,1.1173,0.26388,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AC004824.1,0.07399,-0.82722,4.0882,-0.20234,0.83965,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
RCC2,14.05,-0.059559,0.37288,-0.15973,0.87309,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ARHGEF10L,4.314,0.20876,0.53411,0.39086,0.6959,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL136529.1,0.017525,-0.41743,4.1056,-0.10167,0.91901,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
IGSF21,0.87491,-0.58608,1.2874,-0.45524,0.64893,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ALDH4A1,0.2257,-1.2256,2.4748,-0.49523,0.62044,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
IFFO2,2.5607,-0.11662,0.4808,-0.24256,0.80835,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
UBR4,13.796,0.12264,0.3353,0.36577,0.71454,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL035413.1,1.4546,0.042526,0.96244,0.044186,0.96476,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
EMC1,4.1016,-0.073513,0.46253,-0.15894,0.87372,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
MRTO4,5.6912,-0.19348,0.44619,-0.43363,0.66456,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AKR7A3,0.065333,0.72519,4.096,0.17705,0.85947,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AKR7A2,7.0176,-0.56033,0.51438,-1.0893,0.27601,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
PQLC2,2.8285,-0.8314,0.58625,-1.4182,0.15614,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
CAPZB,113.72,-0.12539,0.23845,-0.52586,0.59899,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
MINOS1,69.131,0.41736,0.32994,1.265,0.20589,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
NBL1,1.8821,-1.303,1.0187,-1.2791,0.20086,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
TMCO4,2.9035,-0.033196,0.65437,-0.05073,0.95954,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
OTUD3,0.59382,-0.20579,1.1328,-0.18167,0.85584,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
PLA2G2A,1.5047,-2.7327,1.0668,-2.5615,0.010422,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
PLA2G2D,2.244,-2.2616,1.2055,-1.876,0.060656,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
Z98257.1,0.23583,0.063653,4.0183,0.015841,0.98736,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
PLA2G2C,0.017619,0.53452,4.1219,0.12968,0.89682,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
UBXN10-AS1,0.10414,-0.47153,2.6439,-0.17835,0.85845,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
UBXN10,0.12583,-0.27435,4.1064,-0.066809,0.94673,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
CAMK2N1,0.42427,-0.65298,1.8126,-0.36025,0.71866,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
MUL1,3.1065,0.27495,0.47311,0.58115,0.56114,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
CDA,6.1713,0.83662,0.53976,1.55,0.12114,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
