gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
CCDC30,0.86059,-0.72376,1.4821,-0.48834,0.62531,,Goblet,UC_vs_HC
PPIH,5.0549,0.27804,0.79448,0.34997,0.72636,,Goblet,UC_vs_HC
AC098484.2,0.055963,2.4043,4.8017,0.50073,0.61656,,Goblet,UC_vs_HC
YBX1,82.733,-0.56029,0.34985,-1.6015,0.10926,0.41259,Goblet,UC_vs_HC
CLDN19,0.051428,1.3458,4.7039,0.28611,0.7748,,Goblet,UC_vs_HC
P3H1,1.8593,0.94148,1.0889,0.86464,0.38724,,Goblet,UC_vs_HC
C1orf50,0.61274,-0.19529,1.9529,-0.099997,0.92035,,Goblet,UC_vs_HC
SVBP,3.1808,-0.27314,0.87845,-0.31093,0.75585,,Goblet,UC_vs_HC
ERMAP,1.3872,-0.35141,1.2739,-0.27586,0.78266,,Goblet,UC_vs_HC
AL512353.1,0.038723,2.3685,4.8031,0.49311,0.62193,,Goblet,UC_vs_HC
ZNF691,0.90405,-0.12629,1.5694,-0.080466,0.93587,,Goblet,UC_vs_HC
SLC2A1,9.937,1.3173,0.49477,2.6623,0.0077599,,Goblet,UC_vs_HC
SLC2A1-AS1,0.5581,2.439,1.9643,1.2417,0.21436,,Goblet,UC_vs_HC
FAM183A,0.085541,1.3484,4.6914,0.28742,0.77379,,Goblet,UC_vs_HC
EBNA1BP2,9.5827,-1.1922,0.68408,-1.7427,0.081385,,Goblet,UC_vs_HC
CFAP57,0.035409,1.6534,4.7321,0.34941,0.72678,,Goblet,UC_vs_HC
TMEM125,13.334,0.48407,0.44903,1.078,0.28102,0.6161,Goblet,UC_vs_HC
C1orf210,4.4015,0.34253,0.74503,0.45975,0.6457,,Goblet,UC_vs_HC
TIE1,0.091029,2.8299,4.6231,0.61212,0.54046,,Goblet,UC_vs_HC
MPL,0.15328,1.3064,3.1706,0.41203,0.68032,,Goblet,UC_vs_HC
AL139289.2,1.0281,-0.43257,1.5678,-0.2759,0.78262,,Goblet,UC_vs_HC
CDC20,3.3175,0.27268,1.1415,0.23888,0.8112,,Goblet,UC_vs_HC
ELOVL1,8.4567,-0.2112,0.59684,-0.35387,0.72343,,Goblet,UC_vs_HC
MED8,7.3557,0.21371,0.56422,0.37876,0.70486,,Goblet,UC_vs_HC
AL139289.1,0.017241,2.3423,4.8019,0.48779,0.6257,,Goblet,UC_vs_HC
SZT2,5.8931,-0.088026,0.73949,-0.11903,0.90525,,Goblet,UC_vs_HC
SZT2-AS1,0.11597,2.3305,3.8784,0.60088,0.54792,,Goblet,UC_vs_HC
HYI,15.305,-1.6131,0.75127,-2.1471,0.031784,0.22214,Goblet,UC_vs_HC
PTPRF,33.795,-0.32921,0.37257,-0.88363,0.37689,0.70843,Goblet,UC_vs_HC
AL451062.3,0.13964,0.88659,3.1346,0.28284,0.7773,,Goblet,UC_vs_HC
KDM4A,4.8089,0.71872,0.60755,1.183,0.23682,,Goblet,UC_vs_HC
KDM4A-AS1,0.21355,0.77488,2.6913,0.28792,0.77341,,Goblet,UC_vs_HC
ST3GAL3,1.7262,0.074624,1.3188,0.056585,0.95488,,Goblet,UC_vs_HC
