gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
RSRP1,132.14,-0.15225,0.32864,-0.46328,0.64317,0.84338,Epithelium Ribhi,UC_vs_CD
AL031432.3,0.075991,2.6653,1.9727,1.3511,0.17665,0.76923,Epithelium Ribhi,UC_vs_CD
RHD,0.1125,2.0328,2.0157,1.0085,0.31321,0.76923,Epithelium Ribhi,UC_vs_CD
TMEM50A,14.017,-0.01614,0.46428,-0.034764,0.97227,0.98938,Epithelium Ribhi,UC_vs_CD
RHCE,0.17608,1.2396,2.3082,0.53706,0.59123,0.81509,Epithelium Ribhi,UC_vs_CD
MACO1,6.5071,0.58054,0.66793,0.86917,0.38476,0.76923,Epithelium Ribhi,UC_vs_CD
LDLRAP1,4.918,-0.43673,0.70756,-0.61724,0.53708,0.78486,Epithelium Ribhi,UC_vs_CD
AL606491.1,0.022127,2.3562,2.1852,1.0783,0.28091,0.76923,Epithelium Ribhi,UC_vs_CD
MAN1C1,0.049588,2.7822,2.146,1.2965,0.19482,0.76923,Epithelium Ribhi,UC_vs_CD
AL031280.1,0.28132,3.9796,1.7432,2.2829,0.022438,0.76923,Epithelium Ribhi,UC_vs_CD
SELENON,5.5886,0.79826,0.641,1.2453,0.21301,0.76923,Epithelium Ribhi,UC_vs_CD
AL020996.1,0.26514,0.49213,1.6676,0.29511,0.76791,0.90847,Epithelium Ribhi,UC_vs_CD
MTFR1L,4.6681,-0.8704,0.78135,-1.114,0.26529,0.76923,Epithelium Ribhi,UC_vs_CD
AUNIP,0.24301,0.87467,1.5921,0.54938,0.58274,0.81031,Epithelium Ribhi,UC_vs_CD
AL033528.2,0.67168,0.35544,1.3061,0.27214,0.78551,0.9156,Epithelium Ribhi,UC_vs_CD
PAQR7,0.89598,3.0379,1.2214,2.4873,0.012873,0.76923,Epithelium Ribhi,UC_vs_CD
STMN1,17.352,0.30335,0.52105,0.58219,0.56044,0.79719,Epithelium Ribhi,UC_vs_CD
PAFAH2,3.5263,-0.077737,0.71192,-0.10919,0.91305,0.96749,Epithelium Ribhi,UC_vs_CD
EXTL1,0.019865,2.6443,3.6583,0.7228,0.4698,0.76923,Epithelium Ribhi,UC_vs_CD
SLC30A2,0.16843,2.314,1.9316,1.198,0.23094,0.76923,Epithelium Ribhi,UC_vs_CD
TRIM63,0.016238,3.2044,3.7468,0.85523,0.39242,0.76923,Epithelium Ribhi,UC_vs_CD
PDIK1L,2.168,-0.4117,0.9916,-0.41519,0.678,0.86334,Epithelium Ribhi,UC_vs_CD
FAM110D,0.0073482,2.8868,3.4602,0.83427,0.40413,0.76923,Epithelium Ribhi,UC_vs_CD
ZNF593,13.873,-0.5452,0.64267,-0.84832,0.39626,0.76923,Epithelium Ribhi,UC_vs_CD
CNKSR1,16.343,0.36692,0.42949,0.85432,0.39293,0.76923,Epithelium Ribhi,UC_vs_CD
CATSPER4,0.014462,3.2046,3.7161,0.86237,0.38849,0.76923,Epithelium Ribhi,UC_vs_CD
CEP85,2.9321,1.0819,0.79297,1.3644,0.17245,0.76923,Epithelium Ribhi,UC_vs_CD
SH3BGRL3,104.02,0.34818,0.29784,1.169,0.24239,0.76923,Epithelium Ribhi,UC_vs_CD
UBXN11,6.5289,-0.60227,0.60238,-0.99982,0.3174,0.76923,Epithelium Ribhi,UC_vs_CD
CD52,1.3225,-1.5689,1.5614,-1.0048,0.31498,0.76923,Epithelium Ribhi,UC_vs_CD
CRYBG2,0.50146,2.3562,1.3267,1.776,0.07573,0.76923,Epithelium Ribhi,UC_vs_CD
DHDDS,18.175,-0.74821,0.49142,-1.5226,0.12787,0.76923,Epithelium Ribhi,UC_vs_CD
AL513365.2,0.063898,2.5081,4.066,0.61685,0.53733,0.78486,Epithelium Ribhi,UC_vs_CD
HMGN2,78.589,-0.48974,0.29207,-1.6768,0.093587,0.76923,Epithelium Ribhi,UC_vs_CD
RPS6KA1,11.823,-0.18952,0.42428,-0.44668,0.6551,0.84935,Epithelium Ribhi,UC_vs_CD
AL512408.1,0.30656,0.9712,1.5016,0.64676,0.51779,0.77927,Epithelium Ribhi,UC_vs_CD
ARID1A,15.535,-0.41285,0.3969,-1.0402,0.29825,0.76923,Epithelium Ribhi,UC_vs_CD
