gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
LINC01772,0.38897,1.357,1.7899,0.75816,0.44836,,Monocyte (subtipo indeterminado),UC_vs_HC
AL137802.2,0.094867,-1.2399,3.5864,-0.34574,0.72954,,Monocyte (subtipo indeterminado),UC_vs_HC
NBPF1,2.8018,-1.9809,0.98962,-2.0017,0.045315,0.23303,Monocyte (subtipo indeterminado),UC_vs_HC
CROCC,0.99816,-1.5233,1.1259,-1.3531,0.17604,,Monocyte (subtipo indeterminado),UC_vs_HC
BX284668.5,5.6946,-0.99133,0.68988,-1.437,0.15073,0.43346,Monocyte (subtipo indeterminado),UC_vs_HC
BX284668.6,0.28479,-2.1568,2.7479,-0.78491,0.43251,,Monocyte (subtipo indeterminado),UC_vs_HC
ATP13A2,4.7139,-0.27665,0.6262,-0.44179,0.65864,0.85274,Monocyte (subtipo indeterminado),UC_vs_HC
SDHB,26.051,0.3422,0.41545,0.8237,0.41011,0.70129,Monocyte (subtipo indeterminado),UC_vs_HC
PADI2,1.3189,0.63086,1.2352,0.51073,0.60954,,Monocyte (subtipo indeterminado),UC_vs_HC
PADI4,0.8622,2.2443,1.6446,1.3647,0.17236,,Monocyte (subtipo indeterminado),UC_vs_HC
AC004824.1,0.07399,-1.525,4.162,-0.36641,0.71406,,Monocyte (subtipo indeterminado),UC_vs_HC
RCC2,14.05,-0.17848,0.4065,-0.43908,0.6606,0.854,Monocyte (subtipo indeterminado),UC_vs_HC
ARHGEF10L,4.314,0.81068,0.6706,1.2089,0.22671,0.52926,Monocyte (subtipo indeterminado),UC_vs_HC
AL136529.1,0.017525,-1.4064,4.1568,-0.33833,0.73511,,Monocyte (subtipo indeterminado),UC_vs_HC
IGSF21,0.87491,-1.7539,1.325,-1.3237,0.18562,,Monocyte (subtipo indeterminado),UC_vs_HC
ALDH4A1,0.2257,-1.5013,2.6167,-0.57376,0.56613,,Monocyte (subtipo indeterminado),UC_vs_HC
IFFO2,2.5607,0.38976,0.67885,0.57416,0.56586,0.80368,Monocyte (subtipo indeterminado),UC_vs_HC
UBR4,13.796,-0.11356,0.37209,-0.30521,0.76021,0.90313,Monocyte (subtipo indeterminado),UC_vs_HC
AL035413.1,1.4546,-0.55654,1.0691,-0.52059,0.60265,0.82088,Monocyte (subtipo indeterminado),UC_vs_HC
EMC1,4.1016,0.38668,0.62091,0.62277,0.53344,0.78456,Monocyte (subtipo indeterminado),UC_vs_HC
MRTO4,5.6912,0.15904,0.53757,0.29585,0.76735,0.90704,Monocyte (subtipo indeterminado),UC_vs_HC
AKR7A3,0.065333,-0.78973,4.0757,-0.19376,0.84636,,Monocyte (subtipo indeterminado),UC_vs_HC
AKR7A2,7.0176,-0.30151,0.57646,-0.52304,0.60095,0.82047,Monocyte (subtipo indeterminado),UC_vs_HC
PQLC2,2.8285,-1.4528,0.65662,-2.2125,0.026929,0.17213,Monocyte (subtipo indeterminado),UC_vs_HC
CAPZB,113.72,-0.90197,0.2405,-3.7504,0.00017659,0.0068607,Monocyte (subtipo indeterminado),UC_vs_HC
MINOS1,69.131,-0.12164,0.33432,-0.36383,0.71598,0.88303,Monocyte (subtipo indeterminado),UC_vs_HC
NBL1,1.8821,-3.0967,1.0136,-3.0552,0.0022493,0.036114,Monocyte (subtipo indeterminado),UC_vs_HC
TMCO4,2.9035,-1.354,0.67652,-2.0014,0.045349,0.23306,Monocyte (subtipo indeterminado),UC_vs_HC
OTUD3,0.59382,-0.54373,1.3131,-0.41409,0.67881,,Monocyte (subtipo indeterminado),UC_vs_HC
PLA2G2A,1.5047,-1.2642,1.3083,-0.96633,0.33388,0.64319,Monocyte (subtipo indeterminado),UC_vs_HC
PLA2G2D,2.244,-2.3444,1.2514,-1.8735,0.061003,0.27078,Monocyte (subtipo indeterminado),UC_vs_HC
Z98257.1,0.23583,-2.6021,3.8519,-0.67554,0.49933,,Monocyte (subtipo indeterminado),UC_vs_HC
PLA2G2C,0.017619,-0.99307,4.0984,-0.24231,0.80854,,Monocyte (subtipo indeterminado),UC_vs_HC
UBXN10-AS1,0.10414,-0.52308,2.8527,-0.18336,0.85451,,Monocyte (subtipo indeterminado),UC_vs_HC
UBXN10,0.12583,-1.9098,4.0662,-0.46968,0.63859,,Monocyte (subtipo indeterminado),UC_vs_HC
CAMK2N1,0.42427,-0.83565,1.9771,-0.42267,0.67254,,Monocyte (subtipo indeterminado),UC_vs_HC
MUL1,3.1065,-0.29106,0.56378,-0.51625,0.60568,0.82312,Monocyte (subtipo indeterminado),UC_vs_HC
CDA,6.1713,3.7748,0.98652,3.8263,0.00013006,0.0055315,Monocyte (subtipo indeterminado),UC_vs_HC
PINK1,3.4117,-2.0179,0.71366,-2.8275,0.0046915,0.057597,Monocyte (subtipo indeterminado),UC_vs_HC
PINK1-AS,0.16512,-1.6003,2.622,-0.61032,0.54165,,Monocyte (subtipo indeterminado),UC_vs_HC
DDOST,26.139,-0.33499,0.31287,-1.0707,0.28431,0.59422,Monocyte (subtipo indeterminado),UC_vs_HC
KIF17,0.59634,-2.4635,1.4193,-1.7358,0.082597,,Monocyte (subtipo indeterminado),UC_vs_HC
HP1BP3,27.772,0.2198,0.25048,0.8775,0.38021,0.67856,Monocyte (subtipo indeterminado),UC_vs_HC
EIF4G3,10.756,0.13073,0.41696,0.31353,0.75388,0.90033,Monocyte (subtipo indeterminado),UC_vs_HC
ECE1,8.0767,4.0036,1.1165,3.586,0.00033585,0.01101,Monocyte (subtipo indeterminado),UC_vs_HC
AL031005.1,0.017525,-1.4064,4.1568,-0.33833,0.73511,,Monocyte (subtipo indeterminado),UC_vs_HC
AL031728.1,0.07036,-0.16472,3.9892,-0.041292,0.96706,,Monocyte (subtipo indeterminado),UC_vs_HC
NBPF3,0.24952,-1.6434,3.2176,-0.51074,0.60953,,Monocyte (subtipo indeterminado),UC_vs_HC
ALPL,0.033978,-1.0206,4.0831,-0.24995,0.80263,,Monocyte (subtipo indeterminado),UC_vs_HC
RAP1GAP,0.011331,-1.4953,4.1619,-0.35927,0.71939,,Monocyte (subtipo indeterminado),UC_vs_HC
USP48,7.1535,0.16782,0.50207,0.33427,0.73818,0.89367,Monocyte (subtipo indeterminado),UC_vs_HC
HSPG2,0.78074,-0.93675,1.5924,-0.58828,0.55635,,Monocyte (subtipo indeterminado),UC_vs_HC
LINC01635,0.045745,-0.91249,4.0786,-0.22373,0.82297,,Monocyte (subtipo indeterminado),UC_vs_HC
CDC42,158.01,0.60066,0.2763,2.174,0.029708,0.18332,Monocyte (subtipo indeterminado),UC_vs_HC
AL031281.2,0.27754,-1.3887,4.1549,-0.33424,0.7382,,Monocyte (subtipo indeterminado),UC_vs_HC
WNT4,0.20532,-0.78973,4.0757,-0.19376,0.84636,,Monocyte (subtipo indeterminado),UC_vs_HC
ZBTB40,2.0137,-0.11219,0.68741,-0.16321,0.87035,0.94906,Monocyte (subtipo indeterminado),UC_vs_HC
EPHA8,0.011331,-1.4953,4.1619,-0.35927,0.71939,,Monocyte (subtipo indeterminado),UC_vs_HC
C1QA,814.24,-1.9059,0.59849,-3.1844,0.0014504,0.027008,Monocyte (subtipo indeterminado),UC_vs_HC
C1QC,418.71,-1.5633,0.58073,-2.6919,0.0071041,0.07587,Monocyte (subtipo indeterminado),UC_vs_HC
C1QB,592.07,-1.3649,0.60818,-2.2442,0.02482,0.16352,Monocyte (subtipo indeterminado),UC_vs_HC
EPHB2,3.8772,-2.4564,0.70979,-3.4608,0.00053865,0.014998,Monocyte (subtipo indeterminado),UC_vs_HC
TEX46,0.017525,-1.4064,4.1568,-0.33833,0.73511,,Monocyte (subtipo indeterminado),UC_vs_HC
KDM1A,4.9873,-0.47628,0.49844,-0.95554,0.3393,0.64885,Monocyte (subtipo indeterminado),UC_vs_HC
LUZP1,10.931,-0.56566,0.40965,-1.3808,0.16733,0.45859,Monocyte (subtipo indeterminado),UC_vs_HC
LINC01355,0.86031,0.67741,1.1752,0.57643,0.56432,,Monocyte (subtipo indeterminado),UC_vs_HC
HNRNPR,40.249,0.12472,0.22546,0.55318,0.58014,0.80995,Monocyte (subtipo indeterminado),UC_vs_HC
ZNF436,0.61614,-1.0056,1.4076,-0.7144,0.47498,,Monocyte (subtipo indeterminado),UC_vs_HC
ZNF436-AS1,0.4082,-1.6256,1.6546,-0.98251,0.32585,,Monocyte (subtipo indeterminado),UC_vs_HC
TCEA3,0.41426,-1.0532,1.9857,-0.53038,0.59585,,Monocyte (subtipo indeterminado),UC_vs_HC
ASAP3,0.011331,-1.4953,4.1619,-0.35927,0.71939,,Monocyte (subtipo indeterminado),UC_vs_HC
E2F2,0.28794,-0.78484,2.1974,-0.35716,0.72097,,Monocyte (subtipo indeterminado),UC_vs_HC
AL021154.1,0.011331,-1.4953,4.1619,-0.35927,0.71939,,Monocyte (subtipo indeterminado),UC_vs_HC
ID3,22.414,-1.6256,0.54293,-2.9942,0.0027518,0.041071,Monocyte (subtipo indeterminado),UC_vs_HC
RPL11,952.45,0.65557,0.23412,2.8001,0.0051088,0.061131,Monocyte (subtipo indeterminado),UC_vs_HC
ELOA,8.0491,-0.50853,0.36685,-1.3862,0.16568,0.45657,Monocyte (subtipo indeterminado),UC_vs_HC
ELOA-AS1,0.40015,0.42197,1.5202,0.27758,0.78134,,Monocyte (subtipo indeterminado),UC_vs_HC
PITHD1,10.22,-0.74766,0.46218,-1.6177,0.10573,0.36101,Monocyte (subtipo indeterminado),UC_vs_HC
LYPLA2,9.1189,-0.47989,0.36912,-1.3001,0.19357,0.49071,Monocyte (subtipo indeterminado),UC_vs_HC
GALE,3.6408,-0.87511,0.57311,-1.5269,0.12678,0.39431,Monocyte (subtipo indeterminado),UC_vs_HC
HMGCL,5.5073,-0.25714,0.56072,-0.45859,0.64653,0.84701,Monocyte (subtipo indeterminado),UC_vs_HC
FUCA1,145.56,-3.4231,0.77945,-4.3917,1.1247e-05,0.00094808,Monocyte (subtipo indeterminado),UC_vs_HC
PNRC2,38.731,0.06741,0.29255,0.23042,0.81777,0.92861,Monocyte (subtipo indeterminado),UC_vs_HC
SRSF10,33.046,0.16576,0.25107,0.66022,0.50911,0.76943,Monocyte (subtipo indeterminado),UC_vs_HC
IL22RA1,0.046528,-1.3887,4.1549,-0.33424,0.7382,,Monocyte (subtipo indeterminado),UC_vs_HC
IFNLR1,0.18966,-1.3735,2.2944,-0.59864,0.54941,,Monocyte (subtipo indeterminado),UC_vs_HC
STPG1,0.66233,-1.5716,1.6335,-0.96208,0.33601,,Monocyte (subtipo indeterminado),UC_vs_HC
NIPAL3,2.037,-1.681,0.84712,-1.9844,0.047216,0.23897,Monocyte (subtipo indeterminado),UC_vs_HC
RCAN3,2.8771,-1.1016,0.70578,-1.5609,0.11856,0.38175,Monocyte (subtipo indeterminado),UC_vs_HC
AL445686.2,0.47192,-0.95443,1.7474,-0.5462,0.58493,,Monocyte (subtipo indeterminado),UC_vs_HC
NCMAP,0.14581,0.015442,3.5144,0.004394,0.99649,,Monocyte (subtipo indeterminado),UC_vs_HC
SRRM1,65.455,0.13036,0.25481,0.51161,0.60893,0.82587,Monocyte (subtipo indeterminado),UC_vs_HC
CLIC4,12.845,0.042197,0.44336,0.095176,0.92418,0.97411,Monocyte (subtipo indeterminado),UC_vs_HC
RUNX3,52.112,0.32683,0.34066,0.95939,0.33736,0.64724,Monocyte (subtipo indeterminado),UC_vs_HC
AL445471.2,0.082952,-0.48618,4.0479,-0.12011,0.9044,,Monocyte (subtipo indeterminado),UC_vs_HC
AL031432.1,0.062428,-1.3235,4.0139,-0.32974,0.7416,,Monocyte (subtipo indeterminado),UC_vs_HC
SYF2,28.279,0.17514,0.29411,0.59551,0.55151,0.79505,Monocyte (subtipo indeterminado),UC_vs_HC
RSRP1,58.161,-0.27205,0.35592,-0.76435,0.44466,0.72612,Monocyte (subtipo indeterminado),UC_vs_HC
AL031432.3,0.061057,-1.7403,4.0937,-0.42512,0.67075,,Monocyte (subtipo indeterminado),UC_vs_HC
RHD,0.49399,-1.0562,2.3441,-0.45058,0.65229,,Monocyte (subtipo indeterminado),UC_vs_HC
TMEM50A,54.092,0.39056,0.38053,1.0264,0.30472,0.61377,Monocyte (subtipo indeterminado),UC_vs_HC
MACO1,4.933,-0.9829,0.54618,-1.7996,0.071926,0.29537,Monocyte (subtipo indeterminado),UC_vs_HC
LDLRAP1,1.2553,-0.46869,0.8904,-0.52638,0.59862,,Monocyte (subtipo indeterminado),UC_vs_HC
MAN1C1,1.7562,-2.2523,0.86849,-2.5933,0.0095059,0.091019,Monocyte (subtipo indeterminado),UC_vs_HC
AL031280.1,0.69416,-1.5265,1.4683,-1.0396,0.29851,,Monocyte (subtipo indeterminado),UC_vs_HC
SELENON,4.735,-0.88771,0.60501,-1.4673,0.1423,0.4204,Monocyte (subtipo indeterminado),UC_vs_HC
AL020996.1,0.091516,-1.5022,4.1599,-0.36112,0.71801,,Monocyte (subtipo indeterminado),UC_vs_HC
MTFR1L,5.9646,-1.0037,0.4192,-2.3943,0.016652,0.13032,Monocyte (subtipo indeterminado),UC_vs_HC
AUNIP,0.087995,-0.91099,4.0774,-0.22342,0.82321,,Monocyte (subtipo indeterminado),UC_vs_HC
AL033528.2,0.23418,-0.83212,3.2329,-0.2574,0.79687,,Monocyte (subtipo indeterminado),UC_vs_HC
PAQR7,1.8068,-1.3221,0.78127,-1.6923,0.090597,0.33345,Monocyte (subtipo indeterminado),UC_vs_HC
STMN1,29.146,-2.5843,0.4554,-5.6749,1.3874e-08,3.8579e-06,Monocyte (subtipo indeterminado),UC_vs_HC
PAFAH2,1.8065,-1.5076,0.86206,-1.7488,0.080319,0.31544,Monocyte (subtipo indeterminado),UC_vs_HC
SLC30A2,0.090583,-1.2708,3.6442,-0.34871,0.72731,,Monocyte (subtipo indeterminado),UC_vs_HC
TRIM63,0.09021,-1.5035,4.16,-0.36141,0.71779,,Monocyte (subtipo indeterminado),UC_vs_HC
PDIK1L,0.49232,-0.43114,1.5116,-0.28521,0.77548,,Monocyte (subtipo indeterminado),UC_vs_HC
