gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
ARTN,0.054472,-2.5512,4.2401,-0.6017,0.54738,,PC IgG,UC_vs_HC
AL357079.1,0.50286,-1.4423,1.6404,-0.87926,0.37926,,PC IgG,UC_vs_HC
IPO13,1.9666,0.076668,0.99845,0.076788,0.93879,0.98852,PC IgG,UC_vs_HC
DPH2,2.863,-0.69461,0.67943,-1.0223,0.30662,0.70529,PC IgG,UC_vs_HC
ATP6V0B,150.46,1.2394,0.45244,2.7394,0.006156,0.091604,PC IgG,UC_vs_HC
B4GALT2,3.5775,-0.25229,0.72362,-0.34866,0.72735,0.93244,PC IgG,UC_vs_HC
CCDC24,0.48958,-2.3322,1.7389,-1.3412,0.17986,,PC IgG,UC_vs_HC
SLC6A9,2.1924,-0.18988,1.0755,-0.17654,0.85987,0.97316,PC IgG,UC_vs_HC
AL139220.2,0.15336,-2.0857,2.4544,-0.84976,0.39546,,PC IgG,UC_vs_HC
DMAP1,7.9402,0.36539,0.60032,0.60866,0.54275,0.85523,PC IgG,UC_vs_HC
ERI3,7.4983,0.17606,0.49631,0.35473,0.72279,0.93133,PC IgG,UC_vs_HC
RNF220,4.8163,0.029239,0.62211,0.047,0.96251,0.9929,PC IgG,UC_vs_HC
TMEM53,1.528,1.7255,1.7052,1.0119,0.31158,0.70927,PC IgG,UC_vs_HC
ARMH1,0.14822,-2.1015,3.916,-0.53663,0.59152,,PC IgG,UC_vs_HC
KIF2C,0.2707,-1.1075,2.083,-0.53167,0.59495,,PC IgG,UC_vs_HC
AL592166.1,0.46168,-2.6928,1.8982,-1.4187,0.156,,PC IgG,UC_vs_HC
RPS8,2124.8,0.13036,0.32801,0.39743,0.69105,0.91815,PC IgG,UC_vs_HC
BEST4,0.11669,-3.8433,4.2422,-0.90599,0.36494,,PC IgG,UC_vs_HC
PLK3,5.5575,-1.3964,0.77253,-1.8075,0.070679,0.37621,PC IgG,UC_vs_HC
TCTEX1D4,0.054472,-2.5512,4.2401,-0.6017,0.54738,,PC IgG,UC_vs_HC
BTBD19,0.31312,-3.11,3.2412,-0.95953,0.33729,,PC IgG,UC_vs_HC
PTCH2,7.9103,-0.44168,0.7001,-0.63088,0.52812,0.8477,PC IgG,UC_vs_HC
EIF2B3,9.8845,1.0398,0.52128,1.9946,0.046082,0.29913,PC IgG,UC_vs_HC
HECTD3,2.8071,0.20974,0.85713,0.24469,0.80669,0.95756,PC IgG,UC_vs_HC
UROD,9.4248,1.7552,0.5967,2.9416,0.0032655,0.061954,PC IgG,UC_vs_HC
ZSWIM5,0.0068398,-2.7383,4.2773,-0.64019,0.52205,,PC IgG,UC_vs_HC
LINC01144,0.0068398,-2.7383,4.2773,-0.64019,0.52205,,PC IgG,UC_vs_HC
HPDL,0.30654,-1.4956,2.372,-0.63051,0.52836,,PC IgG,UC_vs_HC
MUTYH,2.5997,0.88273,0.87723,1.0063,0.31429,0.71046,PC IgG,UC_vs_HC
TOE1,3.7708,-0.12785,0.66178,-0.19319,0.84681,0.97056,PC IgG,UC_vs_HC
TESK2,5.1783,-0.8092,0.62525,-1.2942,0.1956,0.59586,PC IgG,UC_vs_HC
CCDC163,3.8432,1.3774,0.89878,1.5325,0.12541,0.49477,PC IgG,UC_vs_HC
