gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
SMIM1,0.92685,1.0461,1.1532,0.90711,0.36435,,CD8,CD_vs_HC
LRRC47,7.7478,0.4702,0.41855,1.1234,0.26126,0.62426,CD8,CD_vs_HC
CEP104,7.9798,-0.040639,0.44271,-0.091796,0.92686,0.98152,CD8,CD_vs_HC
DFFB,3.39,0.26599,0.51563,0.51585,0.60596,,CD8,CD_vs_HC
C1orf174,17.076,-0.40751,0.3028,-1.3458,0.17836,0.53837,CD8,CD_vs_HC
LINC01134,0.15961,-0.011405,3.9159,-0.0029125,0.99768,,CD8,CD_vs_HC
AL805961.2,0.053053,-0.94706,3.9667,-0.23875,0.8113,,CD8,CD_vs_HC
AJAP1,0.33135,0.50061,3.3786,0.14817,0.88221,,CD8,CD_vs_HC
AL365255.1,0.06075,-0.04673,4.0819,-0.011448,0.99087,,CD8,CD_vs_HC
NPHP4,1.3251,0.38927,0.81518,0.47752,0.63299,,CD8,CD_vs_HC
KCNAB2,29.298,0.065501,0.27684,0.2366,0.81297,0.94226,CD8,CD_vs_HC
CHD5,0.04012,0.3801,4.0206,0.09454,0.92468,,CD8,CD_vs_HC
RPL22,1030.7,-0.15798,0.17569,-0.89919,0.36855,0.70849,CD8,CD_vs_HC
RNF207,1.5256,-0.31383,1.0689,-0.29361,0.76906,,CD8,CD_vs_HC
ICMT,6.9892,-0.30694,0.4868,-0.63051,0.52836,0.81775,CD8,CD_vs_HC
LINC00337,0.10194,-0.40277,3.8792,-0.10383,0.91731,,CD8,CD_vs_HC
GPR153,0.22165,0.86433,2.068,0.41796,0.67598,,CD8,CD_vs_HC
ACOT7,13.103,-0.47828,0.31584,-1.5143,0.12995,0.46905,CD8,CD_vs_HC
AL031848.2,0.49655,0.1078,1.7666,0.061019,0.95134,,CD8,CD_vs_HC
HES2,0.26924,-0.25739,1.9794,-0.13003,0.89654,,CD8,CD_vs_HC
ESPN,0.40914,1.458,2.1255,0.68597,0.49273,,CD8,CD_vs_HC
TNFRSF25,19.195,2.862,0.70213,4.0762,4.5785e-05,0.011741,CD8,CD_vs_HC
PLEKHG5,0.35665,-0.64551,1.6247,-0.39732,0.69113,,CD8,CD_vs_HC
NOL9,7.3817,-0.24729,0.38267,-0.64622,0.51814,0.8138,CD8,CD_vs_HC
ZBTB48,7.3775,-0.1539,0.333,-0.46215,0.64398,0.87462,CD8,CD_vs_HC
KLHL21,7.5041,0.021268,0.363,0.058591,0.95328,0.98893,CD8,CD_vs_HC
PHF13,3.454,0.67078,0.68119,0.98473,0.32476,,CD8,CD_vs_HC
THAP3,9.9718,-0.30801,0.34209,-0.90038,0.36792,0.70831,CD8,CD_vs_HC
DNAJC11,5.9357,-0.25536,0.3986,-0.64064,0.52176,0.81491,CD8,CD_vs_HC
LINC01672,0.10482,1.2636,3.1501,0.40114,0.68831,,CD8,CD_vs_HC
AL591163.1,0.26086,1.6005,2.3347,0.68553,0.49301,,CD8,CD_vs_HC
CAMTA1,41.645,0.075417,0.22513,0.335,0.73763,0.9169,CD8,CD_vs_HC
VAMP3,17.095,-0.43495,0.32053,-1.357,0.17478,0.53261,CD8,CD_vs_HC
PER3,1.9245,-0.13754,0.69844,-0.19693,0.84388,,CD8,CD_vs_HC
Z98884.1,0.38781,1.0264,2.4325,0.42196,0.67305,,CD8,CD_vs_HC
UTS2,1.9948,0.3449,1.2305,0.28029,0.77925,,CD8,CD_vs_HC
TNFRSF9,75.304,-1.0322,0.33647,-3.0676,0.0021575,0.077994,CD8,CD_vs_HC
PARK7,288.12,-0.050182,0.16177,-0.31021,0.7564,0.92275,CD8,CD_vs_HC
AL034417.4,1.239,-0.73233,0.93429,-0.78383,0.43314,,CD8,CD_vs_HC
AL034417.3,0.58014,-0.64938,1.1803,-0.5502,0.58218,,CD8,CD_vs_HC
ERRFI1,3.5051,-0.43695,0.56107,-0.77878,0.43611,,CD8,CD_vs_HC
SLC45A1,0.30983,-1.0002,2.1116,-0.47367,0.63573,,CD8,CD_vs_HC
RERE,11.018,0.49068,0.43484,1.1284,0.25914,0.62285,CD8,CD_vs_HC
AL096855.1,0.28328,0.95912,1.8423,0.52061,0.60264,,CD8,CD_vs_HC
ENO1,220.21,-0.36419,0.1853,-1.9654,0.049369,0.31308,CD8,CD_vs_HC
ENO1-AS1,0.56076,-0.50664,1.2632,-0.40108,0.68836,,CD8,CD_vs_HC
CA6,0.015566,0.39698,4.0161,0.098847,0.92126,,CD8,CD_vs_HC
SLC2A5,0.064504,1.0658,3.9454,0.27013,0.78706,,CD8,CD_vs_HC
GPR157,1.0295,0.91514,0.85716,1.0676,0.28568,,CD8,CD_vs_HC
MIR34AHG,0.16203,0.91209,3.0658,0.2975,0.76608,,CD8,CD_vs_HC
LINC01759,0.079085,-0.52763,4.0119,-0.13152,0.89537,,CD8,CD_vs_HC
H6PD,7.919,0.35969,0.33867,1.0621,0.28821,0.64943,CD8,CD_vs_HC
SPSB1,2.5623,0.5162,0.80181,0.64379,0.51971,,CD8,CD_vs_HC
AL928921.2,0.015566,0.39698,4.0161,0.098847,0.92126,,CD8,CD_vs_HC
SLC25A33,4.4957,-0.47535,0.67327,-0.70603,0.48017,,CD8,CD_vs_HC
TMEM201,1.253,-1.4127,0.86929,-1.6252,0.10413,,CD8,CD_vs_HC
PIK3CD,36.066,0.38711,0.22703,1.7051,0.088174,0.40113,CD8,CD_vs_HC
PIK3CD-AS1,0.083447,0.018081,3.9307,0.0046,0.99633,,CD8,CD_vs_HC
PIK3CD-AS2,0.56398,-0.050843,1.2604,-0.04034,0.96782,,CD8,CD_vs_HC
CLSTN1,18.57,-0.25737,0.27808,-0.92554,0.35469,0.69838,CD8,CD_vs_HC
CTNNBIP1,5.2193,0.2867,0.71587,0.40049,0.6888,0.89344,CD8,CD_vs_HC
LZIC,21.642,0.0024649,0.27066,0.0091069,0.99273,0.99749,CD8,CD_vs_HC
NMNAT1,2.4734,1.1021,0.67173,1.6407,0.10087,,CD8,CD_vs_HC
RBP7,0.018335,-0.50658,4.0153,-0.12616,0.8996,,CD8,CD_vs_HC
UBE4B,12.896,-0.10585,0.34117,-0.31027,0.75635,0.92275,CD8,CD_vs_HC
KIF1B,8.207,0.092336,0.39674,0.23274,0.81597,0.94286,CD8,CD_vs_HC
AL139424.3,0.26815,0.61312,2.1213,0.28902,0.77256,,CD8,CD_vs_HC
AL139424.2,0.015566,0.39698,4.0161,0.098847,0.92126,,CD8,CD_vs_HC
PGD,7.6863,-0.14117,0.35258,-0.40041,0.68886,0.89344,CD8,CD_vs_HC
CENPS-CORT,0.097215,-0.99801,3.9657,-0.25166,0.8013,,CD8,CD_vs_HC
CENPS,1.9801,-0.52707,0.70347,-0.74924,0.45371,,CD8,CD_vs_HC
CORT,0.17453,-0.04673,4.0819,-0.011448,0.99087,,CD8,CD_vs_HC
DFFA,19.146,-0.069654,0.22834,-0.30504,0.76033,0.92467,CD8,CD_vs_HC
AL354956.1,0.067273,0.3318,3.8987,0.085105,0.93218,,CD8,CD_vs_HC
PEX14,5.6262,0.2504,0.51563,0.48562,0.62723,0.86724,CD8,CD_vs_HC
CASZ1,6.906,0.94674,0.49109,1.9279,0.053873,0.32483,CD8,CD_vs_HC
AL139423.1,0.30754,1.3424,1.952,0.68771,0.49164,,CD8,CD_vs_HC
TARDBP,29.829,0.058353,0.23717,0.24604,0.80565,0.93909,CD8,CD_vs_HC
AL109811.4,0.042889,-0.47186,4.0179,-0.11744,0.90651,,CD8,CD_vs_HC
AL109811.3,0.33435,-0.82948,1.7672,-0.46938,0.6388,,CD8,CD_vs_HC
SRM,13.173,-0.13356,0.48691,-0.27429,0.78386,0.93229,CD8,CD_vs_HC
EXOSC10,13.916,-0.084778,0.30631,-0.27678,0.78195,0.93179,CD8,CD_vs_HC
AL109811.1,0.43224,-0.18559,1.2969,-0.1431,0.88621,,CD8,CD_vs_HC
AL109811.2,0.059187,-0.084188,3.9507,-0.02131,0.983,,CD8,CD_vs_HC
MTOR,8.2896,0.59971,0.37728,1.5896,0.11193,0.4397,CD8,CD_vs_HC
UBIAD1,8.1569,0.34034,0.35968,0.94623,0.34403,0.6929,CD8,CD_vs_HC
DISP3,0.13578,0.39343,3.9562,0.099447,0.92078,,CD8,CD_vs_HC
LINC01647,0.16995,1.5794,3.0027,0.52598,0.5989,,CD8,CD_vs_HC
AL031731.1,0.12728,0.016626,3.9387,0.0042212,0.99663,,CD8,CD_vs_HC
FBXO2,5.9006,-0.59285,0.66816,-0.88729,0.37492,0.71283,CD8,CD_vs_HC
FBXO44,9.3744,-0.22073,0.36442,-0.60571,0.54471,0.82577,CD8,CD_vs_HC
FBXO6,12.365,-0.1781,0.42758,-0.41653,0.67702,0.88877,CD8,CD_vs_HC
MAD2L2,22.048,0.23173,0.36053,0.64275,0.52039,0.81442,CD8,CD_vs_HC
DRAXIN,2.0483,-0.19312,0.71754,-0.26915,0.78782,,CD8,CD_vs_HC
AGTRAP,24.653,-0.18224,0.23694,-0.76914,0.44181,0.76455,CD8,CD_vs_HC
C1orf167,0.031132,0.69268,3.983,0.17391,0.86194,,CD8,CD_vs_HC
AL953897.1,0.064781,0.48319,4.0064,0.1206,0.90401,,CD8,CD_vs_HC
MTHFR,7.3788,0.24353,0.33756,0.72146,0.47063,0.78304,CD8,CD_vs_HC
CLCN6,2.3787,-0.53116,0.56674,-0.93722,0.34865,,CD8,CD_vs_HC
NPPA-AS1,0.11131,-0.04673,4.0819,-0.011448,0.99087,,CD8,CD_vs_HC
KIAA2013,12.371,0.66103,0.31979,2.067,0.038731,0.28101,CD8,CD_vs_HC
PLOD1,1.8181,-0.54435,0.70065,-0.77692,0.43721,,CD8,CD_vs_HC
MFN2,8.2359,-0.089553,0.3538,-0.25312,0.80018,0.93781,CD8,CD_vs_HC
MIIP,13.892,-0.12466,0.43661,-0.28553,0.77524,0.92913,CD8,CD_vs_HC
TNFRSF8,0.067065,0.14658,3.9381,0.037219,0.97031,,CD8,CD_vs_HC
TNFRSF1B,147.3,0.14181,0.18812,0.75382,0.45095,0.77257,CD8,CD_vs_HC
VPS13D,11.351,0.40956,0.35259,1.1616,0.2454,0.61254,CD8,CD_vs_HC
DHRS3,15.13,0.71118,0.36434,1.952,0.050939,0.31824,CD8,CD_vs_HC
AC254633.1,0.14647,0.50314,4.0022,0.12572,0.89996,,CD8,CD_vs_HC
C1orf158,0.015566,0.39698,4.0161,0.098847,0.92126,,CD8,CD_vs_HC
PDPN,0.064295,0.89729,3.964,0.22636,0.82092,,CD8,CD_vs_HC
PRDM2,84.036,-0.2687,0.22246,-1.2079,0.22709,0.59109,CD8,CD_vs_HC
KAZN,0.077522,-0.48611,3.4803,-0.13968,0.88892,,CD8,CD_vs_HC
TMEM51,0.12026,0.93538,3.2168,0.29078,0.77122,,CD8,CD_vs_HC
FHAD1,0.015566,0.39698,4.0161,0.098847,0.92126,,CD8,CD_vs_HC
AL031283.1,0.079834,-0.13274,3.5491,-0.0374,0.97017,,CD8,CD_vs_HC
EFHD2,50.887,0.79337,0.35328,2.2457,0.024723,0.23002,CD8,CD_vs_HC
CTRC,0.2497,-0.6815,2.4424,-0.27902,0.78023,,CD8,CD_vs_HC
CELA2B,0.11131,-0.04673,4.0819,-0.011448,0.99087,,CD8,CD_vs_HC
CASP9,6.1095,-0.011637,0.48147,-0.02417,0.98072,0.99491,CD8,CD_vs_HC
DNAJC16,5.333,0.020296,0.47724,0.042527,0.96608,0.99141,CD8,CD_vs_HC
AL121992.3,0.064781,0.48319,4.0064,0.1206,0.90401,,CD8,CD_vs_HC
AGMAT,2.4481,2.3664,0.99304,2.383,0.017173,,CD8,CD_vs_HC
AL121992.1,0.16879,0.99765,2.4052,0.41479,0.6783,,CD8,CD_vs_HC
DDI2,10.469,0.37007,0.34101,1.0852,0.27782,0.63924,CD8,CD_vs_HC
PLEKHM2,7.9561,0.47605,0.37236,1.2785,0.20108,0.56532,CD8,CD_vs_HC
AL450998.3,0.031132,0.69268,3.983,0.17391,0.86194,,CD8,CD_vs_HC
SLC25A34,0.024554,-0.046732,4.0802,-0.011453,0.99086,,CD8,CD_vs_HC
TMEM82,0.10107,-1.058,3.9605,-0.26713,0.78937,,CD8,CD_vs_HC
FBLIM1,3.0769,-1.3009,0.74774,-1.7398,0.081901,,CD8,CD_vs_HC
UQCRHL,1.1103,0.010306,0.85196,0.012097,0.99035,,CD8,CD_vs_HC
AL450998.2,6.207,0.028301,0.48647,0.058176,0.95361,0.98893,CD8,CD_vs_HC
SPEN,37.772,0.013948,0.17987,0.077547,0.93819,0.98419,CD8,CD_vs_HC
ZBTB17,7.244,0.54505,0.4394,1.2404,0.21481,0.57758,CD8,CD_vs_HC
EPHA2,0.16389,0.99332,2.3513,0.42246,0.67269,,CD8,CD_vs_HC
ARHGEF19,5.1271,-0.94725,0.49736,-1.9046,0.056835,0.33197,CD8,CD_vs_HC
CPLANE2,0.48196,-0.765,1.5496,-0.49368,0.62153,,CD8,CD_vs_HC
FBXO42,12.889,0.15142,0.27104,0.55866,0.57639,0.8434,CD8,CD_vs_HC
SZRD1,41.883,-0.064302,0.18194,-0.35342,0.72377,0.91107,CD8,CD_vs_HC
SPATA21,0.63605,0.5331,1.5173,0.35134,0.72533,,CD8,CD_vs_HC
NECAP2,54.001,-0.27619,0.21243,-1.3002,0.19355,0.55738,CD8,CD_vs_HC
LINC01772,1.5459,1.0486,0.83092,1.262,0.20695,,CD8,CD_vs_HC
AL137802.2,0.31082,0.72612,1.9731,0.36801,0.71287,,CD8,CD_vs_HC
NBPF1,1.2451,0.21252,0.85591,0.2483,0.80391,,CD8,CD_vs_HC
AL137798.1,0.024469,0.40396,4.0159,0.10059,0.91988,,CD8,CD_vs_HC
CROCC,3.1219,0.39105,0.84543,0.46255,0.64369,,CD8,CD_vs_HC
BX284668.5,2.7192,-0.89211,0.83256,-1.0715,0.28393,,CD8,CD_vs_HC
BX284668.6,1.8393,-0.16851,0.77227,-0.2182,0.82727,,CD8,CD_vs_HC
ATP13A2,5.0585,0.19556,0.43137,0.45334,0.6503,0.87746,CD8,CD_vs_HC
SDHB,35.342,-0.26268,0.20545,-1.2786,0.20104,0.56532,CD8,CD_vs_HC
PADI2,0.10221,-1.058,3.9605,-0.26713,0.78937,,CD8,CD_vs_HC
PADI4,0.95542,1.812,1.4783,1.2257,0.22032,,CD8,CD_vs_HC
RCC2,17.203,0.23491,0.34243,0.68601,0.4927,0.79663,CD8,CD_vs_HC
ARHGEF10L,0.19643,-0.11075,2.2421,-0.049395,0.9606,,CD8,CD_vs_HC
ALDH4A1,0.86684,-0.93507,1.2608,-0.74163,0.45831,,CD8,CD_vs_HC
IFFO2,10.38,0.10632,0.39738,0.26756,0.78904,0.93345,CD8,CD_vs_HC
UBR4,28.271,0.26591,0.24903,1.0678,0.28562,0.64625,CD8,CD_vs_HC
AL035413.1,1.2971,-0.016714,0.84827,-0.019704,0.98428,,CD8,CD_vs_HC
EMC1,6.0783,-0.26794,0.42506,-0.63036,0.52846,0.81775,CD8,CD_vs_HC
MRTO4,14.962,-0.31335,0.28657,-1.0935,0.27419,0.6357,CD8,CD_vs_HC
AKR7A3,0.16417,-0.42407,1.9641,-0.21591,0.82906,,CD8,CD_vs_HC
AKR7A2,14.507,0.70611,0.73984,0.95441,0.33988,0.68853,CD8,CD_vs_HC
PQLC2,0.86327,0.60119,1.2147,0.49491,0.62066,,CD8,CD_vs_HC
CAPZB,174.12,-0.17369,0.25612,-0.67816,0.49767,0.79994,CD8,CD_vs_HC
AL031727.2,0.018335,-0.50658,4.0153,-0.12616,0.8996,,CD8,CD_vs_HC
MINOS1,102.24,-0.032799,0.24917,-0.13163,0.89528,0.97154,CD8,CD_vs_HC
NBL1,14.739,0.25764,0.37545,0.6862,0.49259,0.79663,CD8,CD_vs_HC
TMCO4,7.0064,0.055189,0.41233,0.13385,0.89352,0.97116,CD8,CD_vs_HC
RNF186,0.17486,0.68388,3.0229,0.22624,0.82102,,CD8,CD_vs_HC
AL391883.1,0.018335,-0.50658,4.0153,-0.12616,0.8996,,CD8,CD_vs_HC
OTUD3,3.6758,0.053278,0.49752,0.10709,0.91472,,CD8,CD_vs_HC
PLA2G2A,0.93051,2.6929,1.1193,2.4058,0.016136,,CD8,CD_vs_HC
PLA2G2C,0.25978,0.73867,2.8607,0.25821,0.79624,,CD8,CD_vs_HC
UBXN10-AS1,1.9015,4.0717,1.452,2.8042,0.0050443,,CD8,CD_vs_HC
UBXN10,0.32226,-0.55558,2.1229,-0.26171,0.79355,,CD8,CD_vs_HC
AL020998.1,0.024469,0.40396,4.0159,0.10059,0.91988,,CD8,CD_vs_HC
CAMK2N1,4.6202,-0.96074,0.7898,-1.2164,0.22381,,CD8,CD_vs_HC
MUL1,6.2215,-0.13275,0.35877,-0.37001,0.71137,0.90364,CD8,CD_vs_HC
CDA,0.34461,1.2306,1.509,0.81547,0.4148,,CD8,CD_vs_HC
PINK1,3.6957,0.070623,0.54547,0.12947,0.89698,,CD8,CD_vs_HC
PINK1-AS,0.35949,1.5752,1.606,0.98086,0.32666,,CD8,CD_vs_HC
DDOST,58.412,-0.13811,0.24155,-0.57176,0.56749,0.83807,CD8,CD_vs_HC
HP1BP3,107.39,0.79599,0.21795,3.6522,0.00025999,0.029632,CD8,CD_vs_HC
EIF4G3,19.312,0.22333,0.32229,0.69294,0.48835,0.7948,CD8,CD_vs_HC
ECE1,10.914,0.6315,0.31414,2.0103,0.044405,0.30089,CD8,CD_vs_HC
AL031728.1,0.23722,-0.78489,2.0175,-0.38905,0.69724,,CD8,CD_vs_HC
NBPF3,1.3436,-0.70548,1.077,-0.65506,0.51243,,CD8,CD_vs_HC
ALPL,0.21353,0.78068,2.4516,0.31844,0.75015,,CD8,CD_vs_HC
RAP1GAP,0.042804,-0.014478,3.9395,-0.0036751,0.99707,,CD8,CD_vs_HC
USP48,25.853,0.4026,0.28641,1.4057,0.15981,0.51306,CD8,CD_vs_HC
LDLRAD2,0.16283,-0.49743,2.1245,-0.23414,0.81488,,CD8,CD_vs_HC
HSPG2,0.062501,0.95268,3.9552,0.24087,0.80966,,CD8,CD_vs_HC
LINC01635,0.14104,-1.6372,3.8921,-0.42065,0.67401,,CD8,CD_vs_HC
CDC42,364.56,-0.18992,0.27549,-0.6894,0.49057,0.79605,CD8,CD_vs_HC
AL031281.2,0.27161,1.3032,2.1157,0.61598,0.53791,,CD8,CD_vs_HC
ZBTB40,9.2794,-0.61016,0.384,-1.589,0.11207,0.44002,CD8,CD_vs_HC
C1QA,1.946,1.6248,1.3131,1.2374,0.21594,,CD8,CD_vs_HC
C1QC,0.7356,1.2222,1.3587,0.89952,0.36838,,CD8,CD_vs_HC
C1QB,1.0375,2.8576,1.4642,1.9517,0.050969,,CD8,CD_vs_HC
EPHB2,0.21762,-0.30821,2.3192,-0.1329,0.89427,,CD8,CD_vs_HC
KDM1A,7.6876,1.0543,0.40133,2.6271,0.008611,0.14261,CD8,CD_vs_HC
LUZP1,43.925,-0.063998,0.22856,-0.28001,0.77947,0.93159,CD8,CD_vs_HC
LINC01355,1.3472,1.0703,0.95455,1.1213,0.26218,,CD8,CD_vs_HC
AL109936.6,0.12247,-0.51568,2.5765,-0.20015,0.84136,,CD8,CD_vs_HC
