gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
AGO4,1.9255,0.61535,1.0754,0.57219,0.56719,0.99992,B cell,CD_vs_HC
AGO1,3.7222,0.61459,0.63343,0.97026,0.33192,0.99992,B cell,CD_vs_HC
AL139286.2,0.020517,0.04707,4.3159,0.010906,0.9913,0.99992,B cell,CD_vs_HC
AGO3,10.384,-0.28666,0.44051,-0.65075,0.51521,0.99992,B cell,CD_vs_HC
AL138787.2,0.0051756,-0.33726,4.3574,-0.0774,0.93831,0.99992,B cell,CD_vs_HC
ADPRHL2,8.0658,1.2626,0.72786,1.7347,0.0828,0.99992,B cell,CD_vs_HC
COL8A2,0.17337,0.80856,2.854,0.28331,0.77694,0.99992,B cell,CD_vs_HC
TRAPPC3,10.415,-0.057128,0.46998,-0.12156,0.90325,0.99992,B cell,CD_vs_HC
MAP7D1,4.866,-0.015511,0.76052,-0.020395,0.98373,0.99992,B cell,CD_vs_HC
THRAP3,49.401,-0.20565,0.28761,-0.71504,0.47458,0.99992,B cell,CD_vs_HC
SH3D21,0.13302,0.22322,3.7378,0.059719,0.95238,0.99992,B cell,CD_vs_HC
EVA1B,0.5266,-0.21558,1.9547,-0.11028,0.91218,0.99992,B cell,CD_vs_HC
AL591845.1,0.11558,-1.0711,3.0106,-0.35577,0.72201,0.99992,B cell,CD_vs_HC
STK40,4.8721,0.31416,0.7056,0.44523,0.65615,0.99992,B cell,CD_vs_HC
LSM10,27.385,0.011966,0.48702,0.024571,0.9804,0.99992,B cell,CD_vs_HC
OSCP1,0.30894,0.3594,2.2198,0.16191,0.87138,0.99992,B cell,CD_vs_HC
MRPS15,16.321,-0.070739,0.53031,-0.13339,0.89388,0.99992,B cell,CD_vs_HC
CSF3R,0.22108,0.78463,2.1191,0.37027,0.71118,0.99992,B cell,CD_vs_HC
LINC01137,0.016476,0.097462,2.6652,0.036568,0.97083,0.99992,B cell,CD_vs_HC
ZC3H12A,7.205,0.16101,0.53,0.30379,0.76129,0.99992,B cell,CD_vs_HC
MEAF6,22.915,-0.44005,0.36222,-1.2149,0.22441,0.99992,B cell,CD_vs_HC
SNIP1,5.3495,1.221,0.65394,1.8672,0.061874,0.99992,B cell,CD_vs_HC
GNL2,9.5777,-0.34655,0.41403,-0.83703,0.40257,0.99992,B cell,CD_vs_HC
C1orf109,3.0714,0.12258,0.6037,0.20305,0.8391,0.99992,B cell,CD_vs_HC
CDCA8,0.91836,0.99578,2.2696,0.43875,0.66085,0.99992,B cell,CD_vs_HC
MANEAL,0.067053,-0.46021,3.1722,-0.14507,0.88465,0.99992,B cell,CD_vs_HC
YRDC,1.9781,0.28342,0.79946,0.35451,0.72296,0.99992,B cell,CD_vs_HC
C1orf122,5.013,0.98782,0.79755,1.2386,0.2155,0.99992,B cell,CD_vs_HC
MTF1,4.8069,-0.77732,0.64033,-1.2139,0.22477,0.99992,B cell,CD_vs_HC
AL929472.2,0.17137,-0.38384,2.0866,-0.18395,0.85405,0.99992,B cell,CD_vs_HC
INPP5B,4.7107,0.43773,0.68154,0.64227,0.5207,0.99992,B cell,CD_vs_HC
SF3A3,10.97,0.10704,0.46139,0.23199,0.81654,0.99992,B cell,CD_vs_HC
FHL3,0.1445,-2.0614,3.159,-0.65255,0.51405,0.99992,B cell,CD_vs_HC
UTP11,5.7703,-0.1458,0.58647,-0.2486,0.80367,0.99992,B cell,CD_vs_HC
POU3F1,0.31426,-0.2015,2.2367,-0.090085,0.92822,0.99992,B cell,CD_vs_HC
AL139158.3,0.0051756,-0.33726,4.3574,-0.0774,0.93831,0.99992,B cell,CD_vs_HC
LINC01685,0.31544,-0.10122,1.4261,-0.07098,0.94341,0.99992,B cell,CD_vs_HC
RRAGC,12.466,0.18266,0.43207,0.42275,0.67248,0.99992,B cell,CD_vs_HC
