gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
YTHDF2,7.1948,0.19252,0.31209,0.61686,0.53732,0.7998,Colonocytes,CD_vs_HC
AL009181.1,0.035465,0.027043,2.6932,0.010041,0.99199,,Colonocytes,CD_vs_HC
EPB41,9.9296,0.37194,0.3219,1.1555,0.2479,0.57067,Colonocytes,CD_vs_HC
SRSF4,18.135,0.3945,0.27476,1.4358,0.15106,0.45703,Colonocytes,CD_vs_HC
MECR,0.79604,1.8502,1.1367,1.6277,0.10359,,Colonocytes,CD_vs_HC
LINC01648,0.081968,0.86231,2.0789,0.41479,0.6783,,Colonocytes,CD_vs_HC
AL161638.2,0.064426,1.584,3.9063,0.40549,0.68511,,Colonocytes,CD_vs_HC
MATN1,0.015204,0.5309,3.9193,0.13546,0.89225,,Colonocytes,CD_vs_HC
MATN1-AS1,0.51938,0.06219,3.4904,0.017817,0.98578,,Colonocytes,CD_vs_HC
LAPTM5,3.7934,-0.40375,0.91382,-0.44183,0.65861,0.86448,Colonocytes,CD_vs_HC
PUM1,12.381,0.24355,0.30856,0.78932,0.42993,0.72949,Colonocytes,CD_vs_HC
NKAIN1,0.070022,0.04721,2.8105,0.016798,0.9866,,Colonocytes,CD_vs_HC
SNRNP40,1.7069,-0.77904,0.69422,-1.1222,0.26179,0.58449,Colonocytes,CD_vs_HC
ZCCHC17,6.1631,-1.1977,0.44093,-2.7164,0.0065998,0.086996,Colonocytes,CD_vs_HC
AL451070.1,0.12092,0.5309,3.9193,0.13546,0.89225,,Colonocytes,CD_vs_HC
FABP3,1.3636,-4.2956,1.864,-2.3045,0.021194,,Colonocytes,CD_vs_HC
SERINC2,141.14,-0.86869,0.24788,-3.5045,0.00045748,0.017543,Colonocytes,CD_vs_HC
AC114488.1,0.69576,-2.2477,1.2084,-1.8601,0.062878,,Colonocytes,CD_vs_HC
TINAGL1,19.967,0.10303,0.40506,0.25436,0.79922,0.92397,Colonocytes,CD_vs_HC
HCRTR1,0.037168,0.98657,3.9888,0.24734,0.80465,,Colonocytes,CD_vs_HC
PEF1,6.1182,-0.82012,0.37756,-2.1722,0.029843,0.19787,Colonocytes,CD_vs_HC
AC114488.2,0.032854,0.06804,3.8678,0.017591,0.98596,,Colonocytes,CD_vs_HC
COL16A1,0.52235,0.97922,1.1544,0.84826,0.39629,,Colonocytes,CD_vs_HC
ADGRB2,0.064426,1.584,3.9063,0.40549,0.68511,,Colonocytes,CD_vs_HC
AL136115.2,0.39346,-1.6166,1.2856,-1.2574,0.20859,,Colonocytes,CD_vs_HC
PTP4A2,40.946,0.17226,0.21796,0.79035,0.42933,0.72938,Colonocytes,CD_vs_HC
AL136115.1,0.030409,0.1198,3.8729,0.030933,0.97532,,Colonocytes,CD_vs_HC
AL136115.3,0.015204,0.5309,3.9193,0.13546,0.89225,,Colonocytes,CD_vs_HC
KHDRBS1,14.572,0.50948,0.29585,1.7221,0.085057,0.34865,Colonocytes,CD_vs_HC
AL445248.1,0.14234,0.61749,2.2423,0.27539,0.78302,,Colonocytes,CD_vs_HC
TMEM39B,0.57558,0.082915,1.1722,0.070738,0.94361,,Colonocytes,CD_vs_HC
KPNA6,5.6234,-0.054046,0.37171,-0.1454,0.8844,0.95852,Colonocytes,CD_vs_HC
TXLNA,2.8218,0.49074,0.55951,0.8771,0.38043,0.69315,Colonocytes,CD_vs_HC
CCDC28B,0.10236,1.6376,2.4543,0.66724,0.50462,,Colonocytes,CD_vs_HC
AL049795.1,0.033048,0.88995,2.5834,0.34449,0.73048,,Colonocytes,CD_vs_HC
IQCC,0.25079,0.83866,1.3356,0.62791,0.53006,,Colonocytes,CD_vs_HC
DCDC2B,0.090884,1.1056,2.9842,0.37047,0.71104,,Colonocytes,CD_vs_HC
TMEM234,5.9338,-0.35131,0.44656,-0.7867,0.43146,0.73062,Colonocytes,CD_vs_HC
EIF3I,11.889,0.22598,0.36369,0.62135,0.53437,0.79806,Colonocytes,CD_vs_HC
FAM167B,1.3596,4.2553,1.3918,3.0573,0.0022334,,Colonocytes,CD_vs_HC
LCK,0.60619,0.88789,1.5174,0.58513,0.55846,,Colonocytes,CD_vs_HC
HDAC1,36.71,0.3817,0.20747,1.8398,0.065794,0.3037,Colonocytes,CD_vs_HC
MARCKSL1,15.933,0.16657,0.49809,0.33441,0.73807,0.9017,Colonocytes,CD_vs_HC
FAM229A,0.44284,1.4713,1.1568,1.2719,0.20341,,Colonocytes,CD_vs_HC
BSDC1,12.165,-0.63629,0.32626,-1.9502,0.051147,0.26698,Colonocytes,CD_vs_HC
ZBTB8B,0.22229,2.0093,1.8838,1.0666,0.28615,,Colonocytes,CD_vs_HC
ZBTB8A,1.0913,0.13681,0.88791,0.15408,0.87754,,Colonocytes,CD_vs_HC
ZBTB8OS,14.343,-1.0316,0.38128,-2.7055,0.0068201,0.0882,Colonocytes,CD_vs_HC
RBBP4,9.0744,0.19805,0.35657,0.55543,0.5786,0.82432,Colonocytes,CD_vs_HC
SYNC,1.9423,0.63235,0.62372,1.0138,0.31066,0.63178,Colonocytes,CD_vs_HC
AC114489.1,0.015204,0.5309,3.9193,0.13546,0.89225,,Colonocytes,CD_vs_HC
KIAA1522,27.421,0.063566,0.19012,0.33435,0.73812,0.9017,Colonocytes,CD_vs_HC
YARS,2.3072,0.14833,0.50554,0.29341,0.76921,0.91269,Colonocytes,CD_vs_HC
S100PBP,1.9199,0.36766,0.58563,0.6278,0.53014,0.79566,Colonocytes,CD_vs_HC
HPCA,0.34975,-2.3914,1.2628,-1.8937,0.058262,,Colonocytes,CD_vs_HC
TMEM54,307.05,0.30581,0.30727,0.99527,0.3196,0.64109,Colonocytes,CD_vs_HC
