gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
AL451070.1,0.12092,2.5454,4.2084,0.60484,0.54529,,Colonocytes,UC_vs_HC
FABP3,1.3636,-2.1493,1.9614,-1.0958,0.27317,,Colonocytes,UC_vs_HC
SERINC2,141.14,-0.6381,0.28257,-2.2582,0.02393,0.1476,Colonocytes,UC_vs_HC
AC114488.1,0.69576,-1.4222,1.5288,-0.93025,0.35224,,Colonocytes,UC_vs_HC
TINAGL1,19.967,-0.58189,0.51737,-1.1247,0.26072,0.55083,Colonocytes,UC_vs_HC
HCRTR1,0.037168,3.2223,4.2188,0.76379,0.44499,,Colonocytes,UC_vs_HC
PEF1,6.1182,-0.38515,0.49883,-0.77211,0.44005,0.70913,Colonocytes,UC_vs_HC
AC114488.2,0.032854,2.1131,4.164,0.50747,0.61182,,Colonocytes,UC_vs_HC
COL16A1,0.52235,0.40802,1.5794,0.25834,0.79615,,Colonocytes,UC_vs_HC
ADGRB2,0.064426,3.0349,4.2711,0.71057,0.47735,,Colonocytes,UC_vs_HC
AL136115.2,0.39346,0.67406,1.1734,0.57443,0.56568,,Colonocytes,UC_vs_HC
PTP4A2,40.946,0.53676,0.26483,2.0268,0.042686,0.20999,Colonocytes,UC_vs_HC
AL136115.1,0.030409,2.1615,4.1684,0.51854,0.60408,,Colonocytes,UC_vs_HC
AL136115.3,0.015204,2.5454,4.2084,0.60484,0.54529,,Colonocytes,UC_vs_HC
KHDRBS1,14.572,0.65835,0.38066,1.7295,0.083716,0.29961,Colonocytes,UC_vs_HC
AL445248.1,0.14234,1.8734,2.5052,0.7478,0.45458,,Colonocytes,UC_vs_HC
TMEM39B,0.57558,0.42339,1.4989,0.28246,0.77759,,Colonocytes,UC_vs_HC
KPNA6,5.6234,-0.5518,0.56996,-0.96814,0.33298,0.61951,Colonocytes,UC_vs_HC
TXLNA,2.8218,1.0632,0.70454,1.509,0.1313,0.38767,Colonocytes,UC_vs_HC
CCDC28B,0.10236,3.5546,2.6146,1.3595,0.17399,,Colonocytes,UC_vs_HC
