gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
MED8,102.86,1.0191,0.20313,5.0167,5.256e-07,6.1689e-05,PC IgA,UC_vs_HC
AL139289.1,0.073849,-1.7391,4.0125,-0.43343,0.6647,,PC IgA,UC_vs_HC
SZT2,15.657,0.011639,0.25332,0.045946,0.96335,0.99021,PC IgA,UC_vs_HC
SZT2-AS1,0.065154,-0.7198,3.9852,-0.18062,0.85667,,PC IgA,UC_vs_HC
HYI,45.68,-0.13278,0.75875,-0.175,0.86108,0.95634,PC IgA,UC_vs_HC
PTPRF,1.7619,-2.285,0.78903,-2.896,0.0037791,0.052657,PC IgA,UC_vs_HC
AL451062.3,0.010074,-1.097,4.0922,-0.26808,0.78864,,PC IgA,UC_vs_HC
KDM4A,7.5314,0.23354,0.39336,0.59372,0.5527,0.82045,PC IgA,UC_vs_HC
KDM4A-AS1,0.88748,0.85643,0.92871,0.92218,0.35644,0.68019,PC IgA,UC_vs_HC
ST3GAL3,3.7424,-1.2099,0.51912,-2.3307,0.019769,0.15061,PC IgA,UC_vs_HC
AL451062.1,0.010074,-1.097,4.0922,-0.26808,0.78864,,PC IgA,UC_vs_HC
AL357079.1,1.5906,-0.93737,0.69622,-1.3464,0.17818,0.49359,PC IgA,UC_vs_HC
