gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
FAM229A,0.95797,4.1139,1.5645,2.6294,0.008553,,Fibroblast (subtipo indeterminado),CD_vs_HC
BSDC1,16.31,-0.43022,0.31088,-1.3839,0.1664,0.62392,Fibroblast (subtipo indeterminado),CD_vs_HC
ZBTB8B,0.076852,0.27562,3.657,0.07537,0.93992,,Fibroblast (subtipo indeterminado),CD_vs_HC
ZBTB8A,7.0171,0.055966,0.56863,0.098424,0.9216,0.98759,Fibroblast (subtipo indeterminado),CD_vs_HC
ZBTB8OS,22.199,0.12367,0.25786,0.47962,0.63149,0.90637,Fibroblast (subtipo indeterminado),CD_vs_HC
RBBP4,24.242,0.26284,0.2483,1.0586,0.2898,0.7429,Fibroblast (subtipo indeterminado),CD_vs_HC
SYNC,8.8973,0.83149,0.33917,2.4516,0.014223,0.25243,Fibroblast (subtipo indeterminado),CD_vs_HC
KIAA1522,2.6985,0.032037,0.74212,0.04317,0.96557,,Fibroblast (subtipo indeterminado),CD_vs_HC
YARS,7.6699,0.44257,0.39294,1.1263,0.26003,0.72507,Fibroblast (subtipo indeterminado),CD_vs_HC
S100PBP,7.5094,0.13206,0.35321,0.37388,0.70849,0.92853,Fibroblast (subtipo indeterminado),CD_vs_HC
