gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
SCMH1,1.6683,0.53502,0.87893,0.60871,0.54271,,Colonocytes,UC_vs_CD
AC093151.3,0.015204,2.0145,4.281,0.47057,0.63795,,Colonocytes,UC_vs_CD
EDN2,2.451,0.87124,1.8442,0.47242,0.63663,,Colonocytes,UC_vs_CD
HIVEP3,1.1331,-0.23546,1.2029,-0.19574,0.84481,,Colonocytes,UC_vs_CD
GUCA2B,737.37,-1.9477,0.82691,-2.3554,0.018501,0.28289,Colonocytes,UC_vs_CD
GUCA2A,1234.7,-1.3156,0.53692,-2.4503,0.014274,0.25687,Colonocytes,UC_vs_CD
FOXJ3,7.9333,0.22776,0.51823,0.43949,0.66031,0.91444,Colonocytes,UC_vs_CD
RIMKLA,4.9104,0.28808,0.5447,0.52887,0.59689,,Colonocytes,UC_vs_CD
ZMYND12,0.20707,1.6179,2.9219,0.55372,0.57977,,Colonocytes,UC_vs_CD
PPCS,19.975,-0.71259,0.44083,-1.6165,0.10599,0.54472,Colonocytes,UC_vs_CD
CCDC30,1.3344,-0.45111,1.1644,-0.38743,0.69844,,Colonocytes,UC_vs_CD
PPIH,2.1688,-0.067739,1.0194,-0.066451,0.94702,,Colonocytes,UC_vs_CD
AC098484.2,0.075679,1.4509,4.2044,0.3451,0.73002,,Colonocytes,UC_vs_CD
YBX1,43.108,-0.53605,0.35452,-1.5121,0.13052,0.58272,Colonocytes,UC_vs_CD
P3H1,0.049114,1.0698,2.6031,0.41096,0.6811,,Colonocytes,UC_vs_CD
C1orf50,0.60668,0.22173,1.3477,0.16452,0.86932,,Colonocytes,UC_vs_CD
AC098484.3,0.064426,1.4509,4.2044,0.3451,0.73002,,Colonocytes,UC_vs_CD
SVBP,4.0241,-0.22335,0.74431,-0.30007,0.76412,,Colonocytes,UC_vs_CD
ERMAP,1.3937,-0.43139,1.3932,-0.30964,0.75684,,Colonocytes,UC_vs_CD
ZNF691,0.50029,2.4923,1.6096,1.5484,0.12154,,Colonocytes,UC_vs_CD
SLC2A1,18.295,0.90729,0.49182,1.8448,0.065074,0.47129,Colonocytes,UC_vs_CD
SLC2A1-AS1,0.52482,0.085852,1.6065,0.053441,0.95738,,Colonocytes,UC_vs_CD
FAM183A,0.035103,1.3794,4.2021,0.32826,0.74272,,Colonocytes,UC_vs_CD
EBNA1BP2,5.8014,0.73434,0.56448,1.3009,0.19329,,Colonocytes,UC_vs_CD
TMEM125,8.3988,-0.17369,0.4827,-0.35984,0.71897,0.92995,Colonocytes,UC_vs_CD
C1orf210,19.053,0.46499,0.42549,1.0929,0.27446,0.71796,Colonocytes,UC_vs_CD
TIE1,0.078057,1.3613,2.0442,0.66594,0.50545,,Colonocytes,UC_vs_CD
AL139289.2,0.77855,0.80378,1.3429,0.59852,0.54949,,Colonocytes,UC_vs_CD
CDC20,1.6888,-2.6493,2.0548,-1.2893,0.1973,,Colonocytes,UC_vs_CD
ELOVL1,19.323,0.32279,0.37251,0.86654,0.3862,0.79294,Colonocytes,UC_vs_CD
MED8,6.8393,0.33647,0.47825,0.70356,0.48171,0.83111,Colonocytes,UC_vs_CD
SZT2,6.0517,0.2802,0.58294,0.48066,0.63076,,Colonocytes,UC_vs_CD
HYI,10.358,0.36856,0.68261,0.53992,0.58925,0.88505,Colonocytes,UC_vs_CD
