gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
SMG5,2.5268,-0.31009,0.66608,-0.46555,0.64154,0.99809,B cell,UC_vs_CD
TMEM79,0.51241,0.26106,1.0271,0.25417,0.79936,0.99809,B cell,UC_vs_CD
GLMP,1.7155,1.4373,1.1727,1.2256,0.22034,0.99809,B cell,UC_vs_CD
VHLL,0.070495,1.164,3.9517,0.29454,0.76834,0.99809,B cell,UC_vs_CD
CCT3,39.327,0.35267,0.27057,1.3035,0.19242,0.99809,B cell,UC_vs_CD
TSACC,0.085465,0.53684,1.5156,0.35421,0.72318,0.99809,B cell,UC_vs_CD
C1orf61,0.37367,2.251,1.6747,1.3442,0.1789,0.99809,B cell,UC_vs_CD
AL139412.1,0.31096,1.1105,2.0014,0.55486,0.57899,0.99809,B cell,UC_vs_CD
MEF2D,11.534,-0.07178,0.36981,-0.1941,0.8461,0.99809,B cell,UC_vs_CD
IQGAP3,0.062108,2.106,3.833,0.54944,0.58271,0.99809,B cell,UC_vs_CD
TTC24,0.50951,0.53789,0.92617,0.58077,0.5614,0.99809,B cell,UC_vs_CD
NAXE,7.1645,-0.11119,0.50858,-0.21862,0.82694,0.99809,B cell,UC_vs_CD
GPATCH4,14.749,-0.051698,0.40572,-0.12742,0.8986,0.99809,B cell,UC_vs_CD
BCAN,0.031997,1.7288,3.8724,0.44644,0.65528,0.99809,B cell,UC_vs_CD
AL365181.3,0.0051756,1.3247,3.9275,0.33729,0.7359,0.99809,B cell,UC_vs_CD
AL590666.3,0.14273,-0.92405,3.0718,-0.30081,0.76356,0.99809,B cell,UC_vs_CD
ISG20L2,11.64,-0.52278,0.40975,-1.2758,0.20201,0.99809,B cell,UC_vs_CD
RRNAD1,2.8715,-0.57016,0.60572,-0.94129,0.34656,0.99809,B cell,UC_vs_CD
MRPL24,3.7661,0.22025,0.50291,0.43794,0.66143,0.99809,B cell,UC_vs_CD
HDGF,5.7379,0.079066,0.59181,0.1336,0.89372,0.99809,B cell,UC_vs_CD
PRCC,6.4368,-0.25853,0.53202,-0.48595,0.62701,0.99809,B cell,UC_vs_CD
SH2D2A,1.6544,-0.91552,0.72603,-1.261,0.20731,0.99809,B cell,UC_vs_CD
ARHGEF11,0.14877,1.7792,2.2082,0.80571,0.42041,0.99809,B cell,UC_vs_CD
ETV3L,0.12956,0.5962,3.8699,0.15406,0.87756,0.99809,B cell,UC_vs_CD
ETV3,14.369,-0.5023,0.65453,-0.76742,0.44283,0.99809,B cell,UC_vs_CD
FCRL5,28.703,1.2126,0.63456,1.911,0.056009,0.99809,B cell,UC_vs_CD
FCRL4,4.6444,1.0204,0.69566,1.4667,0.14244,0.99809,B cell,UC_vs_CD
FCRL3,16.393,0.26743,0.4996,0.53529,0.59245,0.99809,B cell,UC_vs_CD
AL356276.1,0.12897,0.98166,1.4439,0.67988,0.49658,0.99809,B cell,UC_vs_CD
FCRL2,21.575,-0.28658,0.44719,-0.64084,0.52163,0.99809,B cell,UC_vs_CD
FCRL1,18.973,-0.26702,0.42159,-0.63336,0.5265,0.99809,B cell,UC_vs_CD
CD5L,0.036929,0.51943,3.8722,0.13414,0.89329,0.99809,B cell,UC_vs_CD
CD1D,5.0326,-0.14343,0.60134,-0.23852,0.81148,0.99809,B cell,UC_vs_CD
AL138899.1,0.19453,0.2381,2.4717,0.096333,0.92326,0.99809,B cell,UC_vs_CD
CD1A,0.29316,1.1161,1.4658,0.76144,0.44639,0.99809,B cell,UC_vs_CD
CD1C,17.968,-0.30246,0.48915,-0.61834,0.53635,0.99809,B cell,UC_vs_CD
CD1B,0.51823,-1.1064,3.736,-0.29614,0.76713,0.99809,B cell,UC_vs_CD
CD1E,1.5547,-2.4218,3.6959,-0.65527,0.5123,0.99809,B cell,UC_vs_CD
OR10K1,0.052514,1.3167,2.6682,0.49347,0.62168,0.99809,B cell,UC_vs_CD
MNDA,9.8698,0.041911,0.58859,0.071205,0.94323,0.99809,B cell,UC_vs_CD
PYHIN1,3.635,-0.44024,0.68644,-0.64135,0.5213,0.99809,B cell,UC_vs_CD
IFI16,55.963,0.1832,0.2734,0.67006,0.50282,0.99809,B cell,UC_vs_CD
AIM2,27.688,0.38767,0.38368,1.0104,0.31231,0.99809,B cell,UC_vs_CD
CADM3,0.086443,0.59629,3.8699,0.15408,0.87754,0.99809,B cell,UC_vs_CD
CADM3-AS1,0.0051756,1.3247,3.9275,0.33729,0.7359,0.99809,B cell,UC_vs_CD
ACKR1,0.036929,0.51943,3.8722,0.13414,0.89329,0.99809,B cell,UC_vs_CD
FCER1A,1.4268,2.7248,3.0235,0.90119,0.36749,0.99809,B cell,UC_vs_CD
DUSP23,2.7199,-1.1817,1.258,-0.93941,0.34752,0.99809,B cell,UC_vs_CD
AL590560.1,0.044453,1.1533,3.9603,0.29122,0.77089,0.99809,B cell,UC_vs_CD
AL590560.2,0.10058,1.8113,2.8247,0.64126,0.52136,0.99809,B cell,UC_vs_CD
CFAP45,0.1215,0.92687,1.6316,0.56806,0.56999,0.99809,B cell,UC_vs_CD
TAGLN2,143.31,0.04609,0.25082,0.18376,0.8542,0.99809,B cell,UC_vs_CD
IGSF9,0.0113,0.62131,3.8822,0.16004,0.87285,0.99809,B cell,UC_vs_CD
SLAMF9,0.12956,0.5962,3.8699,0.15406,0.87756,0.99809,B cell,UC_vs_CD
LINC01133,0.21474,0.29413,1.9896,0.14784,0.88247,0.99809,B cell,UC_vs_CD
PIGM,0.80834,-0.1104,0.94577,-0.11673,0.90708,0.99809,B cell,UC_vs_CD
KCNJ9,0.086443,0.59629,3.8699,0.15408,0.87754,0.99809,B cell,UC_vs_CD
IGSF8,5.3622,0.11999,0.49562,0.24209,0.80871,0.99809,B cell,UC_vs_CD
AL121987.2,0.42305,1.7677,1.7407,1.0155,0.30986,0.99809,B cell,UC_vs_CD
PEA15,17.041,-0.20558,0.42089,-0.48845,0.62523,0.99809,B cell,UC_vs_CD
DCAF8,6.8665,0.10973,0.57136,0.19205,0.8477,0.99809,B cell,UC_vs_CD
AL139011.2,0.048292,0.048572,1.8039,0.026926,0.97852,0.99809,B cell,UC_vs_CD
AL139011.1,0.15778,0.79614,1.5063,0.52853,0.59713,0.99809,B cell,UC_vs_CD
PEX19,2.624,-0.52326,0.60631,-0.86302,0.38813,0.99809,B cell,UC_vs_CD
COPA,28.44,0.063688,0.30112,0.21151,0.83249,0.99809,B cell,UC_vs_CD
NCSTN,8.1045,0.030988,0.3671,0.084412,0.93273,0.99809,B cell,UC_vs_CD
NHLH1,0.1857,0.6766,2.5106,0.2695,0.78754,0.99809,B cell,UC_vs_CD
VANGL2,0.057446,0.2043,2.839,0.07196,0.94263,0.99809,B cell,UC_vs_CD
SLAMF6,5.393,-0.60809,0.74402,-0.8173,0.41376,0.99809,B cell,UC_vs_CD
AL138930.1,0.1011,0.5962,3.8699,0.15406,0.87756,0.99809,B cell,UC_vs_CD
CD84,12.796,-0.54264,0.54499,-0.99569,0.3194,0.99809,B cell,UC_vs_CD
SLAMF1,12.253,-0.14169,0.39821,-0.35581,0.72198,0.99809,B cell,UC_vs_CD
AL121985.1,0.89784,-1.6198,0.96162,-1.6845,0.092086,0.99809,B cell,UC_vs_CD
CD48,149.32,0.018263,0.42681,0.04279,0.96587,0.99809,B cell,UC_vs_CD
SLAMF7,10.597,-0.66538,0.58881,-1.13,0.25846,0.99809,B cell,UC_vs_CD
LY9,95.88,-0.95915,0.59979,-1.5991,0.10979,0.99809,B cell,UC_vs_CD
CD244,0.62541,-0.2935,1.1335,-0.25895,0.79568,0.99809,B cell,UC_vs_CD
ITLN1,0.14805,0.13468,1.784,0.075492,0.93982,0.99809,B cell,UC_vs_CD
ITLN2,0.036929,0.51943,3.8722,0.13414,0.89329,0.99809,B cell,UC_vs_CD
F11R,2.7832,-0.80313,0.69086,-1.1625,0.24503,0.99809,B cell,UC_vs_CD
TSTD1,43.568,-0.1366,0.28309,-0.48254,0.62943,0.99809,B cell,UC_vs_CD
USF1,3.8584,-0.093877,0.52258,-0.17964,0.85743,0.99809,B cell,UC_vs_CD
ARHGAP30,28.973,-0.19429,0.32125,-0.6048,0.54532,0.99809,B cell,UC_vs_CD
KLHDC9,0.096732,0.24617,2.0723,0.11879,0.90544,0.99809,B cell,UC_vs_CD
PFDN2,41.132,0.036033,0.28325,0.12721,0.89877,0.99809,B cell,UC_vs_CD
NIT1,4.0417,0.23557,0.61343,0.38401,0.70097,0.99809,B cell,UC_vs_CD
DEDD,3.462,-0.12312,0.58727,-0.20965,0.83394,0.99809,B cell,UC_vs_CD
UFC1,49.125,0.32347,0.25591,1.264,0.20624,0.99809,B cell,UC_vs_CD
USP21,0.96137,0.33765,0.94389,0.35773,0.72055,0.99809,B cell,UC_vs_CD
PPOX,1.3323,-0.044932,0.77981,-0.057619,0.95405,0.99809,B cell,UC_vs_CD
B4GALT3,5.6651,-0.11644,0.46774,-0.24894,0.80341,0.99809,B cell,UC_vs_CD
ADAMTS4,0.049628,1.2626,2.784,0.45351,0.65018,0.99809,B cell,UC_vs_CD
NDUFS2,13.008,0.51922,0.38476,1.3495,0.17719,0.99809,B cell,UC_vs_CD
FCER1G,4.9556,0.89208,1.5903,0.56096,0.57483,0.99809,B cell,UC_vs_CD
TOMM40L,0.59005,0.50369,1.065,0.47293,0.63626,0.99809,B cell,UC_vs_CD
NR1I3,0.1124,0.07777,2.8482,0.027305,0.97822,0.99809,B cell,UC_vs_CD
MPZ,0.41518,0.3123,1.1391,0.27417,0.78395,0.99809,B cell,UC_vs_CD
SDHC,15.521,0.59908,0.34575,1.7327,0.083148,0.99809,B cell,UC_vs_CD
CFAP126,0.031997,1.7288,3.8724,0.44644,0.65528,0.99809,B cell,UC_vs_CD
AL592295.4,0.46609,-0.43283,1.2324,-0.3512,0.72544,0.99809,B cell,UC_vs_CD
AL592295.3,0.0051756,1.3247,3.9275,0.33729,0.7359,0.99809,B cell,UC_vs_CD
FCGR2A,2.3618,-0.30376,0.88457,-0.3434,0.7313,0.99809,B cell,UC_vs_CD
HSPA6,6.7093,-2.4104,1.7457,-1.3808,,,B cell,UC_vs_CD
FCGR3A,0.1697,-0.47108,1.8448,-0.25536,0.79845,0.99809,B cell,UC_vs_CD
FCGR3B,0.041034,0.61056,3.8717,0.1577,0.87469,0.99809,B cell,UC_vs_CD
FCGR2B,21.389,0.13092,0.33094,0.3956,0.6924,0.99809,B cell,UC_vs_CD
FCRLA,24.095,0.079011,0.46953,0.16828,0.86636,0.99809,B cell,UC_vs_CD
FCRLB,0.38115,-0.046147,1.7574,-0.026258,0.97905,0.99809,B cell,UC_vs_CD
DUSP12,4.7216,-0.16388,0.57807,-0.28349,0.7768,0.99809,B cell,UC_vs_CD
AL359541.1,0.0051756,1.3247,3.9275,0.33729,0.7359,0.99809,B cell,UC_vs_CD
ATF6,8.1433,-0.47014,0.36146,-1.3007,0.19337,0.99809,B cell,UC_vs_CD
NOS1AP,0.044453,1.1533,3.9603,0.29122,0.77089,0.99809,B cell,UC_vs_CD
AL512785.1,0.0113,0.62131,3.8822,0.16004,0.87285,0.99809,B cell,UC_vs_CD
UHMK1,15.939,-0.34921,0.46425,-0.75221,0.45192,0.99809,B cell,UC_vs_CD
AL596325.1,0.0113,0.62131,3.8822,0.16004,0.87285,0.99809,B cell,UC_vs_CD
UAP1,4.8104,-0.56295,0.63703,-0.88371,0.37685,0.99809,B cell,UC_vs_CD
DDR2,0.1226,1.3446,1.7931,0.74991,0.45331,0.99809,B cell,UC_vs_CD
HSD17B7,4.2264,0.24422,0.45715,0.53421,0.59319,0.99809,B cell,UC_vs_CD
RGS5,0.92161,-2.6883,1.9571,-1.3736,0.16956,0.99809,B cell,UC_vs_CD
RGS5-1,0.55546,0.79201,1.4023,0.5648,0.57221,0.99809,B cell,UC_vs_CD
NUF2,1.1643,3.2325,1.2856,2.5145,0.011922,0.99809,B cell,UC_vs_CD
PBX1,0.31492,-0.93098,2.1347,-0.43611,0.66275,0.99809,B cell,UC_vs_CD
AL356441.1,0.0051756,1.3247,3.9275,0.33729,0.7359,0.99809,B cell,UC_vs_CD
MGST3,20.548,-0.27968,0.50046,-0.55884,0.57627,0.99809,B cell,UC_vs_CD
ALDH9A1,10.133,-0.35181,0.43406,-0.81051,0.41765,0.99809,B cell,UC_vs_CD
TMCO1,23.619,0.262,0.34238,0.76523,0.44413,0.99809,B cell,UC_vs_CD
AL451074.2,0.43783,-1.0073,1.8218,-0.55289,0.58034,0.99809,B cell,UC_vs_CD
UCK2,0.83399,-0.68489,0.99959,-0.68517,0.49324,0.99809,B cell,UC_vs_CD
AL358115.1,0.1011,0.5962,3.8699,0.15406,0.87756,0.99809,B cell,UC_vs_CD
FAM78B,0.051385,0.87347,2.2595,0.38657,0.69907,0.99809,B cell,UC_vs_CD
LINC01675,0.020517,0.83167,3.9016,0.21316,0.8312,0.99809,B cell,UC_vs_CD
POGK,6.4248,-1.248,0.42698,-2.9228,0.0034687,0.81394,B cell,UC_vs_CD
TADA1,1.3581,-0.082283,0.86625,-0.094987,0.92433,0.99809,B cell,UC_vs_CD
ILDR2,0.043297,1.1634,2.7093,0.42942,0.66761,0.99809,B cell,UC_vs_CD
MAEL,0.10671,1.248,3.1176,0.4003,0.68894,0.99809,B cell,UC_vs_CD
GPA33,0.28952,-0.79438,1.7454,-0.45514,0.64901,0.99809,B cell,UC_vs_CD
AL451050.2,0.1217,0.90521,2.0168,0.44884,0.65354,0.99809,B cell,UC_vs_CD
POU2F1,6.1203,-0.51116,0.55401,-0.92265,0.35619,0.99809,B cell,UC_vs_CD
CD247,1.4799,0.41507,1.0084,0.41161,0.68062,0.99809,B cell,UC_vs_CD
AL359962.2,0.0113,0.62131,3.8822,0.16004,0.87285,0.99809,B cell,UC_vs_CD
CREG1,2.5746,-1.6367,1.1034,-1.4833,0.138,0.99809,B cell,UC_vs_CD
AL031733.2,0.21469,1.2615,1.6871,0.74772,0.45463,0.99809,B cell,UC_vs_CD
RCSD1,32.614,-0.7706,0.38694,-1.9915,0.046422,0.99809,B cell,UC_vs_CD
MPZL1,4.23,-0.20497,0.53871,-0.38048,0.70359,0.99809,B cell,UC_vs_CD
MPC2,21.916,0.1459,0.61945,0.23553,0.8138,0.99809,B cell,UC_vs_CD
DCAF6,5.6244,-1.0902,0.64046,-1.7022,0.088711,0.99809,B cell,UC_vs_CD
TIPRL,16.937,0.41587,0.34586,1.2024,0.22919,0.99809,B cell,UC_vs_CD
SFT2D2,15.591,-0.034581,0.27661,-0.12502,0.90051,0.99809,B cell,UC_vs_CD
TBX19,0.58393,1.4182,1.1061,1.2822,0.19978,0.99809,B cell,UC_vs_CD
AL023755.1,0.036929,0.51943,3.8722,0.13414,0.89329,0.99809,B cell,UC_vs_CD
XCL2,0.4953,-1.2789,3.4971,-0.3657,0.71459,0.99809,B cell,UC_vs_CD
XCL1,0.53367,-1.3124,2.9692,-0.44201,0.65848,0.99809,B cell,UC_vs_CD
ATP1B1,3.0044,-1.6823,0.85399,-1.9699,0.048847,0.99809,B cell,UC_vs_CD
NME7,2.5174,-0.70813,0.73844,-0.95895,0.33758,0.99809,B cell,UC_vs_CD
BLZF1,2.8409,-0.42078,0.74879,-0.56194,0.57416,0.99809,B cell,UC_vs_CD
SLC19A2,1.3535,0.30151,1.0334,0.29175,0.77048,0.99809,B cell,UC_vs_CD
AL021068.1,0.020517,0.83167,3.9016,0.21316,0.8312,0.99809,B cell,UC_vs_CD
F5,0.0113,0.62131,3.8822,0.16004,0.87285,0.99809,B cell,UC_vs_CD
SELP,0.085432,0.80997,2.6343,0.30747,0.75849,0.99809,B cell,UC_vs_CD
C1orf112,0.6545,1.5134,1.2667,1.1947,0.23219,0.99809,B cell,UC_vs_CD
SELL,49.494,0.39292,0.38896,1.0102,0.3124,0.99809,B cell,UC_vs_CD
SELE,0.020517,0.83167,3.9016,0.21316,0.8312,0.99809,B cell,UC_vs_CD
METTL18,2.0067,-0.98969,0.66082,-1.4977,0.13422,0.99809,B cell,UC_vs_CD
SCYL3,3.0017,-0.18087,0.58777,-0.30772,0.7583,0.99809,B cell,UC_vs_CD
KIFAP3,3.7501,0.16171,0.56803,0.28468,0.77589,0.99809,B cell,UC_vs_CD
GORAB,1.74,-0.30666,0.72983,-0.42018,0.67436,0.99809,B cell,UC_vs_CD
FMO1,0.0051756,1.3247,3.9275,0.33729,0.7359,0.99809,B cell,UC_vs_CD
FMO4,0.44074,1.1528,1.249,0.92292,0.35605,0.99809,B cell,UC_vs_CD
PRRC2C,95.869,-0.20991,0.327,-0.64192,0.52092,0.99809,B cell,UC_vs_CD
MYOCOS,0.016476,0.74525,2.3194,0.32131,0.74797,0.99809,B cell,UC_vs_CD
VAMP4,4.0305,0.0069332,0.50672,0.013682,0.98908,0.99926,B cell,UC_vs_CD
METTL13,2.7707,-0.31371,0.57562,-0.545,0.58575,0.99809,B cell,UC_vs_CD
DNM3,0.29165,0.88035,1.3972,0.6301,0.52863,0.99809,B cell,UC_vs_CD
DNM3OS,0.020517,0.83167,3.9016,0.21316,0.8312,0.99809,B cell,UC_vs_CD
PIGC,7.6464,0.50922,0.43161,1.1798,0.23808,0.99809,B cell,UC_vs_CD
SUCO,8.6248,-0.68801,0.39862,-1.726,0.08435,0.99809,B cell,UC_vs_CD
FASLG,0.11593,1.3428,3.1167,0.43084,0.66659,0.99809,B cell,UC_vs_CD
Z97198.1,0.010351,1.4482,3.9091,0.37046,0.71104,0.99809,B cell,UC_vs_CD
TNFSF18,0.12956,0.5962,3.8699,0.15406,0.87756,0.99809,B cell,UC_vs_CD
TNFSF4,0.9095,-1.164,1.2919,-0.90095,0.36762,0.99809,B cell,UC_vs_CD
AL645568.1,0.45398,0.51312,1.0049,0.51063,0.60961,0.99809,B cell,UC_vs_CD
PRDX6,34.999,0.9601,0.34654,2.7706,0.0055959,0.90128,B cell,UC_vs_CD
KLHL20,3.6343,0.049927,0.55676,0.089675,0.92855,0.99809,B cell,UC_vs_CD
CENPL,2.7444,0.16716,0.70051,0.23862,0.8114,0.99809,B cell,UC_vs_CD
DARS2,0.33708,0.28433,1.2502,0.22743,0.82009,0.99809,B cell,UC_vs_CD
GAS5-AS1,0.041034,0.61056,3.8717,0.1577,0.87469,0.99809,B cell,UC_vs_CD
ZBTB37,4.5837,0.17005,0.5083,0.33455,0.73796,0.99809,B cell,UC_vs_CD
RC3H1,9.0815,-0.40936,0.42521,-0.96272,0.33569,0.99809,B cell,UC_vs_CD
AL121983.2,0.85663,0.65061,1.816,0.35827,0.72014,0.99809,B cell,UC_vs_CD
RABGAP1L,24.673,0.52748,0.29485,1.789,0.073617,0.99809,B cell,UC_vs_CD
GPR52,0.24869,0.85835,1.6303,0.52649,0.59855,0.99809,B cell,UC_vs_CD
CACYBP,22.116,-0.32038,0.46602,-0.68748,0.49178,0.99809,B cell,UC_vs_CD
MRPS14,10.063,0.76262,0.34672,2.1995,0.027841,0.99809,B cell,UC_vs_CD
KIAA0040,10.841,-0.18288,0.35043,-0.52188,0.60175,0.99809,B cell,UC_vs_CD
TNR,1.1742,-1.1912,0.96984,-1.2283,0.21934,0.99809,B cell,UC_vs_CD
AL513329.1,0.0051756,1.3247,3.9275,0.33729,0.7359,0.99809,B cell,UC_vs_CD
COP1,4.52,0.39447,0.5783,0.68213,0.49516,0.99809,B cell,UC_vs_CD
AL590723.1,0.25344,0.64155,1.3677,0.46906,0.63903,0.99809,B cell,UC_vs_CD
AL359265.3,0.036929,0.51943,3.8722,0.13414,0.89329,0.99809,B cell,UC_vs_CD
PAPPA2,0.10005,1.164,3.9517,0.29454,0.76834,0.99809,B cell,UC_vs_CD
RASAL2,0.0339,0.089154,3.8404,0.023215,0.98148,0.99809,B cell,UC_vs_CD
CLEC20A,0.041219,1.3249,2.308,0.57407,0.56592,0.99809,B cell,UC_vs_CD
TEX35,0.0051756,1.3247,3.9275,0.33729,0.7359,0.99809,B cell,UC_vs_CD
C1orf220,1.6361,-0.26836,0.70638,-0.37991,0.70401,0.99809,B cell,UC_vs_CD
AL137796.1,0.75016,0.85971,0.94604,0.90874,0.36349,0.99809,B cell,UC_vs_CD
AL449106.1,0.12783,0.36686,2.1529,0.1704,0.86469,0.99809,B cell,UC_vs_CD
RALGPS2,83.574,-0.52414,0.51407,-1.0196,0.30793,0.99809,B cell,UC_vs_CD
ANGPTL1,1.5297,-0.48661,0.90301,-0.53888,0.58997,0.99809,B cell,UC_vs_CD
FAM20B,3.471,-0.46878,0.62842,-0.74597,0.45569,0.99809,B cell,UC_vs_CD
TOR3A,12.285,-0.95095,0.6952,-1.3679,0.17135,0.99809,B cell,UC_vs_CD
ABL2,2.9979,-0.80972,0.64759,-1.2504,0.21117,0.99809,B cell,UC_vs_CD
SOAT1,4.3158,-0.54884,0.60468,-0.90764,0.36407,0.99809,B cell,UC_vs_CD
AXDND1,0.016476,0.74525,2.3194,0.32131,0.74797,0.99809,B cell,UC_vs_CD
TOR1AIP2,11.134,0.11252,0.66698,0.1687,0.86603,0.99809,B cell,UC_vs_CD
AL353708.3,1.1535,-0.72463,1.1759,-0.61622,0.53775,0.99809,B cell,UC_vs_CD
TOR1AIP1,8.9522,-0.24019,0.37572,-0.6393,0.52263,0.99809,B cell,UC_vs_CD
AL353708.1,0.27909,-0.62584,2.1634,-0.28929,0.77236,0.99809,B cell,UC_vs_CD
CEP350,23.272,-0.50715,0.38959,-1.3018,0.193,0.99809,B cell,UC_vs_CD
QSOX1,2.0414,0.54354,0.72967,0.74492,0.45632,0.99809,B cell,UC_vs_CD
LHX4,0.42506,0.91109,1.3159,0.69239,0.48869,0.99809,B cell,UC_vs_CD
ACBD6,9.5174,0.42882,0.55288,0.7756,0.43798,0.99809,B cell,UC_vs_CD
XPR1,1.8063,-0.16741,0.66655,-0.25116,0.80169,0.99809,B cell,UC_vs_CD
AL162431.1,0.0113,0.62131,3.8822,0.16004,0.87285,0.99809,B cell,UC_vs_CD
KIAA1614-AS1,0.020517,0.83167,3.9016,0.21316,0.8312,0.99809,B cell,UC_vs_CD
STX6,2.938,-0.55283,0.62324,-0.88702,0.37507,0.99809,B cell,UC_vs_CD
MR1,5.3275,0.060821,0.45451,0.13382,0.89355,0.99809,B cell,UC_vs_CD
IER5,12.574,-0.72925,0.47303,-1.5417,0.12316,0.99809,B cell,UC_vs_CD
LINC01732,0.036929,0.51943,3.8722,0.13414,0.89329,0.99809,B cell,UC_vs_CD
CACNA1E,0.18772,1.4271,1.8565,0.76871,0.44207,0.99809,B cell,UC_vs_CD
GLUL,5.9419,0.75865,0.52025,1.4583,0.14477,0.99809,B cell,UC_vs_CD
RNASEL,1.9471,-0.83022,0.67212,-1.2352,0.21675,0.99809,B cell,UC_vs_CD
RGS16,5.6885,-0.47591,0.75577,-0.6297,0.52889,0.99809,B cell,UC_vs_CD
LINC01686,0.020517,0.83167,3.9016,0.21316,0.8312,0.99809,B cell,UC_vs_CD
NPL,0.25349,-0.3729,1.8416,-0.20249,0.83953,0.99809,B cell,UC_vs_CD
DHX9,17.235,-0.12734,0.33103,-0.38468,0.70047,0.99809,B cell,UC_vs_CD
LAMC1,0.64062,-1.6085,1.4791,-1.0875,0.27683,0.99809,B cell,UC_vs_CD
LAMC2,0.21475,1.6879,2.0341,0.8298,0.40665,0.99809,B cell,UC_vs_CD
SMG7,5.8673,-0.61061,0.59001,-1.0349,0.3007,0.99809,B cell,UC_vs_CD
NCF2,1.6506,0.77689,0.76696,1.0129,0.31109,0.99809,B cell,UC_vs_CD
ARPC5,85.991,0.42353,0.31727,1.3349,0.1819,0.99809,B cell,UC_vs_CD
RGL1,0.073859,-0.29381,3.8241,-0.076831,0.93876,0.99809,B cell,UC_vs_CD
TSEN15,2.7601,-0.57293,0.73254,-0.78212,0.43415,0.99809,B cell,UC_vs_CD
C1orf21,0.32722,-0.052283,1.2901,-0.040527,0.96767,0.99809,B cell,UC_vs_CD
EDEM3,4.3698,-0.46028,0.5529,-0.83248,0.40514,0.99809,B cell,UC_vs_CD
FAM129A,6.9931,0.054109,0.78935,0.068549,0.94535,0.99809,B cell,UC_vs_CD
RNF2,4.8323,0.056474,0.48641,0.1161,0.90757,0.99809,B cell,UC_vs_CD
TRMT1L,3.8122,-0.55429,0.58064,-0.95462,0.33977,0.99809,B cell,UC_vs_CD
SWT1,1.1304,-0.60443,0.89568,-0.67483,0.49978,0.99809,B cell,UC_vs_CD
IVNS1ABP,22.073,-0.34969,0.27122,-1.2893,0.19728,0.99809,B cell,UC_vs_CD
AL078644.2,0.062622,0.33663,1.9579,0.17193,0.86349,0.99809,B cell,UC_vs_CD
AL133553.1,0.0113,0.62131,3.8822,0.16004,0.87285,0.99809,B cell,UC_vs_CD
PRG4,0.086443,0.59629,3.8699,0.15408,0.87754,0.99809,B cell,UC_vs_CD
TPR,39.156,-0.2565,0.282,-0.9096,0.36304,0.99809,B cell,UC_vs_CD
ODR4,5.9974,-0.03311,0.47844,-0.069204,0.94483,0.99809,B cell,UC_vs_CD
OCLM,0.32795,0.13641,1.9317,0.070616,0.9437,0.99809,B cell,UC_vs_CD
AL596220.1,0.0113,0.62131,3.8822,0.16004,0.87285,0.99809,B cell,UC_vs_CD
PTGS2,0.036929,0.51943,3.8722,0.13414,0.89329,0.99809,B cell,UC_vs_CD
PLA2G4A,0.12209,-0.69336,3.1377,-0.22098,0.82511,0.99809,B cell,UC_vs_CD
ERVMER61-1,0.18273,1.1191,1.9709,0.56782,0.57016,0.99809,B cell,UC_vs_CD
RGS18,0.16155,1.1489,3.176,0.36175,0.71754,0.99809,B cell,UC_vs_CD
AL390957.1,0.11966,1.3693,2.4904,0.54981,0.58245,0.99809,B cell,UC_vs_CD
AL136987.1,0.21461,1.4765,2.6188,0.56383,0.57287,0.99809,B cell,UC_vs_CD
RGS1,116.15,-0.062333,0.55031,-0.11327,0.90982,0.99809,B cell,UC_vs_CD
RGS13,7.7395,2.7685,1.1497,2.408,0.016041,0.99809,B cell,UC_vs_CD
AL136454.1,0.67126,0.0086238,1.5098,0.005712,0.99544,0.99927,B cell,UC_vs_CD
RGS2,96.23,0.082603,0.62602,0.13195,0.89502,0.99809,B cell,UC_vs_CD
UCHL5,8.9201,-0.28828,0.42925,-0.67159,0.50184,0.99809,B cell,UC_vs_CD
TROVE2,22.769,0.07255,0.37512,0.1934,0.84664,0.99809,B cell,UC_vs_CD
GLRX2,5.6389,-1.4744,0.56408,-2.6138,0.0089538,0.97786,B cell,UC_vs_CD
CDC73,10.944,-0.0035832,0.34732,-0.010317,0.99177,0.99927,B cell,UC_vs_CD
B3GALT2,0.097921,0.11074,1.6136,0.068629,0.94528,0.99809,B cell,UC_vs_CD
CFH,0.070495,1.164,3.9517,0.29454,0.76834,0.99809,B cell,UC_vs_CD
ASPM,1.6427,2.9112,1.1955,2.4352,0.014884,0.99809,B cell,UC_vs_CD
ZBTB41,3.6591,0.65993,0.66645,0.99022,0.32207,0.99809,B cell,UC_vs_CD
DENND1B,7.0248,-0.32047,0.44721,-0.71661,0.47362,0.99809,B cell,UC_vs_CD
C1orf53,0.26773,0.92691,1.7249,0.53738,0.591,0.99809,B cell,UC_vs_CD
NEK7,4.7199,-0.15538,0.50652,-0.30676,0.75902,0.99809,B cell,UC_vs_CD
AL157402.1,0.35092,0.7001,1.1613,0.60285,0.54661,0.99809,B cell,UC_vs_CD
PTPRC,140.59,0.078632,0.27451,0.28644,0.77454,0.99809,B cell,UC_vs_CD
AL157402.2,0.37003,-1.231,2.3179,-0.5311,0.59535,0.99809,B cell,UC_vs_CD
MIR181A1HG,1.2952,2.7819,1.058,2.6294,0.0085546,0.97786,B cell,UC_vs_CD
NR5A2,0.0113,0.62131,3.8822,0.16004,0.87285,0.99809,B cell,UC_vs_CD
