gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
MECR,0.17991,-0.17516,1.6167,-0.10834,0.91372,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
MATN1,0.026978,-0.27597,3.9863,-0.06923,0.94481,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
MATN1-AS1,0.38168,0.9914,1.5818,0.62674,0.53083,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
LAPTM5,3.6311,0.43946,0.60336,0.72836,0.4664,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
PUM1,4.1127,0.21364,0.51752,0.41281,0.67975,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
SNRNP40,1.129,0.71994,1.0651,0.67591,0.4991,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZCCHC17,0.93301,0.70339,0.92065,0.76402,0.44486,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
SERINC2,0.030581,0.77584,3.9977,0.19407,0.84612,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
PEF1,0.87184,-1.1429,0.92005,-1.2422,0.21415,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AC114488.2,0.055623,0.24598,4.0603,0.060583,0.95169,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AC114488.3,0.089319,0.83245,4.0017,0.20802,0.83521,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
COL16A1,0.055623,0.24598,4.0603,0.060583,0.95169,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AL354919.1,0.060361,0.73302,3.9924,0.1836,0.85432,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AL136115.2,0.12053,0.71479,2.5396,0.28145,0.77836,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
PTP4A2,3.9185,0.82866,0.60585,1.3678,0.17139,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
KHDRBS1,2.6079,0.47235,0.61269,0.77094,0.44074,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AL445248.1,0.12084,-0.37049,2.2787,-0.16259,0.87084,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
TMEM39B,0.26531,0.40201,1.736,0.23157,0.81687,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
KPNA6,1.489,1.0939,0.73288,1.4926,0.13554,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
TXLNA,1.6814,0.52296,0.68656,0.76171,0.44623,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
CCDC28B,0.33615,-1.6458,1.4689,-1.1205,0.26252,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
IQCC,0.26466,0.28757,2.8015,0.10265,0.91824,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
TMEM234,0.37948,-0.24363,1.2387,-0.19668,0.84408,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
EIF3I,2.8244,-0.55609,0.57112,-0.97369,0.33021,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
LCK,3.9661,0.18749,0.55562,0.33745,0.73578,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
HDAC1,1.0768,-0.4387,0.84069,-0.52184,0.60178,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
MARCKSL1,2.7696,-0.30208,0.64185,-0.47064,0.6379,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
TSSK3,0.09849,1.1543,3.9474,0.29242,0.76996,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
FAM229A,0.030581,0.77584,3.9977,0.19407,0.84612,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
BSDC1,3.993,0.045702,0.47811,0.095588,0.92385,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZBTB8B,0.066783,0.80306,2.1752,0.36918,0.71199,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZBTB8A,0.42387,-0.086595,1.286,-0.067337,0.94631,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZBTB8OS,3.0238,-0.41983,0.56295,-0.74577,0.4558,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
RBBP4,5.3215,-0.45435,0.41834,-1.0861,0.27744,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
SYNC,1.4095,1.708,0.90867,1.8797,0.060153,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
KIAA1522,0.087339,0.19024,3.9139,0.048605,0.96123,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
YARS,1.612,-0.11443,0.73348,-0.15601,0.87603,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
S100PBP,1.4863,1.6752,0.88471,1.8935,0.058295,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
FNDC5,0.058737,0.28787,4.0641,0.070832,0.94353,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
