gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
AL442071.1,0.020149,-1.6732,4.2332,-0.39526,0.69265,,PC IgG,CD_vs_HC
BMP8A,0.019842,-1.6398,4.2318,-0.38749,0.69839,,PC IgG,CD_vs_HC
PABPC4,70.532,-1.2957,0.35469,-3.653,0.00025918,0.0079993,PC IgG,CD_vs_HC
AL365277.1,0.013002,-1.6732,4.2332,-0.39526,0.69265,,PC IgG,CD_vs_HC
HEYL,0.41992,-2.979,4.044,-0.73664,0.46134,,PC IgG,CD_vs_HC
HPCAL4,0.081289,-0.5981,4.1031,-0.14577,0.88411,,PC IgG,CD_vs_HC
PPIE,12.587,0.6928,0.4948,1.4002,0.16146,,PC IgG,CD_vs_HC
BMP8B,1.7047,0.93228,1.1973,0.77868,0.43617,,PC IgG,CD_vs_HC
OXCT2,1.4146,-0.83482,1.5452,-0.54027,0.58901,,PC IgG,CD_vs_HC
AL033527.3,0.21795,-1.3952,3.2021,-0.43571,0.66305,,PC IgG,CD_vs_HC
AL033527.5,1.4677,-0.51517,1.1543,-0.4463,0.65538,,PC IgG,CD_vs_HC
AL033527.4,0.054577,-1.2771,4.1698,-0.30626,0.75941,,PC IgG,CD_vs_HC
TRIT1,2.2597,-0.86086,0.82292,-1.0461,0.29551,,PC IgG,CD_vs_HC
MYCL,0.07479,-1.1079,4.1551,-0.26664,0.78975,,PC IgG,CD_vs_HC
MFSD2A,2.12,0.18323,0.97072,0.18875,0.85029,,PC IgG,CD_vs_HC
CAP1,35.947,-0.14451,0.36158,-0.39967,0.6894,0.84315,PC IgG,CD_vs_HC
PPT1,11.115,-0.93803,0.46485,-2.0179,0.043597,,PC IgG,CD_vs_HC
RLF,10.496,-0.53931,0.44858,-1.2023,0.22927,,PC IgG,CD_vs_HC
TMCO2,0.013002,-1.6732,4.2332,-0.39526,0.69265,,PC IgG,CD_vs_HC
AL050341.2,0.90468,0.19454,1.6341,0.11905,0.90523,,PC IgG,CD_vs_HC
ZMPSTE24,8.5043,0.4782,0.51772,0.92367,0.35566,,PC IgG,CD_vs_HC
COL9A2,2.2314,-2.2183,0.81559,-2.7199,0.0065311,,PC IgG,CD_vs_HC
SMAP2,37.207,2.0244,0.45813,4.4189,9.9197e-06,0.00075902,PC IgG,CD_vs_HC
ZFP69B,2.1986,0.47748,1.0033,0.4759,0.63414,,PC IgG,CD_vs_HC
ZFP69,0.21381,-1.5999,1.982,-0.80719,0.41956,,PC IgG,CD_vs_HC
AL603839.3,0.089365,-1.6266,4.1049,-0.39627,0.69191,,PC IgG,CD_vs_HC
EXO5,0.87098,-0.8471,1.2304,-0.68847,0.49115,,PC IgG,CD_vs_HC
ZNF684,1.2213,-2.7233,1.3109,-2.0774,0.037763,,PC IgG,CD_vs_HC
RIMS3,0.30787,-1.6373,2.7554,-0.59422,0.55236,,PC IgG,CD_vs_HC
NFYC-AS1,0.59294,0.24915,1.7237,0.14454,0.88507,,PC IgG,CD_vs_HC
NFYC,9.8955,-0.6568,0.42429,-1.548,0.12162,,PC IgG,CD_vs_HC
CTPS1,2.4899,0.77814,1.0204,0.7626,0.4457,,PC IgG,CD_vs_HC
SLFNL1-AS1,0.16986,-2.1552,2.8855,-0.74689,0.45513,,PC IgG,CD_vs_HC
SLFNL1,0.08849,-0.7781,3.8545,-0.20187,0.84002,,PC IgG,CD_vs_HC
SCMH1,3.1431,-0.62866,0.67085,-0.93711,0.3487,,PC IgG,CD_vs_HC
FOXO6,0.087653,-0.53939,4.0965,-0.13167,0.89524,,PC IgG,CD_vs_HC
HIVEP3,0.6225,-1.2878,1.7069,-0.7545,0.45055,,PC IgG,CD_vs_HC
GUCA2B,0.71292,-0.66745,1.5123,-0.44135,0.65896,,PC IgG,CD_vs_HC
GUCA2A,1.3102,-2.379,1.3585,-1.7512,0.079905,,PC IgG,CD_vs_HC
FOXJ3,5.5531,0.53366,0.66126,0.80703,0.41965,,PC IgG,CD_vs_HC
RIMKLA,0.53093,-2.5196,2.2264,-1.1317,0.25776,,PC IgG,CD_vs_HC
ZMYND12,0.13609,-1.9878,3.3962,-0.5853,0.55835,,PC IgG,CD_vs_HC
PPCS,29.212,-0.22971,0.38993,-0.58911,0.55579,0.77161,PC IgG,CD_vs_HC
CCDC30,1.0238,-0.57465,1.1742,-0.48938,0.62457,,PC IgG,CD_vs_HC
PPIH,8.4434,0.42523,0.56897,0.74738,0.45484,,PC IgG,CD_vs_HC
YBX1,90.859,0.32999,0.65205,0.50608,0.6128,0.80709,PC IgG,CD_vs_HC
P3H1,1.5603,1.2594,1.2875,0.97819,0.32798,,PC IgG,CD_vs_HC
C1orf50,1.2684,1.505,1.3497,1.1151,0.26483,,PC IgG,CD_vs_HC
AC098484.3,0.11768,-1.0359,4.1546,-0.24934,0.8031,,PC IgG,CD_vs_HC
AC098484.1,0.047633,-1.12,4.1574,-0.26941,0.78761,,PC IgG,CD_vs_HC
TMEM269,0.33336,-0.41466,1.9336,-0.21445,0.8302,,PC IgG,CD_vs_HC
SVBP,7.3529,0.52211,0.63597,0.82097,0.41167,,PC IgG,CD_vs_HC
ERMAP,0.67487,0.72689,1.6736,0.43434,0.66404,,PC IgG,CD_vs_HC
AL512353.1,0.15333,-0.79306,2.0086,-0.39483,0.69297,,PC IgG,CD_vs_HC
ZNF691,0.93989,-1.3306,1.3877,-0.95886,0.33763,,PC IgG,CD_vs_HC
SLC2A1,2.7995,1.2512,0.93942,1.3319,0.18288,,PC IgG,CD_vs_HC
SLC2A1-AS1,0.10043,-1.143,2.933,-0.3897,0.69676,,PC IgG,CD_vs_HC
EBNA1BP2,21.947,-0.1761,0.38018,-0.46321,0.64321,0.82515,PC IgG,CD_vs_HC
CFAP57,0.3162,-0.25805,2.0356,-0.12677,0.89912,,PC IgG,CD_vs_HC
TMEM125,1.4216,-0.69721,1.3114,-0.53167,0.59496,,PC IgG,CD_vs_HC
TIE1,0.034429,-1.1893,4.1622,-0.28574,0.77508,,PC IgG,CD_vs_HC
AL139289.2,0.91491,-1.657,1.3397,-1.2368,0.21615,,PC IgG,CD_vs_HC
CDC20,2.0608,2.9111,2.0348,1.4307,0.15253,,PC IgG,CD_vs_HC
ELOVL1,5.6122,-1.1184,0.57795,-1.9351,0.052975,,PC IgG,CD_vs_HC
MED8,34.966,0.38645,0.32553,1.1871,0.23517,0.48447,PC IgG,CD_vs_HC
AL139289.1,0.074935,-0.88427,4.1329,-0.21396,0.83058,,PC IgG,CD_vs_HC
SZT2,5.3976,0.6287,0.65166,0.96477,0.33466,,PC IgG,CD_vs_HC
SZT2-AS1,0.013002,-1.6732,4.2332,-0.39526,0.69265,,PC IgG,CD_vs_HC
HYI,17.906,0.56561,0.93536,0.60469,0.54538,,PC IgG,CD_vs_HC
PTPRF,1.0777,-2.1459,1.1576,-1.8538,0.063763,,PC IgG,CD_vs_HC
AL451062.3,0.0068398,-1.6036,4.2315,-0.37895,0.70472,,PC IgG,CD_vs_HC
KDM4A,2.4239,1.0469,0.94449,1.1084,0.2677,,PC IgG,CD_vs_HC
KDM4A-AS1,0.35587,-1.1744,1.7593,-0.66753,0.50443,,PC IgG,CD_vs_HC
ST3GAL3,1.1706,-2.6319,1.3313,-1.9769,0.048053,,PC IgG,CD_vs_HC
ARTN,0.054472,-1.0839,4.155,-0.26088,0.79419,,PC IgG,CD_vs_HC
AL357079.1,0.50286,-0.68096,1.6724,-0.40718,0.68388,,PC IgG,CD_vs_HC
IPO13,1.9666,0.49696,1.0225,0.48604,0.62694,,PC IgG,CD_vs_HC
DPH2,2.863,-0.9813,0.73673,-1.332,0.18287,,PC IgG,CD_vs_HC
ATP6V0B,150.46,0.75392,0.44413,1.6975,0.089593,0.27976,PC IgG,CD_vs_HC
B4GALT2,3.5775,-0.39278,0.7617,-0.51566,0.60609,,PC IgG,CD_vs_HC
CCDC24,0.48958,-0.60981,1.694,-0.35998,0.71886,,PC IgG,CD_vs_HC
SLC6A9,2.1924,0.23872,1.0885,0.2193,0.82641,,PC IgG,CD_vs_HC
AL139220.2,0.15336,-0.32128,2.3837,-0.13478,0.89278,,PC IgG,CD_vs_HC
DMAP1,7.9402,0.23776,0.61466,0.38681,0.6989,,PC IgG,CD_vs_HC
ERI3,7.4983,-0.29376,0.52601,-0.55847,0.57652,,PC IgG,CD_vs_HC
RNF220,4.8163,0.060352,0.64825,0.0931,0.92582,,PC IgG,CD_vs_HC
TMEM53,1.528,1.7714,1.7195,1.0302,0.30292,,PC IgG,CD_vs_HC
ARMH1,0.14822,-0.88478,3.8816,-0.22795,0.81969,,PC IgG,CD_vs_HC
KIF2C,0.2707,-1.1065,2.221,-0.4982,0.61834,,PC IgG,CD_vs_HC
AL592166.1,0.46168,-2.6828,2.1163,-1.2677,0.20492,,PC IgG,CD_vs_HC
RPS8,2124.8,-0.40342,0.31992,-1.261,0.20732,0.45115,PC IgG,CD_vs_HC
BEST4,0.11669,-1.6746,4.0726,-0.41118,0.68094,,PC IgG,CD_vs_HC
PLK3,5.5575,-0.79869,0.78652,-1.0155,0.30988,,PC IgG,CD_vs_HC
TCTEX1D4,0.054472,-1.0839,4.155,-0.26088,0.79419,,PC IgG,CD_vs_HC
BTBD19,0.31312,-1.4923,3.1796,-0.46935,0.63882,,PC IgG,CD_vs_HC
PTCH2,7.9103,0.17299,0.69964,0.24726,0.80471,,PC IgG,CD_vs_HC
EIF2B3,9.8845,0.48802,0.54221,0.90007,0.36808,,PC IgG,CD_vs_HC
HECTD3,2.8071,0.72325,0.87418,0.82735,0.40804,,PC IgG,CD_vs_HC
UROD,9.4248,1.1479,0.61309,1.8723,0.061158,,PC IgG,CD_vs_HC
ZSWIM5,0.0068398,-1.6036,4.2315,-0.37895,0.70472,,PC IgG,CD_vs_HC
LINC01144,0.0068398,-1.6036,4.2315,-0.37895,0.70472,,PC IgG,CD_vs_HC
HPDL,0.30654,0.32931,2.2956,0.14345,0.88593,,PC IgG,CD_vs_HC
MUTYH,2.5997,0.66188,0.90732,0.72949,0.4657,,PC IgG,CD_vs_HC
TOE1,3.7708,-0.79284,0.71871,-1.1031,0.26996,,PC IgG,CD_vs_HC
TESK2,5.1783,-0.74811,0.65488,-1.1424,0.2533,,PC IgG,CD_vs_HC
CCDC163,3.8432,1.1227,0.91951,1.2209,0.22212,,PC IgG,CD_vs_HC
MMACHC,1.545,-0.015521,1.1935,-0.013004,0.98962,,PC IgG,CD_vs_HC
PRDX1,297.64,0.33841,0.18203,1.8591,0.063018,0.22614,PC IgG,CD_vs_HC
AKR1A1,120.01,0.69562,0.22365,3.1103,0.0018693,0.027988,PC IgG,CD_vs_HC
NASP,35.437,-0.28129,0.44927,-0.62609,0.53125,0.75729,PC IgG,CD_vs_HC
CCDC17,0.10753,-1.2333,2.4097,-0.51182,0.60877,,PC IgG,CD_vs_HC
GPBP1L1,12.891,-0.2552,0.39849,-0.64042,0.5219,,PC IgG,CD_vs_HC
TMEM69,2.9431,0.36315,0.93123,0.38997,0.69656,,PC IgG,CD_vs_HC
IPP,3.0728,0.13098,0.81998,0.15974,0.87309,,PC IgG,CD_vs_HC
MAST2,1.4712,0.8201,1.2067,0.6796,0.49676,,PC IgG,CD_vs_HC
PIK3R3,4.38,0.55066,0.86942,0.63336,0.5265,,PC IgG,CD_vs_HC
AL358075.1,0.0068398,-1.6036,4.2315,-0.37895,0.70472,,PC IgG,CD_vs_HC
AL358075.2,0.14796,-0.68767,2.3742,-0.28965,0.77209,,PC IgG,CD_vs_HC
TSPAN1,1.5737,0.46531,1.131,0.41143,0.68076,,PC IgG,CD_vs_HC
POMGNT1,6.763,-0.31347,0.56396,-0.55584,0.57832,,PC IgG,CD_vs_HC
LURAP1,0.14785,-0.5081,2.817,-0.18037,0.85686,,PC IgG,CD_vs_HC
RAD54L,0.18557,-0.71565,2.7922,-0.2563,0.79772,,PC IgG,CD_vs_HC
LRRC41,11.311,-0.25548,0.47864,-0.53375,0.59351,,PC IgG,CD_vs_HC
UQCRH,321.97,-0.14197,0.18721,-0.75835,0.44824,0.69311,PC IgG,CD_vs_HC
NSUN4,3.4976,1.8934,1.0964,1.727,0.084175,,PC IgG,CD_vs_HC
FAAH,1.2452,-1.1597,1.1196,-1.0358,0.3003,,PC IgG,CD_vs_HC
MKNK1,6.6362,0.57412,0.59382,0.96683,0.33363,,PC IgG,CD_vs_HC
