gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
TRIM63,0.016238,3.0457,3.6637,0.83133,0.40579,,Epithelium Ribhi,UC_vs_HC
PDIK1L,2.168,-1.0969,0.97064,-1.1301,0.25845,0.87792,Epithelium Ribhi,UC_vs_HC
FAM110D,0.0073482,3.5021,3.4931,1.0026,0.31607,,Epithelium Ribhi,UC_vs_HC
ZNF593,13.873,0.17904,0.64546,0.27738,0.78149,0.9797,Epithelium Ribhi,UC_vs_HC
CNKSR1,16.343,-0.086601,0.42206,-0.20519,0.83743,0.98384,Epithelium Ribhi,UC_vs_HC
CATSPER4,0.014462,3.0456,3.6323,0.83848,0.40176,,Epithelium Ribhi,UC_vs_HC
CEP85,2.9321,0.53444,0.76921,0.69479,0.48719,0.94919,Epithelium Ribhi,UC_vs_HC
SH3BGRL3,104.02,0.11744,0.2968,0.39569,0.69234,0.97584,Epithelium Ribhi,UC_vs_HC
UBXN11,6.5289,-0.29582,0.59999,-0.49304,0.62199,0.97294,Epithelium Ribhi,UC_vs_HC
CD52,1.3225,-0.54371,1.5721,-0.34584,0.72946,0.97807,Epithelium Ribhi,UC_vs_HC
CRYBG2,0.50146,1.7201,1.2397,1.3875,0.16529,,Epithelium Ribhi,UC_vs_HC
DHDDS,18.175,-1.0439,0.48743,-2.1417,0.032215,0.53295,Epithelium Ribhi,UC_vs_HC
AL513365.2,0.063898,3.3924,4.1339,0.82062,0.41186,,Epithelium Ribhi,UC_vs_HC
HMGN2,78.589,-0.37322,0.29167,-1.2796,0.20069,0.8401,Epithelium Ribhi,UC_vs_HC
RPS6KA1,11.823,-0.52573,0.41696,-1.2609,0.20735,0.84264,Epithelium Ribhi,UC_vs_HC
AL512408.1,0.30656,0.76677,1.4668,0.52273,0.60116,,Epithelium Ribhi,UC_vs_HC
ARID1A,15.535,-0.54521,0.392,-1.3908,0.16427,0.81756,Epithelium Ribhi,UC_vs_HC
PIGV,1.2288,-0.63213,1.1276,-0.56061,0.57506,0.9634,Epithelium Ribhi,UC_vs_HC
ZDHHC18,2.8818,0.8534,0.84712,1.0074,0.31374,0.90508,Epithelium Ribhi,UC_vs_HC
SFN,95.461,-0.0071798,0.31088,-0.023095,0.98157,0.99815,Epithelium Ribhi,UC_vs_HC
GPN2,5.1659,0.79794,0.60831,1.3117,0.18961,0.83087,Epithelium Ribhi,UC_vs_HC
GPATCH3,2.1577,-0.92316,0.89449,-1.032,0.30205,0.9021,Epithelium Ribhi,UC_vs_HC
NUDC,25.261,0.15266,0.35911,0.4251,0.67076,0.97509,Epithelium Ribhi,UC_vs_HC
NR0B2,0.67018,1.2369,1.0411,1.188,0.23482,,Epithelium Ribhi,UC_vs_HC
KDF1,1.6235,-1.7617,1.2813,-1.3749,0.16916,0.82501,Epithelium Ribhi,UC_vs_HC
TRNP1,0.16678,1.3611,1.6689,0.81557,0.41474,,Epithelium Ribhi,UC_vs_HC
TENT5B,2.0366,1.3653,1.5822,0.86295,0.38816,0.9282,Epithelium Ribhi,UC_vs_HC
SLC9A1,9.7325,-0.914,0.51045,-1.7906,0.07336,0.68974,Epithelium Ribhi,UC_vs_HC
WDTC1,2.4653,-0.67204,0.80265,-0.83727,0.40244,0.93251,Epithelium Ribhi,UC_vs_HC
TMEM222,6.7382,0.62863,0.52879,1.1888,0.23451,0.86859,Epithelium Ribhi,UC_vs_HC
SYTL1,3.5221,2.4073,0.96717,2.489,0.012811,0.35883,Epithelium Ribhi,UC_vs_HC
MAP3K6,4.8118,-1.0836,0.87534,-1.238,0.21573,0.84834,Epithelium Ribhi,UC_vs_HC
FCN3,0.051936,3.5573,2.5621,1.3884,0.16501,,Epithelium Ribhi,UC_vs_HC
CD164L2,0.14069,3.2057,1.8449,1.7376,0.082285,,Epithelium Ribhi,UC_vs_HC
GPR3,0.64668,3.615,1.723,2.0981,0.035895,,Epithelium Ribhi,UC_vs_HC
WASF2,25.165,0.19401,0.30117,0.64419,0.51945,0.95442,Epithelium Ribhi,UC_vs_HC
BX293535.1,0.013889,2.908,3.6885,0.7884,0.43046,,Epithelium Ribhi,UC_vs_HC
AHDC1,5.7992,0.33539,0.59525,0.56344,0.57313,0.96337,Epithelium Ribhi,UC_vs_HC
FGR,0.022045,3.5527,3.7897,0.93744,0.34853,,Epithelium Ribhi,UC_vs_HC
IFI6,2.7748,3.063,1.1867,2.5812,0.0098466,0.32068,Epithelium Ribhi,UC_vs_HC
AL445490.1,0.019865,3.5384,3.7303,0.94855,0.34285,,Epithelium Ribhi,UC_vs_HC
FAM76A,2.5538,0.17482,0.93392,0.18719,0.85151,0.98498,Epithelium Ribhi,UC_vs_HC
