gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
PUSL1,9.2973,-1.462,0.61859,-2.3634,0.018107,,CD4,UC_vs_CD
INTS11,35.457,0.25097,0.2737,0.91695,0.35917,0.65734,CD4,UC_vs_CD
CPTP,5.488,-0.6638,0.59958,-1.1071,0.26825,,CD4,UC_vs_CD
TAS1R3,0.062011,0.1019,3.9696,0.025671,0.97952,,CD4,UC_vs_CD
DVL1,3.9366,-1.2526,0.57279,-2.1869,0.028751,,CD4,UC_vs_CD
MXRA8,0.22697,1.0401,2.3907,0.43508,0.66351,,CD4,UC_vs_CD
AURKAIP1,97.151,-0.8478,0.59082,-1.435,0.1513,0.45748,CD4,UC_vs_CD
CCNL2,35.068,-0.5756,0.26947,-2.136,0.032676,0.22453,CD4,UC_vs_CD
MRPL20,139.42,0.30474,0.19708,1.5463,0.12203,0.41563,CD4,UC_vs_CD
AL391244.3,0.98401,-1.0099,1.0242,-0.98597,0.32415,,CD4,UC_vs_CD
VWA1,0.028959,0.2668,4.0515,0.065853,0.94749,,CD4,UC_vs_CD
ATAD3C,2.5431,-0.22125,0.69282,-0.31935,0.74946,,CD4,UC_vs_CD
ATAD3B,7.6491,-0.16513,0.50265,-0.32851,0.74253,,CD4,UC_vs_CD
ATAD3A,5.2046,-0.49612,0.63649,-0.77947,0.43571,,CD4,UC_vs_CD
TMEM240,0.12614,1.901,3.9722,0.47857,0.63225,,CD4,UC_vs_CD
SSU72,92.392,0.12597,0.25208,0.49971,0.61728,0.83827,CD4,UC_vs_CD
AL645728.1,6.857,0.066104,0.55641,0.1188,0.90543,,CD4,UC_vs_CD
FNDC10,0.48312,0.018264,1.1872,0.015384,0.98773,,CD4,UC_vs_CD
AL691432.2,2.8291,-0.64402,0.67954,-0.94773,0.34327,,CD4,UC_vs_CD
MIB2,13.454,-0.86586,0.71626,-1.2089,0.22671,,CD4,UC_vs_CD
MMP23B,0.46789,-0.60586,1.7599,-0.34426,0.73065,,CD4,UC_vs_CD
CDK11B,40.105,-0.12727,0.27493,-0.46293,0.64341,0.85365,CD4,UC_vs_CD
FO704657.1,0.35702,-0.20914,1.715,-0.12195,0.90294,,CD4,UC_vs_CD
SLC35E2B,15.218,-0.58596,0.38708,-1.5138,0.13007,,CD4,UC_vs_CD
CDK11A,56.582,0.017727,0.27662,0.064082,0.9489,0.98064,CD4,UC_vs_CD
SLC35E2A,7.9168,-0.29005,0.3532,-0.82119,0.41154,,CD4,UC_vs_CD
NADK,9.2394,0.33993,0.319,1.0656,0.2866,,CD4,UC_vs_CD
GNB1,85.268,-0.15311,0.18433,-0.83063,0.40619,0.69538,CD4,UC_vs_CD
AL109917.1,0.12677,0.33015,3.2687,0.101,0.91955,,CD4,UC_vs_CD
CALML6,0.057158,0.7579,3.9803,0.19041,0.84899,,CD4,UC_vs_CD
TMEM52,0.06483,0.37342,4.0436,0.092349,0.92642,,CD4,UC_vs_CD
CFAP74,0.20677,-0.021365,2.5183,-0.008484,0.99323,,CD4,UC_vs_CD
GABRD,0.21094,-1.0235,1.7726,-0.57738,0.56368,,CD4,UC_vs_CD
AL391845.1,0.046992,0.75943,4.116,0.18451,0.85361,,CD4,UC_vs_CD
PRKCZ,4.2062,-0.26011,0.64678,-0.40215,0.68757,,CD4,UC_vs_CD
AL590822.2,2.5435,-1.2635,0.72506,-1.7426,0.081396,,CD4,UC_vs_CD
PRKCZ-AS1,0.14281,1.6397,2.9593,0.5541,0.57951,,CD4,UC_vs_CD
FAAP20,38.624,-0.84233,0.68804,-1.2242,0.22086,0.53756,CD4,UC_vs_CD
SKI,26.345,-1.0583,0.3132,-3.3789,0.00072774,0.036914,CD4,UC_vs_CD
MORN1,1.1089,0.66351,0.97362,0.68149,0.49556,,CD4,UC_vs_CD
RER1,70.531,-0.49997,0.41324,-1.2099,0.22633,0.54333,CD4,UC_vs_CD
PEX10,2.4493,-0.39174,0.71552,-0.54748,0.58405,,CD4,UC_vs_CD
PLCH2,2.7253,-1.2516,0.71076,-1.7609,0.078248,,CD4,UC_vs_CD
AL139246.1,0.13525,1.3817,3.1269,0.44187,0.65858,,CD4,UC_vs_CD
PANK4,5.9534,-0.53384,0.51902,-1.0286,0.30369,,CD4,UC_vs_CD
AL139246.5,22.154,-2.4178,1.0134,-2.3858,0.017044,0.16606,CD4,UC_vs_CD
TNFRSF14-AS1,8.3084,0.10985,0.40448,0.27158,0.78594,,CD4,UC_vs_CD
TNFRSF14,105.76,-0.094039,0.35061,-0.26821,0.78853,0.92314,CD4,UC_vs_CD
AL139246.3,4.3968,0.36144,0.44613,0.81016,0.41785,,CD4,UC_vs_CD
FAM213B,6.5641,-0.67395,0.46415,-1.452,0.1465,,CD4,UC_vs_CD
MMEL1,0.94214,-0.19355,1.2154,-0.15924,0.87348,,CD4,UC_vs_CD
TTC34,0.49865,0.40518,1.1522,0.35165,0.7251,,CD4,UC_vs_CD
PRDM16,0.09745,0.86911,3.9649,0.2192,0.82649,,CD4,UC_vs_CD
ARHGEF16,0.30582,1.4913,2.7282,0.54663,0.58463,,CD4,UC_vs_CD
MEGF6,1.9642,-0.75813,0.79248,-0.95666,0.33874,,CD4,UC_vs_CD
AL513320.1,0.3324,-2.3618,1.6994,-1.3898,0.16459,,CD4,UC_vs_CD
TPRG1L,12.525,-0.10472,0.34006,-0.30794,0.75813,,CD4,UC_vs_CD
WRAP73,17.889,-0.361,0.36076,-1.0006,0.317,0.62775,CD4,UC_vs_CD
TP73,0.40769,-0.27236,1.6382,-0.16625,0.86796,,CD4,UC_vs_CD
CCDC27,0.083467,0.29837,4.0492,0.073687,0.94126,,CD4,UC_vs_CD
SMIM1,1.2251,-0.34112,1.1214,-0.3042,0.76097,,CD4,UC_vs_CD
LRRC47,8.4965,-0.23308,0.38919,-0.5989,0.54924,,CD4,UC_vs_CD
AL365330.1,0.031277,1.3315,4.0324,0.33019,0.74125,,CD4,UC_vs_CD
CEP104,12.499,-0.44204,0.36866,-1.199,0.23051,,CD4,UC_vs_CD
DFFB,4.7634,-0.074969,0.49368,-0.15186,0.8793,,CD4,UC_vs_CD
C1orf174,22.112,0.092664,0.25728,0.36017,0.71872,0.89322,CD4,UC_vs_CD
LINC01134,0.22368,0.9883,3.6104,0.27374,0.78429,,CD4,UC_vs_CD
AL805961.2,0.36669,0.90391,2.014,0.44882,0.65356,,CD4,UC_vs_CD
AJAP1,0.098039,1.2842,3.4629,0.37085,0.71075,,CD4,UC_vs_CD
NPHP4,2.283,-0.39668,0.75547,-0.52508,0.59953,,CD4,UC_vs_CD
KCNAB2,41.569,-0.18819,0.21812,-0.86279,0.38825,0.68336,CD4,UC_vs_CD
RPL22,2300.3,0.31619,0.11527,2.7431,0.0060858,0.10039,CD4,UC_vs_CD
AL031847.1,0.13504,-0.12042,3.2896,-0.036605,0.9708,,CD4,UC_vs_CD
RNF207,5.4694,-0.61145,0.60963,-1.003,0.31587,,CD4,UC_vs_CD
ICMT,7.9154,0.081258,0.46612,0.17433,0.86161,,CD4,UC_vs_CD
LINC00337,0.22946,1.2955,2.9904,0.43322,0.66486,,CD4,UC_vs_CD
GPR153,0.045943,0.56664,3.9941,0.14187,0.88718,,CD4,UC_vs_CD
ACOT7,11.764,0.82481,0.32547,2.5342,0.011272,,CD4,UC_vs_CD
AL031848.2,0.67048,-0.99991,1.2905,-0.7748,0.43846,,CD4,UC_vs_CD
HES2,0.5545,-0.45733,1.8074,-0.25303,0.80025,,CD4,UC_vs_CD
ESPN,1.3858,-0.6993,0.90856,-0.76968,0.44149,,CD4,UC_vs_CD
TNFRSF25,80.716,-1.3978,0.54092,-2.5842,0.0097601,0.1235,CD4,UC_vs_CD
PLEKHG5,0.4757,0.20472,1.485,0.13786,0.89035,,CD4,UC_vs_CD
NOL9,11.444,-0.53512,0.32205,-1.6616,0.096589,,CD4,UC_vs_CD
TAS1R1,0.0433,0.85177,4.1096,0.20726,0.8358,,CD4,UC_vs_CD
ZBTB48,11.657,0.042595,0.31115,0.1369,0.89111,,CD4,UC_vs_CD
KLHL21,14.546,-0.28952,0.30778,-0.94068,0.34687,,CD4,UC_vs_CD
PHF13,4.9688,-0.37222,0.49341,-0.75438,0.45062,,CD4,UC_vs_CD
THAP3,11.992,0.39826,0.3297,1.2079,0.22707,,CD4,UC_vs_CD
DNAJC11,6.9712,-0.37166,0.36637,-1.0144,0.31038,,CD4,UC_vs_CD
LINC01672,0.25537,0.37164,2.1192,0.17537,0.86079,,CD4,UC_vs_CD
AL591163.1,0.39947,-0.5436,1.4467,-0.37574,0.70711,,CD4,UC_vs_CD
CAMTA1,60.799,0.035207,0.23235,0.15153,0.87956,0.95163,CD4,UC_vs_CD
VAMP3,23.029,0.17951,0.35566,0.50472,0.61376,0.83658,CD4,UC_vs_CD
PER3,3.5403,-1.1413,0.60433,-1.8885,0.058956,,CD4,UC_vs_CD
Z98884.1,0.1805,0.31863,2.9388,0.10842,0.91366,,CD4,UC_vs_CD
UTS2,2.2032,2.2155,0.82865,2.6736,0.0075044,,CD4,UC_vs_CD
TNFRSF9,53.401,0.85075,0.40682,2.0912,0.036509,0.23816,CD4,UC_vs_CD
PARK7,379.25,0.72511,0.19524,3.7139,0.00020406,0.018761,CD4,UC_vs_CD
AL034417.4,0.80024,-0.91716,1.1708,-0.78336,0.43342,,CD4,UC_vs_CD
AL034417.3,0.6106,0.57454,1.4589,0.39382,0.69371,,CD4,UC_vs_CD
ERRFI1,6.1278,-1.3245,0.57377,-2.3084,0.020977,,CD4,UC_vs_CD
AL034417.2,0.081756,0.41858,3.6006,0.11625,0.90745,,CD4,UC_vs_CD
SLC45A1,0.39257,-0.66556,1.6478,-0.4039,0.68628,,CD4,UC_vs_CD
RERE,26.765,0.035296,0.29048,0.12151,0.90329,0.95904,CD4,UC_vs_CD
AL096855.1,0.82856,-0.53436,1.265,-0.42244,0.67271,,CD4,UC_vs_CD
AL357552.2,0.016984,1.1928,4.0512,0.29443,0.76843,,CD4,UC_vs_CD
ENO1,346.99,0.32027,0.23215,1.3796,0.16772,0.47546,CD4,UC_vs_CD
ENO1-AS1,0.61331,0.22696,1.4828,0.15306,0.87835,,CD4,UC_vs_CD
CA6,0.52743,-1.264,1.5489,-0.81608,0.41446,,CD4,UC_vs_CD
SLC2A5,0.22198,0.21114,3.6406,0.057996,0.95375,,CD4,UC_vs_CD
GPR157,1.9711,0.066661,0.64861,0.10278,0.91814,,CD4,UC_vs_CD
MIR34AHG,1.0075,1.4509,0.95707,1.516,0.12951,,CD4,UC_vs_CD
LINC01759,0.6106,-0.99132,1.7151,-0.57798,0.56328,,CD4,UC_vs_CD
H6PD,11.728,-0.55993,0.2847,-1.9667,0.049215,,CD4,UC_vs_CD
SPSB1,4.7171,0.14691,0.65405,0.22462,0.82228,,CD4,UC_vs_CD
AL928921.2,0.016984,1.1928,4.0512,0.29443,0.76843,,CD4,UC_vs_CD
SLC25A33,5.1218,-1.4228,0.57918,-2.4565,0.014029,,CD4,UC_vs_CD
TMEM201,1.3793,-0.28937,0.92225,-0.31377,0.7537,,CD4,UC_vs_CD
PIK3CD,40.795,-0.13044,0.30773,-0.42389,0.67165,0.86799,CD4,UC_vs_CD
PIK3CD-AS1,0.2311,0.70967,1.7698,0.40098,0.68843,,CD4,UC_vs_CD
PIK3CD-AS2,1.7619,-0.32254,0.74296,-0.43413,0.6642,,CD4,UC_vs_CD
CLSTN1,26.276,-0.5298,0.27058,-1.958,0.050232,0.27343,CD4,UC_vs_CD
CTNNBIP1,4.5425,-0.41472,0.80709,-0.51384,0.60736,,CD4,UC_vs_CD
AL357140.1,0.08053,-0.26499,3.9971,-0.066296,0.94714,,CD4,UC_vs_CD
LZIC,34.446,0.40338,0.2119,1.9037,0.056953,0.28769,CD4,UC_vs_CD
NMNAT1,4.5999,-0.071999,0.47311,-0.15218,0.87904,,CD4,UC_vs_CD
UBE4B,19.682,0.27798,0.24468,1.1361,0.25592,0.57394,CD4,UC_vs_CD
KIF1B,9.0856,-0.5408,0.4508,-1.1997,0.23027,,CD4,UC_vs_CD
AL139424.3,0.48653,-1.5937,1.3319,-1.1966,0.23147,,CD4,UC_vs_CD
AL139424.2,0.015009,0.28486,4.0532,0.07028,0.94397,,CD4,UC_vs_CD
PGD,9.7291,-0.094896,0.35741,-0.26551,0.79062,,CD4,UC_vs_CD
CENPS-CORT,0.38326,1.4385,1.6552,0.86912,0.38478,,CD4,UC_vs_CD
CENPS,3.3832,0.3653,0.51715,0.70637,0.47996,,CD4,UC_vs_CD
CORT,0.22153,0.65062,3.0798,0.21126,0.83269,,CD4,UC_vs_CD
DFFA,22.268,0.21493,0.223,0.96381,0.33514,0.63905,CD4,UC_vs_CD
AL354956.1,0.171,-0.08553,3.0262,-0.028263,0.97745,,CD4,UC_vs_CD
PEX14,7.4233,-0.32188,0.4483,-0.718,0.47276,,CD4,UC_vs_CD
CASZ1,4.343,-1.1772,0.5241,-2.2462,0.024689,,CD4,UC_vs_CD
AL139423.1,0.082848,0.86911,3.9649,0.2192,0.82649,,CD4,UC_vs_CD
TARDBP,46.567,-0.31328,0.21987,-1.4249,0.1542,0.46057,CD4,UC_vs_CD
MASP2,0.1268,-0.020416,2.6291,-0.0077654,0.9938,,CD4,UC_vs_CD
AL109811.3,0.77846,-0.85519,1.1205,-0.76325,0.44531,,CD4,UC_vs_CD
SRM,15.831,0.21925,0.51659,0.42442,0.67126,0.86799,CD4,UC_vs_CD
EXOSC10,20.902,0.19971,0.21933,0.91051,0.36255,0.66114,CD4,UC_vs_CD
AL109811.1,0.93896,-0.35817,0.95372,-0.37555,0.70725,,CD4,UC_vs_CD
AL109811.2,0.28773,0.882,2.2609,0.39011,0.69646,,CD4,UC_vs_CD
MTOR,10.96,-0.26329,0.3643,-0.72271,0.46986,,CD4,UC_vs_CD
UBIAD1,12.892,-0.32126,0.30464,-1.0545,0.29164,,CD4,UC_vs_CD
DISP3,0.057918,-0.36538,4.0085,-0.091152,0.92737,,CD4,UC_vs_CD
AL031731.1,0.34528,0.76442,1.7277,0.44244,0.65817,,CD4,UC_vs_CD
FBXO2,3.0969,-0.84378,0.84569,-0.99773,0.31841,,CD4,UC_vs_CD
FBXO44,10.892,-0.17793,0.39979,-0.44505,0.65628,,CD4,UC_vs_CD
FBXO6,7.936,0.93366,0.4374,2.1346,0.032796,,CD4,UC_vs_CD
MAD2L2,21.663,-0.026386,0.3188,-0.082764,0.93404,0.97449,CD4,UC_vs_CD
DRAXIN,1.0316,-0.73297,1.1,-0.66636,0.50518,,CD4,UC_vs_CD
AGTRAP,21.252,0.56391,0.30799,1.831,0.067106,0.3107,CD4,UC_vs_CD
C1orf167,0.28137,0.56068,2.0363,0.27534,0.78305,,CD4,UC_vs_CD
MTHFR,9.9804,0.018578,0.32241,0.057622,0.95405,,CD4,UC_vs_CD
CLCN6,3.1439,-0.25492,0.57731,-0.44156,0.65881,,CD4,UC_vs_CD
NPPA-AS1,0.28894,0.3309,2.484,0.13321,0.89402,,CD4,UC_vs_CD
KIAA2013,15.795,-0.12347,0.29228,-0.42243,0.67271,0.86826,CD4,UC_vs_CD
PLOD1,1.6659,0.654,0.87666,0.74601,0.45566,,CD4,UC_vs_CD
MFN2,9.5324,-0.3528,0.31201,-1.1307,0.25817,,CD4,UC_vs_CD
MIIP,26.924,0.59226,0.36978,1.6017,0.10923,0.39405,CD4,UC_vs_CD
TNFRSF8,2.9838,0.97313,0.87935,1.1066,0.26845,,CD4,UC_vs_CD
TNFRSF1B,213.06,0.18848,0.24001,0.78527,0.4323,0.71793,CD4,UC_vs_CD
VPS13D,21.163,-0.5896,0.25566,-2.3062,0.021099,0.18661,CD4,UC_vs_CD
DHRS3,20.93,-0.27879,0.38309,-0.72773,0.46678,0.74381,CD4,UC_vs_CD
AC254633.1,0.045026,-0.2415,4.0145,-0.060156,0.95203,,CD4,UC_vs_CD
C1orf158,0.0433,0.85177,4.1096,0.20726,0.8358,,CD4,UC_vs_CD
HNRNPCL1,0.031277,1.3315,4.0324,0.33019,0.74125,,CD4,UC_vs_CD
HNRNPCL3,0.015009,0.28486,4.0532,0.07028,0.94397,,CD4,UC_vs_CD
PDPN,0.12975,0.52327,3.3116,0.15801,0.87445,,CD4,UC_vs_CD
PRDM2,118.97,-0.076297,0.27557,-0.27687,0.78188,0.92122,CD4,UC_vs_CD
KAZN,0.61921,-0.88163,1.4169,-0.62225,0.53378,,CD4,UC_vs_CD
TMEM51-AS1,0.046992,0.75943,4.116,0.18451,0.85361,,CD4,UC_vs_CD
TMEM51,0.062001,0.2824,4.0636,0.069496,0.9446,,CD4,UC_vs_CD
FHAD1,0.058976,-0.39325,4.0072,-0.098135,0.92182,,CD4,UC_vs_CD
AL031283.1,0.32748,-0.33494,2.0816,-0.16091,0.87217,,CD4,UC_vs_CD
EFHD2,64.249,-0.057214,0.30902,-0.18514,0.85312,0.94531,CD4,UC_vs_CD
CTRC,0.13121,-0.68901,3.2796,-0.21009,0.8336,,CD4,UC_vs_CD
CELA2A,0.043953,-0.1403,4.0052,-0.035029,0.97206,,CD4,UC_vs_CD
CASP9,6.625,0.44503,0.42362,1.0505,0.29347,,CD4,UC_vs_CD
DNAJC16,8.6518,-0.23302,0.3985,-0.58473,0.55873,,CD4,UC_vs_CD
AL121992.3,0.32583,0.50142,1.9266,0.26026,0.79466,,CD4,UC_vs_CD
AGMAT,4.719,0.25597,0.4301,0.59514,0.55175,,CD4,UC_vs_CD
AL121992.1,0.60021,0.59513,1.691,0.35194,0.72489,,CD4,UC_vs_CD
DDI2,15.285,-0.29023,0.31386,-0.92471,0.35512,,CD4,UC_vs_CD
PLEKHM2,11.831,-0.50985,0.3753,-1.3585,0.17431,,CD4,UC_vs_CD
AL450998.3,0.0433,0.85177,4.1096,0.20726,0.8358,,CD4,UC_vs_CD
SLC25A34,0.17288,0.76468,2.0264,0.37737,0.7059,,CD4,UC_vs_CD
FBLIM1,7.8877,0.094074,0.4122,0.22822,0.81947,,CD4,UC_vs_CD
UQCRHL,1.4092,-0.25772,1.0163,-0.25358,0.79982,,CD4,UC_vs_CD
AL450998.2,9.4887,-0.98519,0.3909,-2.5203,0.011725,,CD4,UC_vs_CD
SPEN,47.86,-0.2848,0.28789,-0.98926,0.32253,0.6305,CD4,UC_vs_CD
ZBTB17,10.855,-0.36804,0.44158,-0.83344,0.40459,,CD4,UC_vs_CD
FAM131C,0.0433,0.85177,4.1096,0.20726,0.8358,,CD4,UC_vs_CD
EPHA2,0.29354,0.24633,1.7025,0.14468,0.88496,,CD4,UC_vs_CD
ARHGEF19,5.8555,1.2017,0.42986,2.7955,0.0051813,,CD4,UC_vs_CD
CPLANE2,0.87717,-0.54498,1.0074,-0.54098,0.58852,,CD4,UC_vs_CD
FBXO42,16.526,-0.34025,0.25528,-1.3329,0.18258,0.49644,CD4,UC_vs_CD
SZRD1,56.088,0.094052,0.17892,0.52568,0.59911,0.82773,CD4,UC_vs_CD
SPATA21,0.61436,-1.8291,1.6119,-1.1348,0.25647,,CD4,UC_vs_CD
NECAP2,104.29,0.22173,0.15186,1.4601,0.14425,0.44768,CD4,UC_vs_CD
LINC01772,2.8452,0.42581,0.55852,0.76239,0.44583,,CD4,UC_vs_CD
AL137802.2,0.8826,-0.64197,1.129,-0.56863,0.56961,,CD4,UC_vs_CD
AL137802.1,0.068458,0.85847,4.1092,0.20891,0.83452,,CD4,UC_vs_CD
NBPF1,2.4641,-0.29449,0.68521,-0.42979,0.66735,,CD4,UC_vs_CD
CROCC,5.465,-0.20251,0.57097,-0.35468,0.72283,,CD4,UC_vs_CD
BX284668.5,3.3041,-0.37671,0.60662,-0.62099,0.5346,,CD4,UC_vs_CD
BX284668.6,3.0876,0.33216,0.70915,0.46838,0.63951,,CD4,UC_vs_CD
MFAP2,0.16798,0.28185,3.9706,0.070984,0.94341,,CD4,UC_vs_CD
ATP13A2,6.7171,-0.64104,0.50318,-1.274,0.20267,,CD4,UC_vs_CD
SDHB,49.983,0.22114,0.18031,1.2264,0.22004,0.53677,CD4,UC_vs_CD
PADI2,0.34878,0.39274,2.393,0.16412,0.86964,,CD4,UC_vs_CD
PADI4,0.51285,-0.345,1.2896,-0.26753,0.78906,,CD4,UC_vs_CD
RCC2,21.045,-0.28698,0.26827,-1.0698,0.28472,0.5996,CD4,UC_vs_CD
ARHGEF10L,0.41074,-1.3769,2.1286,-0.64685,0.51773,,CD4,UC_vs_CD
KLHDC7A,0.015009,0.28486,4.0532,0.07028,0.94397,,CD4,UC_vs_CD
ALDH4A1,0.21012,-0.51664,2.0637,-0.25035,0.80232,,CD4,UC_vs_CD
IFFO2,16.924,-0.57007,0.36753,-1.5511,0.12088,0.41547,CD4,UC_vs_CD
UBR4,38.062,-0.38321,0.19417,-1.9736,0.048428,0.26857,CD4,UC_vs_CD
AL035413.1,3.1679,0.0074457,0.64389,0.011564,0.99077,,CD4,UC_vs_CD
EMC1,10.231,-0.57625,0.30341,-1.8993,0.057527,,CD4,UC_vs_CD
MRTO4,24.048,0.42467,0.22394,1.8964,0.05791,0.28923,CD4,UC_vs_CD
AKR7A3,0.17268,-0.28899,2.6322,-0.10979,0.91257,,CD4,UC_vs_CD
AKR7A2,14.814,-0.29497,0.77243,-0.38188,0.70255,,CD4,UC_vs_CD
PQLC2,2.2333,0.16343,0.57509,0.28418,0.77627,,CD4,UC_vs_CD
CAPZB,257.49,0.27683,0.2913,0.95033,0.34195,0.64476,CD4,UC_vs_CD
MINOS1,173.68,0.44865,0.28487,1.5749,0.11528,0.40544,CD4,UC_vs_CD
NBL1,16.63,0.0065283,0.68652,0.0095093,0.99241,0.99733,CD4,UC_vs_CD
HTR6,0.051571,0.37342,4.0436,0.092349,0.92642,,CD4,UC_vs_CD
TMCO4,10.058,0.66276,0.3813,1.7381,0.082185,,CD4,UC_vs_CD
RNF186,0.28157,0.40081,3.4865,0.11496,0.90848,,CD4,UC_vs_CD
OTUD3,4.6541,-0.719,0.46048,-1.5614,0.11842,,CD4,UC_vs_CD
PLA2G2A,2.1098,-2.1752,0.90192,-2.4118,0.015874,,CD4,UC_vs_CD
Z98257.1,0.028944,0.37342,4.0436,0.092349,0.92642,,CD4,UC_vs_CD
PLA2G2C,0.36144,1.4565,1.6109,0.90418,0.3659,,CD4,UC_vs_CD
UBXN10-AS1,11.35,1.052,0.39884,2.6377,0.0083474,,CD4,UC_vs_CD
UBXN10,0.53197,1.231,1.223,1.0066,0.31414,,CD4,UC_vs_CD
VWA5B1,0.028959,0.2668,4.0515,0.065853,0.94749,,CD4,UC_vs_CD
AL020998.1,0.51168,-1.5174,1.8393,-0.82499,0.40937,,CD4,UC_vs_CD
CAMK2N1,5.0779,0.67976,0.44947,1.5124,0.13044,,CD4,UC_vs_CD
MUL1,9.5561,-0.59457,0.39051,-1.5226,0.12787,,CD4,UC_vs_CD
CDA,0.19553,1.7911,2.4212,0.73976,0.45945,,CD4,UC_vs_CD
PINK1,5.5744,0.070091,0.44722,0.15673,0.87546,,CD4,UC_vs_CD
PINK1-AS,1.3285,-1.7635,1.0768,-1.6378,0.10147,,CD4,UC_vs_CD
DDOST,88.651,0.11113,0.24366,0.4561,0.64832,0.85611,CD4,UC_vs_CD
HP1BP3,163.46,-0.31045,0.21286,-1.4584,0.14472,0.44864,CD4,UC_vs_CD
EIF4G3,26.675,-0.046598,0.24331,-0.19152,0.84812,0.943,CD4,UC_vs_CD
ECE1,21.238,0.17211,0.27507,0.62571,0.53151,0.78714,CD4,UC_vs_CD
AL031728.1,0.9634,0.98006,1.3088,0.74884,0.45395,,CD4,UC_vs_CD
NBPF3,1.7913,-0.25008,0.95435,-0.26204,0.79329,,CD4,UC_vs_CD
ALPL,0.15009,0.33201,3.9233,0.084626,0.93256,,CD4,UC_vs_CD
RAP1GAP,0.11689,-0.86859,3.9922,-0.21757,0.82776,,CD4,UC_vs_CD
USP48,42.481,0.091713,0.19265,0.47606,0.63403,0.84787,CD4,UC_vs_CD
LDLRAD2,0.015009,0.28486,4.0532,0.07028,0.94397,,CD4,UC_vs_CD
HSPG2,0.60203,0.29282,1.5783,0.18553,0.85282,,CD4,UC_vs_CD
LINC01635,0.22904,2.284,2.4289,0.94035,0.34704,,CD4,UC_vs_CD
CDC42,536.82,0.60713,0.28364,2.1405,0.032315,0.2237,CD4,UC_vs_CD
AL031281.2,0.21028,-0.33581,2.1344,-0.15733,0.87498,,CD4,UC_vs_CD
WNT4,0.057918,-0.36538,4.0085,-0.091152,0.92737,,CD4,UC_vs_CD
ZBTB40,15.546,0.043661,0.28136,0.15518,0.87668,,CD4,UC_vs_CD
