gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
NDC1,0.17421,-0.57391,3.4878,-0.16455,0.8693,0.99977,Endothelium,CD_vs_HC
YIPF1,1.0679,-0.80436,1.0727,-0.74983,0.45336,0.99977,Endothelium,CD_vs_HC
HSPB11,2.2136,1.472,1.1027,1.3348,0.18193,0.99977,Endothelium,CD_vs_HC
LRRC42,0.50596,0.45797,1.7571,0.26064,0.79437,0.99977,Endothelium,CD_vs_HC
TMEM59,18.224,-0.38496,0.38482,-1.0004,0.31714,0.99977,Endothelium,CD_vs_HC
TCEANC2,0.54951,1.3126,1.54,0.85235,0.39402,0.99977,Endothelium,CD_vs_HC
AL357673.2,0.0481,-0.44791,4.3115,-0.10389,0.91726,0.99977,Endothelium,CD_vs_HC
CYB5RL,0.77389,1.3588,1.6313,0.83292,0.40489,0.99977,Endothelium,CD_vs_HC
MRPL37,1.1546,1.1003,1.1748,0.93655,0.34899,0.99977,Endothelium,CD_vs_HC
SSBP3,3.1809,-0.4419,0.82936,-0.53282,0.59416,0.99977,Endothelium,CD_vs_HC
ACOT11,0.030399,-1.0372,4.4026,-0.23559,0.81375,0.99977,Endothelium,CD_vs_HC
MROH7,0.030399,-1.0372,4.4026,-0.23559,0.81375,0.99977,Endothelium,CD_vs_HC
TTC4,0.17924,-0.42437,2.3219,-0.18277,0.85498,0.99977,Endothelium,CD_vs_HC
PARS2,0.12133,-1.0428,4.405,-0.23674,0.81286,0.99977,Endothelium,CD_vs_HC
DHCR24,0.62005,-2.4295,1.7141,-1.4174,0.15637,0.99977,Endothelium,CD_vs_HC
USP24,1.0587,-1.5512,1.2994,-1.1938,0.23257,0.99977,Endothelium,CD_vs_HC
AC119674.1,0.45594,-1.2133,2.4284,-0.49962,0.61734,0.99977,Endothelium,CD_vs_HC
AC119674.2,0.57374,-0.044113,1.4737,-0.029933,0.97612,0.99977,Endothelium,CD_vs_HC
PLPP3,15.851,-0.60824,0.62666,-0.9706,0.33175,0.99977,Endothelium,CD_vs_HC
PRKAA2,0.12194,0.03632,3.7865,0.009592,0.99235,0.99977,Endothelium,CD_vs_HC
FYB2,0.030399,-1.0372,4.4026,-0.23559,0.81375,0.99977,Endothelium,CD_vs_HC
OMA1,0.51159,-1.4003,1.4873,-0.94154,0.34643,0.99977,Endothelium,CD_vs_HC
TACSTD2,1.0936,0.10559,1.2314,0.085748,0.93167,0.99977,Endothelium,CD_vs_HC
MYSM1,1.497,0.27708,1.3044,0.21242,0.83178,0.99977,Endothelium,CD_vs_HC
AL136985.3,0.096222,-0.10864,3.2421,-0.033508,0.97327,0.99977,Endothelium,CD_vs_HC
JUN,63.312,0.77239,0.77847,0.99218,0.32111,0.99977,Endothelium,CD_vs_HC
AL136985.2,0.034342,-0.99187,4.3912,-0.22588,0.8213,0.99977,Endothelium,CD_vs_HC
AC105277.1,0.087901,-1.7487,4.2688,-0.40964,0.68207,0.99977,Endothelium,CD_vs_HC
FGGY,0.29526,0.15907,2.0624,0.077127,0.93852,0.99977,Endothelium,CD_vs_HC
AC099792.1,0.18116,-0.96579,3.8691,-0.24961,0.80289,0.99977,Endothelium,CD_vs_HC
NFIA,6.5058,1.0908,0.74644,1.4614,0.14391,0.99977,Endothelium,CD_vs_HC
NFIA-AS2,0.1924,0.80943,4.2111,0.19221,0.84757,0.99977,Endothelium,CD_vs_HC
TM2D1,3.3646,0.7025,0.89076,0.78866,0.43031,0.99977,Endothelium,CD_vs_HC
AC099791.2,0.136,-1.1811,3.2084,-0.36812,0.71279,0.99977,Endothelium,CD_vs_HC
PATJ,0.46588,-0.10441,1.8632,-0.056039,0.95531,0.99977,Endothelium,CD_vs_HC
L1TD1,0.030399,-1.0372,4.4026,-0.23559,0.81375,0.99977,Endothelium,CD_vs_HC
USP1,1.1158,0.13674,1.2903,0.10597,0.9156,0.99977,Endothelium,CD_vs_HC
DOCK7,0.41494,-0.60921,1.7883,-0.34067,0.73335,0.99977,Endothelium,CD_vs_HC
ATG4C,0.81846,-0.66957,1.3144,-0.50941,0.61047,0.99977,Endothelium,CD_vs_HC
ALG6,0.61771,-0.41986,1.4565,-0.28827,0.77314,0.99977,Endothelium,CD_vs_HC
ITGB3BP,1.9061,0.17775,0.85034,0.20903,0.83443,0.99977,Endothelium,CD_vs_HC
EFCAB7,0.65566,-0.093245,1.8341,-0.05084,0.95945,0.99977,Endothelium,CD_vs_HC
