gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
AL445673.1,0.038058,-0.41843,3.8991,-0.10731,0.91454,,PC IgG,UC_vs_CD
FMO1,0.053795,-1.7532,3.8923,-0.45041,0.65241,,PC IgG,UC_vs_CD
FMO4,0.1887,0.63794,1.8997,0.33581,0.73701,,PC IgG,UC_vs_CD
PRRC2C,74.898,-0.07115,0.24204,-0.29396,0.76879,0.90945,PC IgG,UC_vs_CD
VAMP4,7.4516,0.21567,0.31648,0.68147,0.49558,0.77186,PC IgG,UC_vs_CD
METTL13,3.6586,0.029291,0.5446,0.053784,0.95711,,PC IgG,UC_vs_CD
DNM3,0.11088,0.61033,2.6657,0.22896,0.8189,,PC IgG,UC_vs_CD
DNM3OS,0.34196,-0.30558,1.7475,-0.17486,0.86119,,PC IgG,UC_vs_CD
PIGC,5.9336,0.075224,0.35834,0.20992,0.83373,0.93738,PC IgG,UC_vs_CD
SUCO,20.203,-0.9292,0.31711,-2.9302,0.0033873,0.087804,PC IgG,UC_vs_CD
FASLG,0.075896,-1.5091,4.0152,-0.37584,0.70704,,PC IgG,UC_vs_CD
TNFSF4,0.0273,-0.72482,3.9099,-0.18538,0.85293,,PC IgG,UC_vs_CD
AL645568.1,1.4367,0.073364,0.84814,0.086501,0.93107,,PC IgG,UC_vs_CD
PRDX6,62.195,0.14766,0.16149,0.9144,0.36051,0.68301,PC IgG,UC_vs_CD
ANKRD45,0.027237,-1.9149,3.9516,-0.48459,0.62796,,PC IgG,UC_vs_CD
KLHL20,4.966,-0.26108,0.44569,-0.5858,0.55801,,PC IgG,UC_vs_CD
CENPL,1.1925,-0.57044,0.73326,-0.77795,0.4366,,PC IgG,UC_vs_CD
DARS2,1.7885,-0.13342,0.69993,-0.19062,0.84882,,PC IgG,UC_vs_CD
GAS5-AS1,0.047431,-1.68,3.8968,-0.43113,0.66638,,PC IgG,UC_vs_CD
ZBTB37,0.93102,-0.08837,0.96748,-0.09134,0.92722,,PC IgG,UC_vs_CD
RC3H1,6.6678,-0.18207,0.37074,-0.49111,0.62335,0.84116,PC IgG,UC_vs_CD
AL121983.1,0.33478,-1.1105,3.621,-0.30669,0.75908,,PC IgG,UC_vs_CD
AL121983.2,0.078851,-1.023,3.6901,-0.27722,0.78161,,PC IgG,UC_vs_CD
RABGAP1L,20.757,-0.0063556,0.27397,-0.023198,0.98149,0.99476,PC IgG,UC_vs_CD
GPR52,0.073848,-1.2275,3.7328,-0.32884,0.74228,,PC IgG,UC_vs_CD
Z99127.1,0.020149,-1.0701,3.9447,-0.27127,0.78618,,PC IgG,UC_vs_CD
CACYBP,24.599,-0.053792,0.2398,-0.22432,0.82251,0.93126,PC IgG,UC_vs_CD
MRPS14,26.424,0.44486,0.19424,2.2903,0.022004,0.20837,PC IgG,UC_vs_CD
TNN,0.31506,-0.34171,1.9107,-0.17883,0.85807,,PC IgG,UC_vs_CD
KIAA0040,20.104,-0.13026,0.32798,-0.39716,0.69125,0.87219,PC IgG,UC_vs_CD
COP1,2.3798,-0.2216,0.68536,-0.32334,0.74644,,PC IgG,UC_vs_CD
AL590723.1,0.36079,-0.36031,2.7818,-0.12952,0.89694,,PC IgG,UC_vs_CD
AL359265.3,0.14889,-1.1275,3.1295,-0.36029,0.71863,,PC IgG,UC_vs_CD
PAPPA2,0.23058,-1.221,3.9637,-0.30805,0.75804,,PC IgG,UC_vs_CD
RASAL2,0.17139,-1.3736,1.9052,-0.72102,0.4709,,PC IgG,UC_vs_CD
TEX35,0.013002,-1.0701,3.9447,-0.27127,0.78618,,PC IgG,UC_vs_CD
C1orf220,0.75222,0.070304,0.99087,0.070952,0.94344,,PC IgG,UC_vs_CD
AL137796.1,0.83406,0.86013,0.92892,0.92595,0.35447,,PC IgG,UC_vs_CD
AL449106.1,0.4081,-0.46821,1.6328,-0.28675,0.7743,,PC IgG,UC_vs_CD
RALGPS2,60.581,0.068408,0.25203,0.27143,0.78606,0.91282,PC IgG,UC_vs_CD
ANGPTL1,0.64789,0.42142,0.94567,0.44563,0.65586,,PC IgG,UC_vs_CD
FAM20B,1.4485,-0.32401,0.65591,-0.49398,0.62132,,PC IgG,UC_vs_CD
TOR3A,46.715,-0.18374,0.46788,-0.39272,0.69453,0.87438,PC IgG,UC_vs_CD
ABL2,4.8617,-0.76846,0.39503,-1.9453,0.05174,,PC IgG,UC_vs_CD
SOAT1,5.1786,-0.53781,0.3727,-1.443,0.14901,,PC IgG,UC_vs_CD
AXDND1,0.019842,-0.72482,3.9099,-0.18538,0.85293,,PC IgG,UC_vs_CD
TOR1AIP2,20.478,-0.50471,0.3201,-1.5767,0.11486,0.42582,PC IgG,UC_vs_CD
AL353708.3,1.1421,-0.14952,0.93283,-0.16029,0.87265,,PC IgG,UC_vs_CD
TOR1AIP1,9.8943,-0.48946,0.33292,-1.4702,0.14151,0.46311,PC IgG,UC_vs_CD
AL353708.1,0.1776,-1.4476,2.3633,-0.61253,0.54018,,PC IgG,UC_vs_CD
CEP350,26.279,-0.3236,0.23274,-1.3904,0.16442,0.49458,PC IgG,UC_vs_CD
QSOX1,1.6936,0.63676,0.70339,0.90526,0.36533,,PC IgG,UC_vs_CD
LHX4,0.35354,-1.4653,1.562,-0.93811,0.34819,,PC IgG,UC_vs_CD
ACBD6,12.087,0.0031272,0.44714,0.0069939,0.99442,0.99793,PC IgG,UC_vs_CD
XPR1,3.5493,-0.53281,0.51399,-1.0366,0.29991,,PC IgG,UC_vs_CD
KIAA1614,0.020149,-1.0701,3.9447,-0.27127,0.78618,,PC IgG,UC_vs_CD
STX6,1.547,-0.74051,0.88634,-0.83547,0.40345,,PC IgG,UC_vs_CD
MR1,5.8454,0.42255,0.37339,1.1317,0.25777,0.6039,PC IgG,UC_vs_CD
IER5,5.2817,0.16771,0.45449,0.36902,0.71212,,PC IgG,UC_vs_CD
GLUL,3.6012,-1.6173,0.76007,-2.1278,0.033352,,PC IgG,UC_vs_CD
RNASEL,0.8738,0.59265,0.84317,0.70289,0.48213,,PC IgG,UC_vs_CD
RGS16,8.5244,-0.080216,0.66778,-0.12012,0.90439,0.96311,PC IgG,UC_vs_CD
NPL,1.6014,-0.1748,0.82265,-0.21249,0.83173,,PC IgG,UC_vs_CD
DHX9,13.82,-0.050111,0.29573,-0.16945,0.86544,0.94956,PC IgG,UC_vs_CD
LAMC1,5.774,0.55666,0.48627,1.1448,0.25231,0.59657,PC IgG,UC_vs_CD
LAMC2,0.0537,-1.6658,3.8853,-0.42875,0.66811,,PC IgG,UC_vs_CD
SMG7,7.6144,0.23732,0.41392,0.57334,0.56642,0.8132,PC IgG,UC_vs_CD
NCF2,1.7983,0.015725,0.5625,0.027956,0.9777,,PC IgG,UC_vs_CD
ARPC5,49.676,0.54288,0.27148,1.9997,0.045533,0.28589,PC IgG,UC_vs_CD
RGL1,0.71956,-1.6151,2.3701,-0.68142,0.4956,,PC IgG,UC_vs_CD
COLGALT2,0.51511,-0.96321,3.717,-0.25914,0.79553,,PC IgG,UC_vs_CD
TSEN15,11.52,-0.46451,0.34636,-1.3411,0.17987,0.51178,PC IgG,UC_vs_CD
C1orf21,0.3416,-0.73455,2.1309,-0.34472,0.7303,,PC IgG,UC_vs_CD
EDEM3,19.155,-0.39579,0.28591,-1.3843,0.16626,0.49666,PC IgG,UC_vs_CD
FAM129A,15.108,-0.39679,0.41925,-0.94645,0.34392,0.67264,PC IgG,UC_vs_CD
RNF2,4.4438,0.026082,0.40914,0.063748,0.94917,,PC IgG,UC_vs_CD
TRMT1L,3.5203,-0.33002,0.55401,-0.5957,0.55138,,PC IgG,UC_vs_CD
SWT1,3.9955,0.2256,0.40773,0.55331,0.58005,,PC IgG,UC_vs_CD
IVNS1ABP,11.262,-0.16252,0.25938,-0.62656,0.53095,0.79199,PC IgG,UC_vs_CD
AL078644.2,0.21892,-1.1168,1.6587,-0.67333,0.50074,,PC IgG,UC_vs_CD
AL133553.1,0.078649,-0.8142,2.6531,-0.30689,0.75893,,PC IgG,UC_vs_CD
PRG4,0.040793,-2.1985,3.9637,-0.55466,0.57913,,PC IgG,UC_vs_CD
TPR,35.116,-0.2842,0.21969,-1.2936,0.1958,0.5325,PC IgG,UC_vs_CD
ODR4,16.517,-0.058468,0.22171,-0.26371,0.79201,0.91479,PC IgG,UC_vs_CD
OCLM,0.74035,-0.46648,1.2393,-0.3764,0.70662,,PC IgG,UC_vs_CD
AL596220.1,0.033151,-0.62731,3.8967,-0.16099,0.8721,,PC IgG,UC_vs_CD
PTGS2,0.38246,-0.86184,3.1448,-0.27405,0.78404,,PC IgG,UC_vs_CD
PLA2G4A,0.013002,-1.0701,3.9447,-0.27127,0.78618,,PC IgG,UC_vs_CD
ERVMER61-1,0.013002,-1.0701,3.9447,-0.27127,0.78618,,PC IgG,UC_vs_CD
RGS18,0.061728,-1.3027,3.8433,-0.33896,0.73464,,PC IgG,UC_vs_CD
AL390957.1,0.40649,-0.80694,1.1078,-0.72839,0.46637,,PC IgG,UC_vs_CD
AL136987.1,5.9001,1.2398,0.72743,1.7044,0.088302,0.37571,PC IgG,UC_vs_CD
RGS1,402.21,0.32551,0.33802,0.96299,0.33555,0.66727,PC IgG,UC_vs_CD
RGS13,2.9103,0.54207,0.64928,0.83488,0.40379,,PC IgG,UC_vs_CD
AL136454.1,0.31781,-1.0102,2.0608,-0.49018,0.62401,,PC IgG,UC_vs_CD
RGS2,109.15,-0.49991,0.35028,-1.4272,0.15352,0.47558,PC IgG,UC_vs_CD
UCHL5,22.092,0.14508,0.23982,0.60493,0.54522,0.80179,PC IgG,UC_vs_CD
TROVE2,22.987,0.014586,0.21307,0.068457,0.94542,0.98118,PC IgG,UC_vs_CD
GLRX2,11.663,-1.1301,0.60895,-1.8558,0.063478,0.32579,PC IgG,UC_vs_CD
CDC73,10.512,-0.39571,0.24216,-1.6341,0.10223,0.40221,PC IgG,UC_vs_CD
B3GALT2,0.027237,-1.9149,3.9516,-0.48459,0.62796,,PC IgG,UC_vs_CD
CFH,0.48086,-1.63,2.8832,-0.56535,0.57183,,PC IgG,UC_vs_CD
ASPM,3.9556,-1.4201,0.92993,-1.5271,0.12673,,PC IgG,UC_vs_CD
ZBTB41,2.5681,0.56378,0.57662,0.97772,0.32821,,PC IgG,UC_vs_CD
DENND1B,16.663,-0.090247,0.30452,-0.29636,0.76696,0.90862,PC IgG,UC_vs_CD
AL365258.1,0.040793,-2.1985,3.9637,-0.55466,0.57913,,PC IgG,UC_vs_CD
C1orf53,3.3377,-0.22365,0.58183,-0.38439,0.70069,,PC IgG,UC_vs_CD
NEK7,4.4645,-0.56728,0.41443,-1.3688,0.17106,,PC IgG,UC_vs_CD
PTPRC,45.492,-0.062483,0.34194,-0.18273,0.85501,0.94544,PC IgG,UC_vs_CD
AL157402.2,0.053354,-0.85175,3.9354,-0.21644,0.82865,,PC IgG,UC_vs_CD
MIR181A1HG,5.8444,0.18286,0.3455,0.52927,0.59662,0.82819,PC IgG,UC_vs_CD
LINC00862,0.35317,-0.41588,1.2731,-0.32665,0.74393,,PC IgG,UC_vs_CD
AC104461.1,0.51646,1.1708,1.5067,0.77705,0.43713,,PC IgG,UC_vs_CD
ZNF281,8.4772,-0.1803,0.35158,-0.51283,0.60807,0.83293,PC IgG,UC_vs_CD
AL359834.1,0.24389,-1.24,3.9637,-0.31283,0.75441,,PC IgG,UC_vs_CD
KIF14,0.52562,-1.9613,2.0586,-0.95274,0.34072,,PC IgG,UC_vs_CD
DDX59,4.5468,0.1282,0.41552,0.30852,0.75768,,PC IgG,UC_vs_CD
AL445483.1,0.066983,0.22709,3.7694,0.060244,0.95196,,PC IgG,UC_vs_CD
CAMSAP2,1.0535,-0.46545,1.3273,-0.35068,0.72583,,PC IgG,UC_vs_CD
GPR25,0.04686,-2.0244,3.9346,-0.51451,0.6069,,PC IgG,UC_vs_CD
INAVA,0.76926,-0.17693,0.85301,-0.20742,0.83568,,PC IgG,UC_vs_CD
KIF21B,0.98928,-0.64044,0.81202,-0.7887,0.43029,,PC IgG,UC_vs_CD
AL358473.1,0.03738,-0.36558,3.882,-0.094174,0.92497,,PC IgG,UC_vs_CD
TMEM9,14.486,0.50705,0.28176,1.7996,0.071926,0.34776,PC IgG,UC_vs_CD
PHLDA3,0.40663,-1.4392,1.6076,-0.89524,0.37066,,PC IgG,UC_vs_CD
CSRP1,19.823,0.43308,0.26565,1.6303,0.10304,0.40335,PC IgG,UC_vs_CD
AC096677.1,0.34421,-0.17814,1.1592,-0.15367,0.87787,,PC IgG,UC_vs_CD
NAV1,1.8012,-0.52938,0.60082,-0.8811,0.37826,,PC IgG,UC_vs_CD
IPO9-AS1,0.35438,-1.0828,2.2214,-0.48746,0.62593,,PC IgG,UC_vs_CD
IPO9,6.2808,-0.63708,0.5263,-1.2105,0.2261,0.56826,PC IgG,UC_vs_CD
SHISA4,0.080907,-0.37496,2.581,-0.14528,0.88449,,PC IgG,UC_vs_CD
AL513217.1,0.04686,-2.0244,3.9346,-0.51451,0.6069,,PC IgG,UC_vs_CD
TIMM17A,40.092,0.33941,0.19235,1.7646,0.07763,0.35473,PC IgG,UC_vs_CD
RNPEP,4.0328,0.43392,0.64919,0.6684,0.50388,,PC IgG,UC_vs_CD
AC099676.1,0.067273,-1.0254,3.8137,-0.26887,0.78803,,PC IgG,UC_vs_CD
ELF3-AS1,0.13362,-0.31704,2.5142,-0.1261,0.89966,,PC IgG,UC_vs_CD
ELF3,3.6343,-1.7327,0.66243,-2.6156,0.0089073,,PC IgG,UC_vs_CD
ARL8A,5.3789,-0.31047,0.45773,-0.67829,0.49759,,PC IgG,UC_vs_CD
PTPN7,34.789,-0.0085837,0.28004,-0.030652,0.97555,0.99226,PC IgG,UC_vs_CD
UBE2T,2.9337,1.0368,0.71428,1.4515,0.14664,,PC IgG,UC_vs_CD
PPP1R12B,3.9444,-0.12662,0.42651,-0.29688,0.76656,,PC IgG,UC_vs_CD
KDM5B,5.1458,-0.66533,0.49418,-1.3463,0.17819,,PC IgG,UC_vs_CD
AC098934.4,0.013002,-1.0701,3.9447,-0.27127,0.78618,,PC IgG,UC_vs_CD
PCAT6,3.6122,0.3194,0.43597,0.73261,0.4638,,PC IgG,UC_vs_CD
RABIF,8.7194,0.23891,0.34034,0.70196,0.4827,0.76484,PC IgG,UC_vs_CD
KLHL12,1.3678,0.11421,0.72145,0.15831,0.87421,,PC IgG,UC_vs_CD
ADIPOR1,23.355,-0.31244,0.33278,-0.93887,0.3478,0.67437,PC IgG,UC_vs_CD
CYB5R1,11.543,0.31605,0.36395,0.86837,0.38519,0.70165,PC IgG,UC_vs_CD
TMEM183A,12.199,-0.15091,0.4179,-0.36112,0.71801,0.88576,PC IgG,UC_vs_CD
CHI3L1,0.080714,-0.11698,3.8812,-0.03014,0.97596,,PC IgG,UC_vs_CD
CHIT1,1.1099,1.0552,1.2105,0.87172,0.38336,,PC IgG,UC_vs_CD
LINC01353,11.779,2.1265,0.67887,3.1324,,,PC IgG,UC_vs_CD
LINC01136,1.7751,-0.38939,0.65737,-0.59235,0.55362,,PC IgG,UC_vs_CD
BTG2,869.01,1.1061,0.41075,2.6929,0.0070831,0.12646,PC IgG,UC_vs_CD
PRELP,0.040793,-2.1985,3.9637,-0.55466,0.57913,,PC IgG,UC_vs_CD
ATP2B4,6.294,0.098259,0.39462,0.249,0.80336,0.92166,PC IgG,UC_vs_CD
LAX1,52.946,-0.089287,0.3157,-0.28282,0.77732,0.91079,PC IgG,UC_vs_CD
ZC3H11A,1.0748,0.48647,0.77938,0.62418,0.53251,,PC IgG,UC_vs_CD
ZBED6,0.58704,0.33,1.5077,0.21888,0.82674,,PC IgG,UC_vs_CD
SNRPE,44.525,0.42333,0.27539,1.5372,0.12424,0.43869,PC IgG,UC_vs_CD
SOX13,0.11032,-2.1688,3.9566,-0.54813,0.5836,,PC IgG,UC_vs_CD
PLEKHA6,0.068858,-2.6237,3.9352,-0.66673,0.50494,,PC IgG,UC_vs_CD
AL606489.1,0.013002,-1.0701,3.9447,-0.27127,0.78618,,PC IgG,UC_vs_CD
PPP1R15B,31.284,-1.0707,0.25104,-4.2652,1.9974e-05,0.0044942,PC IgG,UC_vs_CD
PIK3C2B,2.8403,-0.53572,0.41645,-1.2864,0.1983,,PC IgG,UC_vs_CD
MDM4,49.958,0.28161,0.33393,0.84331,0.39906,0.71355,PC IgG,UC_vs_CD
AL512306.3,0.22591,-2.029,1.7817,-1.1388,0.25479,,PC IgG,UC_vs_CD
LRRN2,0.25653,-1.6638,1.4395,-1.1558,0.24776,,PC IgG,UC_vs_CD
AL512306.2,0.40217,-2.4568,3.033,-0.81003,0.41793,,PC IgG,UC_vs_CD
NFASC,0.27882,-2.6207,3.9266,-0.66742,0.5045,,PC IgG,UC_vs_CD
CNTN2,0.067891,-1.2374,3.782,-0.32718,0.74353,,PC IgG,UC_vs_CD
TMEM81,0.2022,0.066268,1.9154,0.034598,0.9724,,PC IgG,UC_vs_CD
RBBP5,6.6867,0.016307,0.3619,0.04506,0.96406,0.988,PC IgG,UC_vs_CD
DSTYK,5.0302,-0.26809,0.55916,-0.47945,0.63162,,PC IgG,UC_vs_CD
TMCC2,1.0517,1.3945,0.97501,1.4303,0.15264,,PC IgG,UC_vs_CD
NUAK2,5.0687,0.55011,0.5158,1.0665,0.28619,,PC IgG,UC_vs_CD
LEMD1,0.0068398,-1.1347,3.9654,-0.28616,0.77476,,PC IgG,UC_vs_CD
AC098936.1,0.034429,-2.1985,3.9637,-0.55466,0.57913,,PC IgG,UC_vs_CD
CDK18,0.29315,0.25771,2.4725,0.10423,0.91698,,PC IgG,UC_vs_CD
MFSD4A,0.36214,-0.43452,3.7233,-0.1167,0.9071,,PC IgG,UC_vs_CD
ELK4,4.8516,-0.53697,0.46478,-1.1553,0.24795,,PC IgG,UC_vs_CD
SLC45A3,0.075896,-1.5091,4.0152,-0.37584,0.70704,,PC IgG,UC_vs_CD
NUCKS1,45.635,0.27677,0.26333,1.051,0.29324,0.6349,PC IgG,UC_vs_CD
RAB29,7.5516,-0.37462,0.33324,-1.1242,0.26095,0.60797,PC IgG,UC_vs_CD
SLC41A1,3.1749,0.56584,0.64527,0.87692,0.38053,,PC IgG,UC_vs_CD
PM20D1,0.29563,-1.8828,1.9383,-0.97137,0.33136,,PC IgG,UC_vs_CD
RHEX,6.9598,-1.3008,0.41535,-3.1318,0.0017374,0.063081,PC IgG,UC_vs_CD
FAM72A,0.63553,1.6714,1.3689,1.221,0.2221,,PC IgG,UC_vs_CD
SRGAP2,2.918,0.063715,0.48636,0.131,0.89577,,PC IgG,UC_vs_CD
IKBKE,1.8003,-0.44048,0.60813,-0.72431,0.46888,,PC IgG,UC_vs_CD
AC244034.2,0.02046,-1.0701,3.9447,-0.27127,0.78618,,PC IgG,UC_vs_CD
RASSF5,10.742,-0.38595,0.38108,-1.0128,0.31117,0.64792,PC IgG,UC_vs_CD
EIF2D,8.7403,-0.0091343,0.30563,-0.029887,0.97616,0.99226,PC IgG,UC_vs_CD
AL591846.2,1.5617,0.60246,0.79707,0.75584,0.44975,,PC IgG,UC_vs_CD
DYRK3,0.35064,-0.38224,1.377,-0.27758,0.78134,,PC IgG,UC_vs_CD
MAPKAPK2,31.737,0.025548,0.17843,0.14319,0.88614,0.95526,PC IgG,UC_vs_CD
IL10,0.03738,-0.36558,3.882,-0.094174,0.92497,,PC IgG,UC_vs_CD
IL24,0.14205,-1.3477,3.8509,-0.34998,0.72635,,PC IgG,UC_vs_CD
FCMR,2.9923,-1.118,1.0994,-1.017,0.30917,,PC IgG,UC_vs_CD
PIGR,8.6404,-3.287,0.69521,-4.728,2.2675e-06,0.00098114,PC IgG,UC_vs_CD
C1orf116,0.034429,-2.1985,3.9637,-0.55466,0.57913,,PC IgG,UC_vs_CD
PFKFB2,0.49752,-1.7927,1.2092,-1.4826,0.13818,,PC IgG,UC_vs_CD
YOD1,1.8843,0.44965,0.67136,0.66977,0.503,,PC IgG,UC_vs_CD
C4BPB,0.034429,-2.1985,3.9637,-0.55466,0.57913,,PC IgG,UC_vs_CD
CD55,71.99,-0.87732,0.35758,-2.4535,0.014147,0.17004,PC IgG,UC_vs_CD
CR2,1.5382,-0.95393,0.62846,-1.5179,0.12904,,PC IgG,UC_vs_CD
CR1,0.013002,-1.0701,3.9447,-0.27127,0.78618,,PC IgG,UC_vs_CD
CR1L,0.053354,-0.85175,3.9354,-0.21644,0.82865,,PC IgG,UC_vs_CD
CD46,36.335,0.26563,0.24135,1.1006,0.27108,0.61558,PC IgG,UC_vs_CD
MIR29B2CHG,67.024,-1.1596,0.30761,-3.7696,0.00016354,0.019731,PC IgG,UC_vs_CD
CD34,0.05784,0.04688,3.8483,0.012182,0.99028,,PC IgG,UC_vs_CD
PLXNA2,0.15063,-0.9012,1.9602,-0.45975,0.6457,,PC IgG,UC_vs_CD
AC099793.1,0.053795,-1.7532,3.8923,-0.45041,0.65241,,PC IgG,UC_vs_CD
LAMB3,0.14466,-1.2259,3.3459,-0.3664,0.71407,,PC IgG,UC_vs_CD
AL031316.1,1.1495,-0.65625,1.2896,-0.50886,0.61085,,PC IgG,UC_vs_CD
G0S2,16.891,2.4239,0.78004,3.1074,0.0018876,0.064348,PC IgG,UC_vs_CD
HSD11B1,0.024378,-0.85175,3.9354,-0.21644,0.82865,,PC IgG,UC_vs_CD
TRAF3IP3,17.855,-0.16203,0.43951,-0.36866,0.71238,0.88302,PC IgG,UC_vs_CD
C1orf74,0.5762,-0.3397,0.87347,-0.38891,0.69734,,PC IgG,UC_vs_CD
IRF6,0.16962,-2.3571,3.8834,-0.60697,0.54387,,PC IgG,UC_vs_CD
UTP25,2.3107,-0.12967,0.66408,-0.19526,0.84519,,PC IgG,UC_vs_CD
SERTAD4-AS1,0.13143,-0.58689,2.3973,-0.24481,0.8066,,PC IgG,UC_vs_CD
HHAT,1.2819,-2.4437,0.83087,-2.9411,0.0032701,,PC IgG,UC_vs_CD
RCOR3,5.6568,-0.35575,0.36911,-0.96379,0.33515,0.66727,PC IgG,UC_vs_CD
TRAF5,0.83277,-0.29754,0.91928,-0.32366,0.74619,,PC IgG,UC_vs_CD
LINC00467,11.621,0.83976,0.27665,3.0355,0.0024017,0.073558,PC IgG,UC_vs_CD
SLC30A1,2.2677,-1.0868,0.5023,-2.1636,0.030495,,PC IgG,UC_vs_CD
NEK2,0.45086,-1.4723,2.5545,-0.57635,0.56438,,PC IgG,UC_vs_CD
LPGAT1,0.84861,0.94101,1.3691,0.68731,0.49189,,PC IgG,UC_vs_CD
INTS7,3.6156,-0.071021,0.42162,-0.16845,0.86623,,PC IgG,UC_vs_CD
DTL,0.82133,0.21032,1.1402,0.18446,0.85365,,PC IgG,UC_vs_CD
AL451060.1,0.04092,-0.52417,3.8877,-0.13483,0.89275,,PC IgG,UC_vs_CD
PPP2R5A,3.1239,-0.46856,0.51309,-0.91321,0.36113,,PC IgG,UC_vs_CD
AL360091.3,0.23724,0.4763,2.4557,0.19396,0.84621,,PC IgG,UC_vs_CD
TMEM206,3.2037,0.46728,0.4757,0.9823,0.32595,,PC IgG,UC_vs_CD
NENF,23.866,1.2621,0.86402,1.4608,0.14408,0.46588,PC IgG,UC_vs_CD
AC092803.2,0.64014,-0.61576,1.3815,-0.44573,0.65579,,PC IgG,UC_vs_CD
ATF3,46.718,-0.28809,0.64147,-0.44912,0.65335,0.85746,PC IgG,UC_vs_CD
FAM71A,0.18295,-0.18425,3.2518,-0.056661,0.95481,,PC IgG,UC_vs_CD
AL590648.3,0.0068398,-1.1347,3.9654,-0.28616,0.77476,,PC IgG,UC_vs_CD
BATF3,0.13572,-0.11827,3.3926,-0.03486,0.97219,,PC IgG,UC_vs_CD
NSL1,8.3978,0.70757,0.32927,2.1489,0.031644,0.2425,PC IgG,UC_vs_CD
TATDN3,5.8948,0.17954,0.3075,0.58385,0.55932,0.81045,PC IgG,UC_vs_CD
SPATA45,0.04092,-0.52417,3.8877,-0.13483,0.89275,,PC IgG,UC_vs_CD
FLVCR1-DT,1.7493,0.76343,0.73278,1.0418,0.29749,,PC IgG,UC_vs_CD
FLVCR1,1.2078,0.48247,0.71412,0.67562,0.49928,,PC IgG,UC_vs_CD
VASH2,0.25013,-1.3443,1.5542,-0.86497,0.38706,,PC IgG,UC_vs_CD
ANGEL2,4.2298,-0.60689,0.43888,-1.3828,0.16672,,PC IgG,UC_vs_CD
RPS6KC1,1.9953,-0.7936,0.59472,-1.3344,0.18207,,PC IgG,UC_vs_CD
PROX1,0.013002,-1.0701,3.9447,-0.27127,0.78618,,PC IgG,UC_vs_CD
SMYD2,4.464,-0.73121,0.46,-1.5896,0.11193,,PC IgG,UC_vs_CD
PTPN14,0.34639,-0.90606,1.3832,-0.65504,0.51244,,PC IgG,UC_vs_CD
CENPF,3.6388,-0.85133,0.91658,-0.92881,0.35299,,PC IgG,UC_vs_CD
KCTD3,0.7048,0.34495,0.98473,0.35029,0.72612,,PC IgG,UC_vs_CD
ESRRG,0.040239,-1.4463,3.8764,-0.37311,0.70907,,PC IgG,UC_vs_CD
GPATCH2,15.085,0.25653,0.24397,1.0515,0.29303,0.63469,PC IgG,UC_vs_CD
SPATA17,0.019842,-0.72482,3.9099,-0.18538,0.85293,,PC IgG,UC_vs_CD
RRP15,7.6158,1.0095,0.47864,2.1092,0.034931,0.24977,PC IgG,UC_vs_CD
TGFB2,0.22374,-1.7034,4.0327,-0.42239,0.67274,,PC IgG,UC_vs_CD
LYPLAL1-DT,0.0068398,-1.1347,3.9654,-0.28616,0.77476,,PC IgG,UC_vs_CD
LYPLAL1,6.601,0.63573,0.48243,1.3178,0.18758,0.52168,PC IgG,UC_vs_CD
AC096642.1,0.044527,-0.36558,3.882,-0.094174,0.92497,,PC IgG,UC_vs_CD
ZC3H11B,0.17613,-1.3954,1.9379,-0.72006,0.47149,,PC IgG,UC_vs_CD
SLC30A10,0.04686,-2.0244,3.9346,-0.51451,0.6069,,PC IgG,UC_vs_CD
EPRS,67.684,0.17201,0.21772,0.79005,0.4295,0.73421,PC IgG,UC_vs_CD
BPNT1,3.3459,-0.61588,0.57554,-1.0701,0.28458,,PC IgG,UC_vs_CD
IARS2,7.1125,-1.0895,0.41041,-2.6548,0.0079359,0.13286,PC IgG,UC_vs_CD
RAB3GAP2,9.9262,0.15091,0.28063,0.53776,0.59075,0.82626,PC IgG,UC_vs_CD
C1orf115,0.0068398,-1.1347,3.9654,-0.28616,0.77476,,PC IgG,UC_vs_CD
MARC2,0.91113,0.70573,1.5615,0.45195,0.65131,,PC IgG,UC_vs_CD
MARC1,0.068598,0.20114,3.728,0.053953,0.95697,,PC IgG,UC_vs_CD
HLX,0.58601,-1.3821,2.0984,-0.65862,0.51014,,PC IgG,UC_vs_CD
DUSP10,2.2432,-1.5122,0.61449,-2.4609,0.013858,,PC IgG,UC_vs_CD
LINC01655,0.013002,-1.0701,3.9447,-0.27127,0.78618,,PC IgG,UC_vs_CD
LINC02257,0.019842,-0.72482,3.9099,-0.18538,0.85293,,PC IgG,UC_vs_CD
AL356108.1,0.0273,-0.72482,3.9099,-0.18538,0.85293,,PC IgG,UC_vs_CD
AL513314.2,0.33273,-0.87771,1.3953,-0.62905,0.52932,,PC IgG,UC_vs_CD
TAF1A,1.7064,-0.21094,1.0023,-0.21046,0.83331,,PC IgG,UC_vs_CD
TAF1A-AS1,0.42686,-0.79532,1.2478,-0.63736,0.52389,,PC IgG,UC_vs_CD
MIA3,33.373,-0.024001,0.22925,-0.10469,0.91662,0.96992,PC IgG,UC_vs_CD
AL592148.3,0.50209,0.067382,1.3633,0.049426,0.96058,,PC IgG,UC_vs_CD
AIDA,11.548,-0.48892,0.42882,-1.1402,0.25422,0.59908,PC IgG,UC_vs_CD
