gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
FAM167B,0.069287,1.9208,2.5284,0.75967,0.44745,,Epithelium Ribhi,CD_vs_HC
LCK,0.48341,-0.96071,1.3228,-0.72624,0.46769,,Epithelium Ribhi,CD_vs_HC
HDAC1,25.962,0.22577,0.23194,0.97342,0.33034,0.93284,Epithelium Ribhi,CD_vs_HC
MARCKSL1,38.613,0.1234,0.36913,0.33429,0.73816,0.98874,Epithelium Ribhi,CD_vs_HC
TSSK3,0.12165,0.71247,3.0029,0.23726,0.81245,,Epithelium Ribhi,CD_vs_HC
FAM229A,1.4237,1.0873,0.90867,1.1966,0.23148,0.90184,Epithelium Ribhi,CD_vs_HC
BSDC1,13.698,-0.21339,0.34541,-0.61778,0.53672,0.97817,Epithelium Ribhi,CD_vs_HC
ZBTB8B,0.057988,-0.17461,2.0158,-0.086622,0.93097,,Epithelium Ribhi,CD_vs_HC
ZBTB8A,2.7491,-0.2719,0.44529,-0.6106,0.54146,0.97817,Epithelium Ribhi,CD_vs_HC
ZBTB8OS,13.379,-0.50573,0.29669,-1.7046,0.088276,0.78012,Epithelium Ribhi,CD_vs_HC
RBBP4,22.457,0.20311,0.24693,0.82254,0.41077,0.95594,Epithelium Ribhi,CD_vs_HC
SYNC,1.9946,-0.2251,0.43849,-0.51334,0.60771,0.98068,Epithelium Ribhi,CD_vs_HC
AC114489.1,0.014462,-0.159,3.5958,-0.044217,0.96473,,Epithelium Ribhi,CD_vs_HC
KIAA1522,15.494,0.048352,0.29721,0.16269,0.87077,0.99257,Epithelium Ribhi,CD_vs_HC
YARS,8.1456,0.16536,0.29253,0.56528,0.57189,0.98049,Epithelium Ribhi,CD_vs_HC
S100PBP,5.7201,0.15424,0.40192,0.38376,0.70116,0.98638,Epithelium Ribhi,CD_vs_HC
FNDC5,0.029543,0.36134,2.2334,0.16179,0.87148,,Epithelium Ribhi,CD_vs_HC
HPCA,0.54122,-0.39122,0.95928,-0.40783,0.6834,,Epithelium Ribhi,CD_vs_HC
TMEM54,74.319,0.11776,0.28589,0.41191,0.68041,0.98519,Epithelium Ribhi,CD_vs_HC
RNF19B,6.34,0.50689,0.43695,1.1601,0.24602,0.90187,Epithelium Ribhi,CD_vs_HC
AL020995.1,0.0073482,0.61533,3.4047,0.18073,0.85658,,Epithelium Ribhi,CD_vs_HC
AK2,21.197,-0.0088126,0.24103,-0.036563,0.97083,0.99615,Epithelium Ribhi,CD_vs_HC
AZIN2,9.7733,0.37809,0.51561,0.73329,0.46338,0.96222,Epithelium Ribhi,CD_vs_HC
TRIM62,0.46339,0.00054878,1.0655,0.00051504,0.99959,,Epithelium Ribhi,CD_vs_HC
AL662907.3,0.23231,0.95697,2.6077,0.36697,0.71364,,Epithelium Ribhi,CD_vs_HC
ZNF362,0.77794,-0.83483,0.71759,-1.1634,0.24467,,Epithelium Ribhi,CD_vs_HC
AL513327.1,0.045856,-0.37117,1.8759,-0.19786,0.84316,,Epithelium Ribhi,CD_vs_HC
PHC2,3.5204,0.24424,0.42514,0.57449,0.56564,0.97996,Epithelium Ribhi,CD_vs_HC
AL513327.2,0.039899,-0.78545,2.55,-0.30803,0.75806,,Epithelium Ribhi,CD_vs_HC
ZSCAN20,1.1043,0.49879,0.82744,0.60281,0.54663,0.97817,Epithelium Ribhi,CD_vs_HC
SMIM12,5.9498,-0.51549,0.306,-1.6846,0.092063,0.78861,Epithelium Ribhi,CD_vs_HC
GJB4,0.43168,-0.9982,1.6265,-0.61371,0.53941,,Epithelium Ribhi,CD_vs_HC
AL121988.1,0.029309,-0.61088,2.3055,-0.26496,0.79104,,Epithelium Ribhi,CD_vs_HC
GJB3,6.3671,-0.6863,0.56464,-1.2155,0.22419,0.89982,Epithelium Ribhi,CD_vs_HC
GJA4,0.022195,0.13111,2.2015,0.059555,0.95251,,Epithelium Ribhi,CD_vs_HC
DLGAP3,0.31952,1.1635,1.1724,0.9924,0.321,,Epithelium Ribhi,CD_vs_HC
AC114490.3,0.34585,-0.28348,1.1014,-0.25739,0.79688,,Epithelium Ribhi,CD_vs_HC
AC114490.2,0.15627,0.38069,1.4953,0.25459,0.79904,,Epithelium Ribhi,CD_vs_HC
TMEM35B,0.029626,0.34948,2.4429,0.14306,0.88625,,Epithelium Ribhi,CD_vs_HC
ZMYM6,4.514,-0.20158,0.38504,-0.52353,0.60061,0.98068,Epithelium Ribhi,CD_vs_HC
ZMYM1,2.6109,0.56643,0.48115,1.1772,0.2391,0.90184,Epithelium Ribhi,CD_vs_HC
AL590434.1,0.061709,-0.78491,1.601,-0.49027,0.62395,,Epithelium Ribhi,CD_vs_HC
SFPQ,63.836,0.055679,0.21383,0.26039,0.79456,0.99024,Epithelium Ribhi,CD_vs_HC
ZMYM4,4.6561,1.0849,0.44571,2.434,0.014933,0.44436,Epithelium Ribhi,CD_vs_HC
KIAA0319L,14.094,-0.043266,0.23757,-0.18212,0.85549,0.99095,Epithelium Ribhi,CD_vs_HC
NCDN,1.5744,1.2325,0.6995,1.7619,0.07808,0.76587,Epithelium Ribhi,CD_vs_HC
AC004865.2,0.085709,0.61689,2.0072,0.30734,0.75859,,Epithelium Ribhi,CD_vs_HC
TFAP2E,0.15788,1.0551,1.455,0.72519,0.46833,,Epithelium Ribhi,CD_vs_HC
PSMB2,20.059,0.059081,0.30408,0.1943,0.84594,0.99095,Epithelium Ribhi,CD_vs_HC
C1orf216,0.1141,1.1785,1.3369,0.88148,0.37806,,Epithelium Ribhi,CD_vs_HC
CLSPN,9.5809,0.16737,0.58177,0.2877,0.77358,0.99024,Epithelium Ribhi,CD_vs_HC
AGO4,0.97965,-0.063181,0.5862,-0.10778,0.91417,,Epithelium Ribhi,CD_vs_HC
AGO1,4.8327,0.23594,0.32854,0.71813,0.47268,0.96503,Epithelium Ribhi,CD_vs_HC
AGO3,7.6065,0.060656,0.33996,0.17842,0.85839,0.99095,Epithelium Ribhi,CD_vs_HC
