gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
AK2,33.993,-0.42816,0.2518,-1.7004,0.089059,0.39859,CD4,CD_vs_HC
AZIN2,3.8888,-0.40595,0.60104,-0.67542,0.49941,,CD4,CD_vs_HC
TRIM62,4.6969,-0.093537,0.4288,-0.21814,0.82732,,CD4,CD_vs_HC
AL662907.3,0.15851,-0.31929,3.842,-0.083105,0.93377,,CD4,CD_vs_HC
ZNF362,5.103,0.27133,0.47782,0.56784,0.57014,0.83645,CD4,CD_vs_HC
AL513327.3,0.015009,-0.76751,3.998,-0.19197,0.84776,,CD4,CD_vs_HC
AL513327.1,0.19939,-1.1704,2.5886,-0.45214,0.65117,,CD4,CD_vs_HC
PHC2,9.4127,-0.020441,0.37114,-0.055076,0.95608,0.98617,CD4,CD_vs_HC
ZSCAN20,0.76961,-1.0059,1.1378,-0.88404,0.37667,,CD4,CD_vs_HC
CSMD2,0.051571,-0.76135,4.0007,-0.19031,0.84907,,CD4,CD_vs_HC
SMIM12,56.135,-0.161,0.23185,-0.69444,0.48741,0.7908,CD4,CD_vs_HC
DLGAP3,0.55014,0.38095,1.6921,0.22513,0.82188,,CD4,CD_vs_HC
AC114490.3,2.8124,0.17007,0.60209,0.28246,0.77759,,CD4,CD_vs_HC
AC114490.2,0.71469,-0.59732,1.1887,-0.50248,0.61533,,CD4,CD_vs_HC
TMEM35B,0.086101,-0.26896,3.6057,-0.074594,0.94054,,CD4,CD_vs_HC
ZMYM6,9.4954,-0.22803,0.41145,-0.55422,0.57943,0.84234,CD4,CD_vs_HC
ZMYM1,6.8066,-0.4137,0.41928,-0.98669,0.32379,0.6798,CD4,CD_vs_HC
SFPQ,213.4,-0.0025493,0.19356,-0.013171,0.98949,0.99559,CD4,CD_vs_HC
ZMYM4,13.267,0.44643,0.39719,1.124,0.26103,0.62382,CD4,CD_vs_HC
KIAA0319L,74.142,1.7102,0.40209,4.2533,2.1065e-05,0.0038401,CD4,CD_vs_HC
NCDN,21.868,1.6967,0.30285,5.6023,2.1149e-08,3.2128e-05,CD4,CD_vs_HC
AC004865.2,5.0892,1.0484,0.61601,1.702,0.088762,0.39777,CD4,CD_vs_HC
TFAP2E,0.53842,0.84775,1.4685,0.5773,0.56374,,CD4,CD_vs_HC
PSMB2,109.23,-0.0057144,0.23528,-0.024287,0.98062,0.99355,CD4,CD_vs_HC
C1orf216,7.7915,0.50957,0.4536,1.1234,0.26126,0.62407,CD4,CD_vs_HC
CLSPN,10.118,-0.13524,0.58543,-0.23102,0.8173,0.94337,CD4,CD_vs_HC
AGO4,9.709,0.073792,0.38107,0.19364,0.84645,0.95199,CD4,CD_vs_HC
AGO1,12.639,0.88462,0.34147,2.5907,0.0095794,0.13816,CD4,CD_vs_HC
AGO3,34.823,0.059732,0.2265,0.26372,0.792,0.93451,CD4,CD_vs_HC
ADPRHL2,20.419,1.3267,0.37169,3.5692,0.00035802,0.02231,CD4,CD_vs_HC
COL8A2,0.092986,-0.29312,3.5389,-0.082827,0.93399,,CD4,CD_vs_HC
TRAPPC3,53.69,-0.11159,0.28908,-0.38604,0.69947,0.89804,CD4,CD_vs_HC
MAP7D1,29.527,0.23413,0.32479,0.72085,0.471,0.77917,CD4,CD_vs_HC
THRAP3,192.3,-0.26468,0.21817,-1.2132,0.22506,0.58312,CD4,CD_vs_HC
SH3D21,0.26475,-0.72577,2.1907,-0.33129,0.74043,,CD4,CD_vs_HC
EVA1B,6.621,1.9159,1.0731,1.7853,0.074213,0.37311,CD4,CD_vs_HC
AL591845.1,0.043953,-0.31848,3.9508,-0.080612,0.93575,,CD4,CD_vs_HC
STK40,14.374,0.17432,0.3592,0.4853,0.62746,0.86355,CD4,CD_vs_HC
LSM10,68.197,-0.20361,0.28066,-0.72546,0.46817,0.77826,CD4,CD_vs_HC
OSCP1,0.08554,-0.76134,3.997,-0.19048,0.84893,,CD4,CD_vs_HC
MRPS15,59.085,0.19009,0.31234,0.60859,0.5428,0.8206,CD4,CD_vs_HC
CSF3R,0.98647,-0.24505,2.2219,-0.11029,0.91218,,CD4,CD_vs_HC
LINC01137,2.6569,1.3245,1.0038,1.3195,0.187,,CD4,CD_vs_HC
ZC3H12A,63.615,-0.1607,0.21132,-0.76047,0.44697,0.76266,CD4,CD_vs_HC
MEAF6,105.57,-0.49977,0.17966,-2.7817,0.0054073,0.10138,CD4,CD_vs_HC
SNIP1,18.268,1.0846,0.28442,3.8132,0.00013719,0.013799,CD4,CD_vs_HC
DNALI1,0.13436,-0.81667,3.1663,-0.25792,0.79647,,CD4,CD_vs_HC
GNL2,32.872,-0.63021,0.24084,-2.6168,0.0088771,0.13308,CD4,CD_vs_HC
C1orf109,13.445,-0.29741,0.36257,-0.82028,0.41205,0.73903,CD4,CD_vs_HC
CDCA8,2.1421,-0.33545,0.78196,-0.42899,0.66793,,CD4,CD_vs_HC
EPHA10,0.17007,-1.9352,2.856,-0.67759,0.49803,,CD4,CD_vs_HC
MANEAL,0.49947,-0.33669,1.7465,-0.19278,0.84713,,CD4,CD_vs_HC
AL929472.3,0.06483,-0.76135,4.0007,-0.19031,0.84907,,CD4,CD_vs_HC
YRDC,7.0423,-0.67272,0.57984,-1.1602,0.24597,0.60734,CD4,CD_vs_HC
C1orf122,17.361,1.6537,0.75122,2.2013,0.027711,0.23366,CD4,CD_vs_HC
MTF1,17.754,-0.039912,0.30469,-0.13099,0.89578,0.96703,CD4,CD_vs_HC
AL929472.2,0.84784,-0.85024,1.2874,-0.66041,0.50899,,CD4,CD_vs_HC
INPP5B,9.707,0.14641,0.33926,0.43156,0.66606,0.88117,CD4,CD_vs_HC
SF3A3,49.158,-0.22337,0.1936,-1.1538,0.24858,0.60959,CD4,CD_vs_HC
FHL3,2.572,-0.71413,0.71427,-0.9998,0.31741,,CD4,CD_vs_HC
UTP11,26.221,-0.25747,0.29684,-0.86737,0.38574,0.72328,CD4,CD_vs_HC
POU3F1,0.38669,-1.4033,1.8724,-0.74947,0.45358,,CD4,CD_vs_HC
RRAGC,18.514,0.35714,0.2923,1.2218,0.22178,0.57903,CD4,CD_vs_HC
AL139260.1,0.93385,-0.79909,1.012,-0.78963,0.42975,,CD4,CD_vs_HC
MYCBP,14.812,-0.19595,0.33399,-0.5867,0.55741,0.83005,CD4,CD_vs_HC
AL139260.3,0.13396,0.41214,3.1998,0.1288,0.89751,,CD4,CD_vs_HC
GJA9,0.0433,-1.6914,4.0021,-0.42262,0.67257,,CD4,CD_vs_HC
RHBDL2,0.17746,-1.2216,2.4226,-0.50425,0.61408,,CD4,CD_vs_HC
AKIRIN1,75.77,0.11785,0.32813,0.35916,0.71948,0.90513,CD4,CD_vs_HC
NDUFS5,443.14,-0.37862,0.18868,-2.0067,0.044783,0.2985,CD4,CD_vs_HC
MACF1,174.33,0.10224,0.28503,0.3587,0.71982,0.90516,CD4,CD_vs_HC
PABPC4,37.057,-0.30919,0.24603,-1.2567,0.20885,0.56591,CD4,CD_vs_HC
AL365277.1,0.055182,-0.31848,3.9508,-0.080612,0.93575,,CD4,CD_vs_HC
HEYL,0.099931,-0.81686,4.0135,-0.20353,0.83872,,CD4,CD_vs_HC
