gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
IFI44,0.78093,-1.1404,1.1828,-0.96416,0.33496,0.99999,Mast,CD_vs_HC
ADGRL4,0.055411,1.0225,3.9835,0.25668,0.79742,0.99999,Mast,CD_vs_HC
LINC01781,0.069889,-0.15705,3.3134,-0.047398,0.9622,0.99999,Mast,CD_vs_HC
ADGRL2,0.10737,-0.1173,3.9832,-0.029448,0.97651,0.99999,Mast,CD_vs_HC
TTLL7,2.3593,0.54286,0.74616,0.72754,0.46689,0.99999,Mast,CD_vs_HC
AL359504.2,0.039522,1.0211,3.9935,0.2557,0.79818,0.99999,Mast,CD_vs_HC
PRKACB,5.1204,0.47886,0.50184,0.95421,0.33998,0.99999,Mast,CD_vs_HC
SAMD13,0.2393,-0.88439,1.4085,-0.62789,0.53008,0.99999,Mast,CD_vs_HC
RPF1,2.0305,0.4211,0.58634,0.71818,0.47265,0.99999,Mast,CD_vs_HC
GNG5,23.582,0.44714,0.28109,1.5908,0.11166,0.99999,Mast,CD_vs_HC
SPATA1,0.25441,-0.36241,1.7753,-0.20414,0.83824,0.99999,Mast,CD_vs_HC
CTBS,2.5524,1.6856,0.81191,2.0761,0.037886,0.99999,Mast,CD_vs_HC
SSX2IP,0.38401,1.647,1.5229,1.0815,0.27948,0.99999,Mast,CD_vs_HC
MCOLN2,0.075058,0.45266,4.0607,0.11147,0.91124,0.99999,Mast,CD_vs_HC
SYDE2,0.024934,0.45267,4.0613,0.11146,0.91125,0.99999,Mast,CD_vs_HC
