gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
IPP,0.23248,0.038318,1.4071,0.027231,0.97828,,Mast,UC_vs_HC
MAST2,0.24513,1.73,1.6838,1.0274,0.30422,,Mast,UC_vs_HC
PIK3R3,0.91844,-1.1007,1.0291,-1.0696,0.28481,,Mast,UC_vs_HC
AL358075.2,0.026237,0.024139,4.0722,0.0059277,0.99527,,Mast,UC_vs_HC
TSPAN1,0.093121,-0.2716,3.7183,-0.073043,0.94177,,Mast,UC_vs_HC
POMGNT1,0.64071,-0.28836,1.1812,-0.24413,0.80713,,Mast,UC_vs_HC
LURAP1,0.61571,1.3184,1.6936,0.77848,0.43629,,Mast,UC_vs_HC
RAD54L,0.080345,1.1224,3.1892,0.35194,0.72488,,Mast,UC_vs_HC
LRRC41,2.2504,-0.29036,0.67194,-0.43211,0.66566,0.99956,Mast,UC_vs_HC
UQCRH,39.726,0.24464,0.22019,1.111,0.26655,0.99956,Mast,UC_vs_HC
NSUN4,1.4288,-0.22066,0.72977,-0.30236,0.76238,0.99956,Mast,UC_vs_HC
MKNK1,0.90529,-0.22056,0.92843,-0.23757,0.81222,,Mast,UC_vs_HC
MOB3C,0.29539,1.1606,1.4294,0.81193,0.41683,,Mast,UC_vs_HC
ATPAF1,0.46747,-0.52637,1.7452,-0.30161,0.76295,,Mast,UC_vs_HC
EFCAB14,3.0454,0.70431,0.50967,1.3819,0.167,0.99956,Mast,UC_vs_HC
LINC00853,0.039522,0.59268,4.1488,0.14286,0.8864,,Mast,UC_vs_HC
PDZK1IP1,0.038333,0.78366,2.7327,0.28677,0.77429,,Mast,UC_vs_HC
TAL1,2.4881,-0.33399,0.77103,-0.43317,0.66489,0.99956,Mast,UC_vs_HC
AL135960.1,0.065982,0.2043,1.955,0.1045,0.91677,,Mast,UC_vs_HC
STIL,0.079045,0.55747,4.1549,0.13417,0.89327,,Mast,UC_vs_HC
CMPK1,4.5647,0.36587,0.6559,0.55781,0.57697,0.99956,Mast,UC_vs_HC
TRABD2B,0.16547,1.7789,2.4047,0.73976,0.45944,,Mast,UC_vs_HC
SLC5A9,0.0134,0.3681,4.0861,0.090086,0.92822,,Mast,UC_vs_HC
SPATA6,0.23489,0.75141,1.4909,0.50399,0.61427,,Mast,UC_vs_HC
BEND5,0.14157,-0.25381,1.8677,-0.13589,0.89191,,Mast,UC_vs_HC
FAF1,0.55354,-1.1392,1.205,-0.94546,0.34442,,Mast,UC_vs_HC
CDKN2C,0.66252,1.1729,1.1864,0.98865,0.32284,,Mast,UC_vs_HC
RNF11,2.6091,0.10698,0.59703,0.17919,0.85779,0.99956,Mast,UC_vs_HC
AL162430.2,0.026346,1.1367,4.0708,0.27924,0.78006,,Mast,UC_vs_HC
TTC39A,0.018728,0.70632,4.1361,0.17077,0.86441,,Mast,UC_vs_HC
EPS15,3.8645,-0.49616,0.53944,-0.91978,0.35769,0.99956,Mast,UC_vs_HC
AC104170.2,0.059765,0.024139,4.0722,0.0059277,0.99527,,Mast,UC_vs_HC
OSBPL9,4.2935,-0.25056,0.59479,-0.42126,0.67357,0.99956,Mast,UC_vs_HC
NRDC,4.7629,-0.11965,0.46512,-0.25725,0.79699,0.99956,Mast,UC_vs_HC
AL050343.1,0.024934,1.088,4.0829,0.26647,0.78988,,Mast,UC_vs_HC
AL050343.2,0.0134,0.3681,4.0861,0.090086,0.92822,,Mast,UC_vs_HC
RAB3B,0.090819,1.025,3.4223,0.29951,0.76455,,Mast,UC_vs_HC
TXNDC12,4.0505,-0.20988,0.47323,-0.4435,0.65741,0.99956,Mast,UC_vs_HC
KTI12,0.22083,0.2618,1.6746,0.15634,0.87577,,Mast,UC_vs_HC
BTF3L4,4.9798,-0.38387,0.44476,-0.86308,0.38809,0.99956,Mast,UC_vs_HC
ZFYVE9,0.062512,0.55908,3.0605,0.18268,0.85505,,Mast,UC_vs_HC
CC2D1B,0.35416,-0.56213,1.5792,-0.35596,0.72187,,Mast,UC_vs_HC
ORC1,0.038333,0.78366,2.7327,0.28677,0.77429,,Mast,UC_vs_HC
PRPF38A,5.2382,-0.21921,0.46066,-0.47586,0.63417,0.99956,Mast,UC_vs_HC
TUT4,7.1848,0.16701,0.43532,0.38365,0.70124,0.99956,Mast,UC_vs_HC
GPX7,0.87298,0.54432,1.3253,0.41072,0.68127,,Mast,UC_vs_HC
SHISAL2A,0.16278,0.22213,3.839,0.057861,0.95386,,Mast,UC_vs_HC
COA7,0.16595,0.31489,1.4125,0.22294,0.82358,,Mast,UC_vs_HC
ZYG11B,1.287,0.18407,0.84558,0.21769,0.82767,0.99956,Mast,UC_vs_HC
ZYG11A,0.039522,0.59268,4.1488,0.14286,0.8864,,Mast,UC_vs_HC
ECHDC2,1.7167,-0.44396,0.79401,-0.55914,0.57607,0.99956,Mast,UC_vs_HC
SCP2,8.7925,-0.22307,0.32392,-0.68866,0.49103,0.99956,Mast,UC_vs_HC
CPT2,0.44621,0.76561,1.6732,0.45756,0.64727,,Mast,UC_vs_HC
C1orf123,3.5917,-0.062964,0.53059,-0.11867,0.90554,0.99956,Mast,UC_vs_HC
AL606760.3,0.039522,0.59268,4.1488,0.14286,0.8864,,Mast,UC_vs_HC
MAGOH,10.864,-0.072937,0.35633,-0.20469,0.83781,0.99956,Mast,UC_vs_HC
AL606760.1,0.024934,1.088,4.0829,0.26647,0.78988,,Mast,UC_vs_HC
LRP8,0.12272,0.5683,2.2576,0.25173,0.80125,,Mast,UC_vs_HC
LINC01771,0.026346,1.1367,4.0708,0.27924,0.78006,,Mast,UC_vs_HC
NDC1,0.38893,1.7035,1.4744,1.1554,0.24793,,Mast,UC_vs_HC
YIPF1,0.60686,-0.82054,1.3137,-0.62458,0.53225,,Mast,UC_vs_HC
HSPB11,6.8708,-0.22721,0.39357,-0.5773,0.56374,0.99956,Mast,UC_vs_HC
LRRC42,0.23409,0.93192,1.4397,0.64729,0.51744,,Mast,UC_vs_HC
TMEM59,20.449,0.24517,0.27591,0.88859,0.37422,0.99956,Mast,UC_vs_HC
TCEANC2,0.095156,0.86228,2.2414,0.38472,0.70045,,Mast,UC_vs_HC
CYB5RL,0.083202,0.61127,3.3445,0.18277,0.85498,,Mast,UC_vs_HC
MRPL37,0.8496,0.88984,0.99545,0.89391,0.37137,,Mast,UC_vs_HC
SSBP3,2.6898,0.27718,0.62322,0.44476,0.6565,0.99956,Mast,UC_vs_HC
SSBP3-AS1,0.052583,0.46401,3.1249,0.14849,0.88196,,Mast,UC_vs_HC
ACOT11,0.97869,-0.80214,1.0469,-0.76621,0.44355,,Mast,UC_vs_HC
MROH7,0.064474,0.59268,4.1488,0.14286,0.8864,,Mast,UC_vs_HC
TTC4,0.29192,-0.21876,1.8165,-0.12043,0.90414,,Mast,UC_vs_HC
TTC22,0.026346,1.1367,4.0708,0.27924,0.78006,,Mast,UC_vs_HC
DHCR24,0.1577,0.22224,3.7922,0.058606,0.95327,,Mast,UC_vs_HC
USP24,0.90388,0.13223,1.3086,0.10104,0.91952,,Mast,UC_vs_HC
OMA1,1.7035,-0.19439,0.74975,-0.25927,0.79542,0.99956,Mast,UC_vs_HC
MYSM1,2.0967,0.039792,0.8512,0.046748,0.96271,0.99956,Mast,UC_vs_HC
JUN,81.309,-0.97578,0.61383,-1.5897,0.11191,0.99956,Mast,UC_vs_HC
AC105277.1,0.15493,1.9329,2.1394,0.90347,0.36628,,Mast,UC_vs_HC
LINC01358,0.15286,0.78819,3.5597,0.22142,0.82476,,Mast,UC_vs_HC
AL592431.1,0.064474,0.59268,4.1488,0.14286,0.8864,,Mast,UC_vs_HC
FGGY,0.74966,0.36394,1.4186,0.25654,0.79753,,Mast,UC_vs_HC
AC099792.1,0.1205,-0.41456,3.9842,-0.10405,0.91713,,Mast,UC_vs_HC
