gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
RLF,1.6517,-1.4081,0.98197,-1.434,0.15158,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
AL050341.2,0.48435,0.55209,1.5237,0.36233,0.7171,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
ZMPSTE24,0.22295,1.3521,1.896,0.71317,0.47574,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
COL9A2,0.38413,-0.95912,1.2995,-0.73806,0.46048,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
SMAP2,3.8165,2.1973,0.66939,3.2825,0.0010289,0.55194,Plasma (subtipo indeterminado),UC_vs_HC
AL031985.4,0.17071,1.5868,4.0428,0.39249,0.69469,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
ZFP69B,0.24288,0.88391,3.4328,0.25749,0.7968,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
ZFP69,0.072176,1.1148,3.9876,0.27956,0.77981,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
EXO5,0.093563,0.33305,2.6981,0.12344,0.90176,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
ZNF684,0.22728,2.1304,3.9816,0.53506,0.59261,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
RIMS3,0.015612,0.69588,4.0604,0.17138,0.86392,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
NFYC-AS1,0.58989,-1.0398,1.4419,-0.72116,0.47081,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
NFYC,1.0315,1.5487,1.2629,1.2263,0.22007,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
CITED4,0.21691,1.1648,2.9517,0.39463,0.69311,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
CTPS1,0.75062,0.54245,1.2864,0.4217,0.67325,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
SLFNL1,0.030581,0.97489,4.1182,0.23673,0.81287,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
SCMH1,0.22888,-1.3377,1.7365,-0.77034,0.4411,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
HIVEP3,0.13414,0.072588,1.9408,0.037402,0.97016,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
GUCA2B,0.18078,0.35508,2.8555,0.12435,0.90104,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
GUCA2A,0.27268,-1.0184,2.2001,-0.4629,0.64344,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
FOXJ3,1.0333,0.13904,1.0098,0.13769,0.89049,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
PPCS,2.0035,-0.024287,0.69005,-0.035196,0.97192,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
CCDC30,0.50045,-0.088974,1.4093,-0.063133,0.94966,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
PPIH,0.52877,0.63383,1.3056,0.48546,0.62735,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
YBX1,4.3304,-0.30793,0.75537,-0.40765,0.68353,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
P3H1,0.39545,0.81722,1.5014,0.5443,0.58624,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
C1orf50,0.096132,0.18394,2.636,0.069778,0.94437,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
SVBP,0.91731,1.3118,1.1074,1.1845,0.2362,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
ERMAP,0.11792,0.39155,2.9101,0.13455,0.89297,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
ZNF691,0.12272,0.92948,3.9617,0.23462,0.81451,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
SLC2A1,1.6064,-0.15394,0.85768,-0.17948,0.85756,0.99935,Plasma (subtipo indeterminado),UC_vs_HC
